02-20-2024, 14:00:44:81, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
02-20-2024, 14:00:51:542, 1, , , , , , , , , , , , 
02-20-2024, 14:00:55:443, , , , 1, , , , , , , , , 
02-20-2024, 14:01:02:173, , , , 0, , , , , , , , , 
