01-17-2024, 12:34:08:48, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
01-17-2024, 12:34:10:37, , , 1, , , , , , , , , , 
01-17-2024, 12:34:13:735, , 1, , , , , , , , , , , 
01-17-2024, 12:34:14:833, 1, , , , , , , , , , , , 
