03-28-2024, 12:56:12:588, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-28-2024, 12:56:13:965, 1, , , , , , , , , , , , 
03-28-2024, 12:56:14:844, , 1, , , , , , , , , , , 
03-28-2024, 12:56:15:752, , , 1, , , , , , , , , , 
