03-14-2024, 12:59:59:653, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-14-2024, 13:00:01:14, 1, , , , , , , , , , , , 
03-14-2024, 13:00:01:876, , 1, , , , , , , , , , , 
03-14-2024, 13:00:03:208, , , 1, , , , , , , , , , 
