05-21-2024, 16:00:19:593, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
05-21-2024, 16:00:21:574, , 1, , , , , , , , , , , 
05-21-2024, 16:00:22:181, , 0, , , , , , , , , , , 
05-21-2024, 16:00:22:531, , 1, , , , , , , , , , , 
05-21-2024, 16:00:23:1, , 0, , , , , , , , , , , 
05-21-2024, 16:00:23:333, , 1, , , , , , , , , , , 
05-21-2024, 16:00:23:720, , 0, , , , , , , , , , , 
05-21-2024, 16:00:24:106, , 1, , , , , , , , , , , 
05-21-2024, 16:00:24:684, , 0, , , , , , , , , , , 
