01-08-2024, 16:29:08:421, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
01-08-2024, 16:29:10:457, 1, , , , , , , , , , , , 
01-08-2024, 16:29:11:560, , 1, , , , , , , , , , , 
01-08-2024, 16:29:12:533, , , 1, , , , , , , , , , 
