12-05-2023, 12:02:38:672, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
12-05-2023, 12:02:40:909, 1, , , , , , , , , , , , 
12-05-2023, 12:02:46:774, 0, , , , , , , , , , , , 
