05-21-2024, 16:33:28:421, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
05-21-2024, 16:33:31:868, , 1, , , , , , , , , , , 
05-21-2024, 16:33:37:40, , 0, , , , , , , , , , , 
05-21-2024, 16:33:39:984, , , 1, , , , , , , , , , 
05-21-2024, 16:33:44:311, 1, , , , , , , , , , , , 
05-21-2024, 16:33:49:503, 0, , , , , , , , , , , , 
05-21-2024, 16:33:50:758, , , 0, , , , , , , , , , 
