05-21-2024, 15:43:40:811, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
05-21-2024, 15:43:42:378, , , 1, , , , , , , , , , 
05-21-2024, 15:43:44:93, , , 0, , , , , , , , , , 
05-21-2024, 15:43:47:285, , , 1, , , , , , , , , , 
05-21-2024, 15:43:58:106, , , 0, , , , , , , , , , 
05-21-2024, 15:43:59:430, , , 1, , , , , , , , , , 
05-21-2024, 15:44:04:633, , , 0, , , , , , , , , , 
