02-28-2024, 11:15:21:304, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
02-28-2024, 11:15:23:98, 1, , , , , , , , , , , , 
02-28-2024, 11:15:23:876, , 1, , , , , , , , , , , 
02-28-2024, 11:15:24:924, , , 1, , , , , , , , , , 
