05-14-2024, 10:47:03:668, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
05-14-2024, 10:47:07:357, , 1, , , , , , , , , , , 
05-14-2024, 10:47:11:859, , 0, , , , , , , , , , , 
