05-22-2024, 15:12:52:163, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
05-22-2024, 15:12:53:611, , 1, , , , , , , , , , , 
05-22-2024, 15:12:54:547, , 0, , , , , , , , , , , 
05-22-2024, 15:12:56:636, 1, , , , , , , , , , , , 
