01-08-2024, 17:09:36:999, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
01-08-2024, 17:09:38:221, 1, , , , , , , , , , , , 
01-08-2024, 17:09:39:676, , 1, , , , , , , , , , , 
