02-27-2024, 14:53:50:83, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
02-27-2024, 14:53:51:971, , 1, , , , , , , , , , , 
02-27-2024, 14:53:53:38, 1, , , , , , , , , , , , 
02-27-2024, 14:53:53:982, , , 1, , , , , , , , , , 
