01-12-2024, 15:50:04:325, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
01-12-2024, 15:50:05:755, , , 1, , , , , , , , , , 
01-12-2024, 15:50:07:938, , 1, , , , , , , , , , , 
01-12-2024, 15:50:09:68, 1, , , , , , , , , , , , 
