12-20-2023, 15:27:08:534, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
12-20-2023, 15:27:09:872, 1, , , , , , , , , , , , 
12-20-2023, 15:27:10:988, , 1, , , , , , , , , , , 
