05-28-2024, 16:09:09:973, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
05-28-2024, 16:09:11:756, , 1, , , , , , , , , , , 
05-28-2024, 16:09:12:638, , 0, , , , , , , , , , , 
05-28-2024, 16:09:12:943, , 1, , , , , , , , , , , 
