02-15-2024, 13:59:10:854, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
02-15-2024, 13:59:12:284, , , 1, , , , , , , , , , 
02-15-2024, 13:59:13:818, , 1, , , , , , , , , , , 
02-15-2024, 13:59:15:183, 1, , , , , , , , , , , , 
