02-01-2024, 14:39:28:195, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
02-01-2024, 14:39:30:224, , , 1, , , , , , , , , , 
02-01-2024, 14:39:31:101, , 1, , , , , , , , , , , 
02-01-2024, 14:39:32:226, 1, , , , , , , , , , , , 
