04-01-2024, 11:28:20:756, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
04-01-2024, 11:28:29:753, 1, , , , , , , , , , , , 
04-01-2024, 11:28:30:835, , 1, , , , , , , , , , , 
04-01-2024, 11:28:31:816, , , 1, , , , , , , , , , 
