05-28-2024, 16:12:20:168, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
05-28-2024, 16:12:31:505, 1, , , , , , , , , , , , 
05-28-2024, 16:12:51:117, 0, , , , , , , , , , , , 
05-28-2024, 16:12:52:300, 1, , , , , , , , , , , , 
05-28-2024, 16:13:06:34, 0, , , , , , , , , , , , 
05-28-2024, 16:13:07:377, 1, , , , , , , , , , , , 
05-28-2024, 16:13:12:309, 0, , , , , , , , , , , , 
05-28-2024, 16:13:14:161, 1, , , , , , , , , , , , 
05-28-2024, 16:13:30:436, 0, , , , , , , , , , , , 
