03-14-2024, 13:02:11:553, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-14-2024, 13:02:12:860, 1, , , , , , , , , , , , 
03-14-2024, 13:02:13:631, , 1, , , , , , , , , , , 
03-14-2024, 13:02:14:576, , , 1, , , , , , , , , , 
