03-20-2024, 11:35:06:427, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-20-2024, 11:35:08:177, , 1, , , , , , , , , , , 
03-20-2024, 11:35:09:279, 1, , , , , , , , , , , , 
03-20-2024, 11:35:10:457, , , 1, , , , , , , , , , 
03-20-2024, 11:35:15:328, , , 0, , , , , , , , , , 
03-20-2024, 11:35:15:768, , , 1, , , , , , , , , , 
03-20-2024, 11:35:16:207, , , 0, , , , , , , , , , 
