02-20-2024, 13:21:29:648, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
02-20-2024, 13:21:33:524, 1, , , , , , , , , , , , 
02-20-2024, 13:21:34:823, , 1, , , , , , , , , , , 
02-20-2024, 13:21:35:905, , , 1, , , , , , , , , , 
02-20-2024, 13:21:55:15, , , , 1, , , , , , , , , 
