03-12-2024, 12:45:23:11, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-12-2024, 12:45:25:920, , 1, , , , , , , , , , , 
03-12-2024, 12:45:26:846, , , 1, , , , , , , , , , 
03-12-2024, 12:45:28:510, 1, , , , , , , , , , , , 
