03-05-2024, 14:07:52:215, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-05-2024, 14:08:22:576, , 1, , , , , , , , , , , 
03-05-2024, 14:08:23:855, 1, , , , , , , , , , , , 
03-05-2024, 14:08:24:839, , , 1, , , , , , , , , , 
