03-07-2024, 13:28:02:272, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-07-2024, 13:28:07:61, 1, , , , , , , , , , , , 
03-07-2024, 13:28:07:863, , 1, , , , , , , , , , , 
03-07-2024, 13:28:08:863, , , 1, , , , , , , , , , 
