03-14-2024, 12:33:19:387, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-14-2024, 12:33:20:768, , 1, , , , , , , , , , , 
03-14-2024, 12:33:21:668, 1, , , , , , , , , , , , 
03-14-2024, 12:33:22:585, , , 1, , , , , , , , , , 
