05-21-2024, 14:43:15:492, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
05-21-2024, 14:43:18:28, , 1, , , , , , , , , , , 
05-21-2024, 14:43:30:535, , 0, , , , , , , , , , , 
