03-15-2024, 13:23:49:763, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-15-2024, 13:23:51:101, , 1, , , , , , , , , , , 
03-15-2024, 13:23:51:953, 1, , , , , , , , , , , , 
03-15-2024, 13:23:52:780, , , 1, , , , , , , , , , 
