05-29-2024, 11:47:15:71, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
05-29-2024, 11:47:16:906, , 1, , , , , , , , , , , 
05-29-2024, 11:47:17:861, , 0, , , , , , , , , , , 
05-29-2024, 11:47:18:916, , , 1, , , , , , , , , , 
05-29-2024, 11:47:19:545, , , 0, , , , , , , , , , 
