03-21-2024, 13:04:11:541, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-21-2024, 13:04:16:813, 1, , , , , , , , , , , , 
03-21-2024, 13:04:17:714, , 1, , , , , , , , , , , 
03-21-2024, 13:04:18:542, , , 1, , , , , , , , , , 
