05-22-2024, 15:27:55:679, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
05-22-2024, 15:29:07:526, , , , 1, , , , , , , , , 
05-22-2024, 15:31:00:646, , , , 0, , , , , , , , , 
05-22-2024, 15:31:01:109, , , , 1, , , , , , , , , 
05-22-2024, 15:31:10:130, , , , 0, , , , , , , , , 
05-22-2024, 15:31:18:392, , , , 1, , , , , , , , , 
05-22-2024, 15:31:42:452, , , , 0, , , , , , , , , 
