01-19-2024, 11:54:26:313, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
01-19-2024, 11:54:28:70, 1, , , , , , , , , , , , 
01-19-2024, 11:54:29:145, , 1, , , , , , , , , , , 
01-19-2024, 11:54:33:614, , , 1, , , , , , , , , , 
