03-15-2024, 12:57:34:590, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-15-2024, 12:57:36:119, , 1, , , , , , , , , , , 
03-15-2024, 12:57:37:122, 1, , , , , , , , , , , , 
03-15-2024, 12:57:38:237, , , 1, , , , , , , , , , 
