02-01-2024, 15:12:07:383, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
02-01-2024, 15:12:09:203, , , 1, , , , , , , , , , 
02-01-2024, 15:12:10:597, , 1, , , , , , , , , , , 
