03-19-2024, 15:50:40:355, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
03-19-2024, 15:50:42:228, , 1, , , , , , , , , , , 
03-19-2024, 15:50:46:207, 1, , , , , , , , , , , , 
03-19-2024, 15:50:52:612, , , 1, , , , , , , , , , 
03-19-2024, 15:50:58:274, , , 0, , , , , , , , , , 
03-19-2024, 15:50:58:428, , , 1, , , , , , , , , , 
