01-09-2024, 17:19:40:644, pmt_on, erpa_on, hk_on, c_sys_on, c_800v_en, c_5v_en, c_n150v_en, c_3v3_en, c_n5v_en, c_15v_en, c_n3v3_en, c_sdn1, c_sdn2
01-09-2024, 17:19:42:122, 1, , , , , , , , , , , , 
01-09-2024, 17:19:42:969, , 1, , , , , , , , , , , 
