uptime, sync, seq, step, SWPMON, adc
38275408, 0xAAAA, 5179, 0002, 1.18139, 0.0000000
38278263, 0xAAAA, 5180, 0002, 1.20315, 0.0000000
38281387, 0xAAAA, 5181, 0001, 0.78894, 0.0000000
38284535, 0xAAAA, 5182, 0001, 0.78652, 0.0000000
38287633, 0xAAAA, 5183, 0000, 0.39890, 0.0000000
38290757, 0xAAAA, 5184, 0000, 0.01128, 0.0000000
38293894, 0xAAAA, 5185, 0000, 0.01209, 0.0000000
38297027, 0xAAAA, 5186, 0000, 0.01048, 0.0000000
38300213, 0xAAAA, 5187, 0001, 0.01128, 0.0000000
38303283, 0xAAAA, 5188, 0001, 0.39245, 0.0000000
38306384, 0xAAAA, 5189, 0002, 0.38440, 0.0000000
38309508, 0xAAAA, 5190, 0002, 0.78813, 0.0000000
38312644, 0xAAAA, 5191, 0003, 0.78733, 0.0000000
38315765, 0xAAAA, 5192, 0003, 0.78733, 0.0000000
38318879, 0xAAAA, 5193, 0004, 1.17253, 0.0000000
38322040, 0xAAAA, 5194, 0004, 1.57626, 0.0000000
38325214, 0xAAAA, 5195, 0005, 1.57868, 0.0000000
38328265, 0xAAAA, 5196, 0005, 1.96952, 0.0000000
38331390, 0xAAAA, 5197, 0006, 1.97275, 0.0000000
38334504, 0xAAAA, 5198, 0006, 1.97114, 0.0000000
38337630, 0xAAAA, 5199, 0007, 2.36520, 0.0000000
38340753, 0xAAAA, 5200, 0007, 2.54652, 0.0000000
38343879, 0xAAAA, 5201, 0007, 2.54491, 0.0000000
38347026, 0xAAAA, 5202, 0007, 2.54168, 0.0000000
38350212, 0xAAAA, 5203, 0006, 2.54894, 0.0000000
38353280, 0xAAAA, 5204, 0006, 2.54813, 0.0000000
38356412, 0xAAAA, 5205, 0005, 2.36440, 0.0000000
38359508, 0xAAAA, 5206, 0005, 1.97114, 0.0000000
38362633, 0xAAAA, 5207, 0004, 1.97114, 0.0000000
38365759, 0xAAAA, 5208, 0004, 1.97114, 0.0000000
38368883, 0xAAAA, 5209, 0003, 1.57707, 0.0000000
38372028, 0xAAAA, 5210, 0003, 1.57626, 0.0000000
38375375, 0xAAAA, 5211, 0002, 1.18139, 0.0000000
38378267, 0xAAAA, 5212, 0002, 0.79941, 0.0000000
38381388, 0xAAAA, 5213, 0001, 0.78733, 0.0000000
38384532, 0xAAAA, 5214, 0001, 0.78571, 0.0000000
38387629, 0xAAAA, 5215, 0000, 0.32476, 0.0000000
38390753, 0xAAAA, 5216, 0000, 0.39407, 0.0000000
38393887, 0xAAAA, 5217, 0000, 0.01128, 0.0000000
38397023, 0xAAAA, 5218, 0000, 0.01289, 0.0000000
38400212, 0xAAAA, 5219, 0001, 0.01128, 0.0000000
38403276, 0xAAAA, 5220, 0001, 0.01209, 0.0000000
38406380, 0xAAAA, 5221, 0002, 0.37231, 0.0000000
38409505, 0xAAAA, 5222, 0002, 0.39245, 0.0000000
38412629, 0xAAAA, 5223, 0003, 0.78733, 0.0000000
38415766, 0xAAAA, 5224, 0003, 1.20154, 0.0000000
38418894, 0xAAAA, 5225, 0004, 1.17736, 0.0000000
38422042, 0xAAAA, 5226, 0004, 1.18220, 0.0000000
38425214, 0xAAAA, 5227, 0005, 1.57626, 0.0000000
38428284, 0xAAAA, 5228, 0005, 1.57707, 0.0000000
38431384, 0xAAAA, 5229, 0006, 1.97114, 0.0000000
38434508, 0xAAAA, 5230, 0006, 2.36440, 0.0000000
38437634, 0xAAAA, 5231, 0007, 2.36440, 0.0000000
38440757, 0xAAAA, 5232, 0007, 2.36359, 0.0000000
38443883, 0xAAAA, 5233, 0007, 2.55216, 0.0000000
38447042, 0xAAAA, 5234, 0007, 2.53927, 0.0000000
38450212, 0xAAAA, 5235, 0006, 2.60293, 0.0000000
38453280, 0xAAAA, 5236, 0006, 2.36520, 0.0000000
38456390, 0xAAAA, 5237, 0005, 2.36440, 0.0000000
38459504, 0xAAAA, 5238, 0005, 2.36601, 0.0000000
38462629, 0xAAAA, 5239, 0004, 1.97033, 0.0000000
38465769, 0xAAAA, 5240, 0004, 1.57707, 0.0000000
38468880, 0xAAAA, 5241, 0003, 1.57626, 0.0000000
38472024, 0xAAAA, 5242, 0003, 1.18300, 0.0000000
38475409, 0xAAAA, 5243, 0002, 1.23538, 0.0000000
38478264, 0xAAAA, 5244, 0002, 1.19106, 0.0000000
38481388, 0xAAAA, 5245, 0001, 0.78733, 0.0000000
38484521, 0xAAAA, 5246, 0001, 0.39245, 0.0000000
38487633, 0xAAAA, 5247, 0000, 0.40293, 0.0000000
38490757, 0xAAAA, 5248, 0000, 0.01048, 0.0000000
38493890, 0xAAAA, 5249, 0000, 0.01128, 0.0000000
38497026, 0xAAAA, 5250, 0000, 0.01209, 0.0000000
38500238, 0xAAAA, 5251, 0001, 0.01209, 0.0000000
38503268, 0xAAAA, 5252, 0001, 0.39165, 0.0000000
38506384, 0xAAAA, 5253, 0002, 0.39407, 0.0000000
38509508, 0xAAAA, 5254, 0002, 0.39165, 0.0000000
38512633, 0xAAAA, 5255, 0003, 0.78733, 0.0000000
38515767, 0xAAAA, 5256, 0003, 0.76637, 0.0000000
38518911, 0xAAAA, 5257, 0004, 1.18462, 0.0000000
38522041, 0xAAAA, 5258, 0004, 1.57707, 0.0000000
38525213, 0xAAAA, 5259, 0005, 1.57626, 0.0000000
38528276, 0xAAAA, 5260, 0005, 1.57707, 0.0000000
38531380, 0xAAAA, 5261, 0006, 1.97194, 0.0000000
38534505, 0xAAAA, 5262, 0006, 1.97194, 0.0000000
38537645, 0xAAAA, 5263, 0007, 2.36440, 0.0000000
38540753, 0xAAAA, 5264, 0007, 2.54894, 0.0000000
38543879, 0xAAAA, 5265, 0007, 2.54894, 0.0000000
38547036, 0xAAAA, 5266, 0007, 2.54330, 0.0000000
38550212, 0xAAAA, 5267, 0006, 2.54330, 0.0000000
38553281, 0xAAAA, 5268, 0006, 2.54974, 0.0000000
38556387, 0xAAAA, 5269, 0005, 2.36440, 0.0000000
38559508, 0xAAAA, 5270, 0005, 1.97194, 0.0000000
38562634, 0xAAAA, 5271, 0004, 1.97194, 0.0000000
38565769, 0xAAAA, 5272, 0004, 1.97114, 0.0000000
38568883, 0xAAAA, 5273, 0003, 1.57707, 0.0000000
38572028, 0xAAAA, 5274, 0003, 1.57788, 0.0000000
38575375, 0xAAAA, 5275, 0002, 1.18623, 0.0000000
38578267, 0xAAAA, 5276, 0002, 0.78974, 0.0000000
38581390, 0xAAAA, 5277, 0001, 0.78652, 0.0000000
38584521, 0xAAAA, 5278, 0001, 0.78813, 0.0000000
38587629, 0xAAAA, 5279, 0000, 0.37714, 0.0000000
38590769, 0xAAAA, 5280, 0000, 0.39165, 0.0000000
38593880, 0xAAAA, 5281, 0000, 0.01209, 0.0000000
38597024, 0xAAAA, 5282, 0000, 0.01209, 0.0000000
38600233, 0xAAAA, 5283, 0001, 0.01209, 0.0000000
38603265, 0xAAAA, 5284, 0001, 0.01531, 0.0000000
38606380, 0xAAAA, 5285, 0002, 0.39245, 0.0000000
38609520, 0xAAAA, 5286, 0002, 0.39165, 0.0000000
38612629, 0xAAAA, 5287, 0003, 0.77282, 0.0000000
38615768, 0xAAAA, 5288, 0003, 1.17495, 0.0000000
38618906, 0xAAAA, 5289, 0004, 1.18059, 0.0000000
38622043, 0xAAAA, 5290, 0004, 1.18139, 0.0000000
38625214, 0xAAAA, 5291, 0005, 1.57788, 0.0000000
38628281, 0xAAAA, 5292, 0005, 1.97114, 0.0000000
38631384, 0xAAAA, 5293, 0006, 1.96952, 0.0000000
38634508, 0xAAAA, 5294, 0006, 2.36440, 0.0000000
38637645, 0xAAAA, 5295, 0007, 2.36440, 0.0000000
38640757, 0xAAAA, 5296, 0007, 2.36440, 0.0000000
38643883, 0xAAAA, 5297, 0007, 2.54974, 0.0000000
38647030, 0xAAAA, 5298, 0007, 2.54974, 0.0000000
38650212, 0xAAAA, 5299, 0006, 2.56183, 0.0000000
38653281, 0xAAAA, 5300, 0006, 2.42564, 0.0000000
38656380, 0xAAAA, 5301, 0005, 2.36440, 0.0000000
38659504, 0xAAAA, 5302, 0005, 2.36520, 0.0000000
38662645, 0xAAAA, 5303, 0004, 1.97114, 0.0000000
38665755, 0xAAAA, 5304, 0004, 1.57707, 0.0000000
38668880, 0xAAAA, 5305, 0003, 1.57707, 0.0000000
38672024, 0xAAAA, 5306, 0003, 1.57062, 0.0000000
38675407, 0xAAAA, 5307, 0002, 1.19429, 0.0000000
38678264, 0xAAAA, 5308, 0002, 1.17817, 0.0000000
38681407, 0xAAAA, 5309, 0001, 0.78733, 0.0000000
38684521, 0xAAAA, 5310, 0001, 0.42066, 0.0000000
38687633, 0xAAAA, 5311, 0000, 0.39004, 0.0000000
38690769, 0xAAAA, 5312, 0000, 0.39326, 0.0000000
38693883, 0xAAAA, 5313, 0000, 0.01128, 0.0000000
38697027, 0xAAAA, 5314, 0000, 0.01128, 0.0000000
38700240, 0xAAAA, 5315, 0001, 0.01128, 0.0000000
38703268, 0xAAAA, 5316, 0001, 0.41260, 0.0000000
38706384, 0xAAAA, 5317, 0002, 0.39326, 0.0000000
38709520, 0xAAAA, 5318, 0002, 0.39326, 0.0000000
38712633, 0xAAAA, 5319, 0003, 0.71963, 0.0000000
38715768, 0xAAAA, 5320, 0003, 0.79136, 0.0000000
38718878, 0xAAAA, 5321, 0004, 1.18139, 0.0000000
38722041, 0xAAAA, 5322, 0004, 1.57707, 0.0000000
38725213, 0xAAAA, 5323, 0005, 1.57788, 0.0000000
38728274, 0xAAAA, 5324, 0005, 1.57707, 0.0000000
38731380, 0xAAAA, 5325, 0006, 1.97194, 0.0000000
38734505, 0xAAAA, 5326, 0006, 1.97114, 0.0000000
38737631, 0xAAAA, 5327, 0007, 2.36440, 0.0000000
38740753, 0xAAAA, 5328, 0007, 2.54974, 0.0000000
38743880, 0xAAAA, 5329, 0007, 2.54894, 0.0000000
38747030, 0xAAAA, 5330, 0007, 2.55055, 0.0000000
38750212, 0xAAAA, 5331, 0006, 2.55538, 0.0000000
38753296, 0xAAAA, 5332, 0006, 2.54168, 0.0000000
38756383, 0xAAAA, 5333, 0005, 2.36520, 0.0000000
38759508, 0xAAAA, 5334, 0005, 1.97114, 0.0000000
38762645, 0xAAAA, 5335, 0004, 1.97194, 0.0000000
38765759, 0xAAAA, 5336, 0004, 1.97114, 0.0000000
38768884, 0xAAAA, 5337, 0003, 1.57626, 0.0000000
38772043, 0xAAAA, 5338, 0003, 1.19026, 0.0000000
38775374, 0xAAAA, 5339, 0002, 1.18220, 0.0000000
38778267, 0xAAAA, 5340, 0002, 0.78733, 0.0000000
38781403, 0xAAAA, 5341, 0001, 0.78652, 0.0000000
38784521, 0xAAAA, 5342, 0001, 0.81392, 0.0000000
38787629, 0xAAAA, 5343, 0000, 0.39648, 0.0000000
38790753, 0xAAAA, 5344, 0000, 0.01128, 0.0000000
38793880, 0xAAAA, 5345, 0000, 0.01531, 0.0000000
38797024, 0xAAAA, 5346, 0000, 0.01128, 0.0000000
38800233, 0xAAAA, 5347, 0001, 0.01128, 0.0000000
38803264, 0xAAAA, 5348, 0001, 0.01128, 0.0000000
38806379, 0xAAAA, 5349, 0002, 0.39004, 0.0000000
38809504, 0xAAAA, 5350, 0002, 0.78894, 0.0000000
38812631, 0xAAAA, 5351, 0003, 0.78330, 0.0000000
38815769, 0xAAAA, 5352, 0003, 0.94286, 0.0000000
38818896, 0xAAAA, 5353, 0004, 1.18220, 0.0000000
38822042, 0xAAAA, 5354, 0004, 1.18220, 0.0000000
38825238, 0xAAAA, 5355, 0005, 1.57707, 0.0000000
38828269, 0xAAAA, 5356, 0005, 1.97114, 0.0000000
38831384, 0xAAAA, 5357, 0006, 1.97114, 0.0000000
38834508, 0xAAAA, 5358, 0006, 1.97114, 0.0000000
38837633, 0xAAAA, 5359, 0007, 2.36440, 0.0000000
38840757, 0xAAAA, 5360, 0007, 2.36520, 0.0000000
38843898, 0xAAAA, 5361, 0007, 2.54974, 0.0000000
38847032, 0xAAAA, 5362, 0007, 2.54813, 0.0000000
38850213, 0xAAAA, 5363, 0006, 2.55297, 0.0000000
38853292, 0xAAAA, 5364, 0006, 2.53685, 0.0000000
38856379, 0xAAAA, 5365, 0005, 2.36601, 0.0000000
38859504, 0xAAAA, 5366, 0005, 2.36440, 0.0000000
38862643, 0xAAAA, 5367, 0004, 1.97194, 0.0000000
38865755, 0xAAAA, 5368, 0004, 1.57707, 0.0000000
38868880, 0xAAAA, 5369, 0003, 1.61253, 0.0000000
38872036, 0xAAAA, 5370, 0003, 1.60205, 0.0000000
38875405, 0xAAAA, 5371, 0002, 1.17656, 0.0000000
38878265, 0xAAAA, 5372, 0002, 1.18300, 0.0000000
38881391, 0xAAAA, 5373, 0001, 0.78813, 0.0000000
38884522, 0xAAAA, 5374, 0001, 0.37795, 0.0000000
38887633, 0xAAAA, 5375, 0000, 0.39004, 0.0000000
38890757, 0xAAAA, 5376, 0000, 0.39245, 0.0000000
38893883, 0xAAAA, 5377, 0000, 0.01209, 0.0000000
38897044, 0xAAAA, 5378, 0000, 0.01128, 0.0000000
38900212, 0xAAAA, 5379, 0001, 0.01209, 0.0000000
38903267, 0xAAAA, 5380, 0001, 0.39487, 0.0000000
38906383, 0xAAAA, 5381, 0002, 0.39165, 0.0000000
38909508, 0xAAAA, 5382, 0002, 0.39165, 0.0000000
38912633, 0xAAAA, 5383, 0003, 0.79619, 0.0000000
38915786, 0xAAAA, 5384, 0003, 0.78733, 0.0000000
38918879, 0xAAAA, 5385, 0004, 1.18139, 0.0000000
38922039, 0xAAAA, 5386, 0004, 1.57626, 0.0000000
38925236, 0xAAAA, 5387, 0005, 1.57626, 0.0000000
38928264, 0xAAAA, 5388, 0005, 1.59158, 0.0000000
38931380, 0xAAAA, 5389, 0006, 2.02352, 0.0000000
38934520, 0xAAAA, 5390, 0006, 2.01304, 0.0000000
38937630, 0xAAAA, 5391, 0007, 2.36520, 0.0000000
38940753, 0xAAAA, 5392, 0007, 2.54894, 0.0000000
38943890, 0xAAAA, 5393, 0007, 2.54974, 0.0000000
38947031, 0xAAAA, 5394, 0007, 2.54894, 0.0000000
38950239, 0xAAAA, 5395, 0006, 2.54733, 0.0000000
38953280, 0xAAAA, 5396, 0006, 2.37729, 0.0000000
38956383, 0xAAAA, 5397, 0005, 2.37004, 0.0000000
38959508, 0xAAAA, 5398, 0005, 1.97919, 0.0000000
38962644, 0xAAAA, 5399, 0004, 2.00982, 0.0000000
38965760, 0xAAAA, 5400, 0004, 2.01868, 0.0000000
38968884, 0xAAAA, 5401, 0003, 1.55289, 0.0000000
38972028, 0xAAAA, 5402, 0003, 1.17333, 0.0000000
38975345, 0xAAAA, 5403, 0002, 1.18462, 0.0000000
38978268, 0xAAAA, 5404, 0002, 1.18300, 0.0000000
38981393, 0xAAAA, 5405, 0001, 0.78733, 0.0000000
38984504, 0xAAAA, 5406, 0001, 0.81956, 0.0000000
38987661, 0xAAAA, 5407, 0000, 0.39245, 0.0000000
38990753, 0xAAAA, 5408, 0000, 0.01128, 0.0000000
38993880, 0xAAAA, 5409, 0000, 0.01128, 0.0000000
38997037, 0xAAAA, 5410, 0000, 0.01128, 0.0000000
39000212, 0xAAAA, 5411, 0001, 0.01128, 0.0000000
39003265, 0xAAAA, 5412, 0001, 0.01128, 0.0000000
39006395, 0xAAAA, 5413, 0002, 0.39326, 0.0000000
39009504, 0xAAAA, 5414, 0002, 0.78733, 0.0000000
39012633, 0xAAAA, 5415, 0003, 0.79538, 0.0000000
39015780, 0xAAAA, 5416, 0003, 0.78813, 0.0000000
39018883, 0xAAAA, 5417, 0004, 1.18220, 0.0000000
39022042, 0xAAAA, 5418, 0004, 1.18139, 0.0000000
39025230, 0xAAAA, 5419, 0005, 1.58110, 0.0000000
39028267, 0xAAAA, 5420, 0005, 1.96066, 0.0000000
39031384, 0xAAAA, 5421, 0006, 2.00982, 0.0000000
39034521, 0xAAAA, 5422, 0006, 1.94132, 0.0000000
39037634, 0xAAAA, 5423, 0007, 2.40952, 0.0000000
39040757, 0xAAAA, 5424, 0007, 2.36440, 0.0000000
39043882, 0xAAAA, 5425, 0007, 2.54974, 0.0000000
39047033, 0xAAAA, 5426, 0007, 2.54974, 0.0000000
39050234, 0xAAAA, 5427, 0006, 2.55055, 0.0000000
39053281, 0xAAAA, 5428, 0006, 2.55297, 0.0000000
39056379, 0xAAAA, 5429, 0005, 2.37165, 0.0000000
39059520, 0xAAAA, 5430, 0005, 2.36601, 0.0000000
39062630, 0xAAAA, 5431, 0004, 1.92842, 0.0000000
39065756, 0xAAAA, 5432, 0004, 1.56579, 0.0000000
39068880, 0xAAAA, 5433, 0003, 1.57546, 0.0000000
39072023, 0xAAAA, 5434, 0003, 1.57868, 0.0000000
39075412, 0xAAAA, 5435, 0002, 1.17978, 0.0000000
39078283, 0xAAAA, 5436, 0002, 1.18300, 0.0000000
39081393, 0xAAAA, 5437, 0001, 0.78733, 0.0000000
39084521, 0xAAAA, 5438, 0001, 0.38520, 0.0000000
39087658, 0xAAAA, 5439, 0000, 0.39004, 0.0000000
39090757, 0xAAAA, 5440, 0000, 0.39245, 0.0000000
39093884, 0xAAAA, 5441, 0000, 0.01128, 0.0000000
39097038, 0xAAAA, 5442, 0000, 0.01209, 0.0000000
39100212, 0xAAAA, 5443, 0001, 0.01128, 0.0000000
39103268, 0xAAAA, 5444, 0001, 0.39004, 0.0000000
39106397, 0xAAAA, 5445, 0002, 0.39165, 0.0000000
39109508, 0xAAAA, 5446, 0002, 0.39326, 0.0000000
39112635, 0xAAAA, 5447, 0003, 0.78652, 0.0000000
39115771, 0xAAAA, 5448, 0003, 1.18139, 0.0000000
39118879, 0xAAAA, 5449, 0004, 1.18300, 0.0000000
39122040, 0xAAAA, 5450, 0004, 1.57949, 0.0000000
39125217, 0xAAAA, 5451, 0005, 1.60930, 0.0000000
39128264, 0xAAAA, 5452, 0005, 1.58271, 0.0000000
39131380, 0xAAAA, 5453, 0006, 1.96066, 0.0000000
39134505, 0xAAAA, 5454, 0006, 2.35553, 0.0000000
39137630, 0xAAAA, 5455, 0007, 2.32974, 0.0000000
39140753, 0xAAAA, 5456, 0007, 2.36520, 0.0000000
39143879, 0xAAAA, 5457, 0007, 2.54974, 0.0000000
39147032, 0xAAAA, 5458, 0007, 2.54894, 0.0000000
39150238, 0xAAAA, 5459, 0006, 2.54894, 0.0000000
39153280, 0xAAAA, 5460, 0006, 2.36601, 0.0000000
39156383, 0xAAAA, 5461, 0005, 2.36762, 0.0000000
39159519, 0xAAAA, 5462, 0005, 2.37729, 0.0000000
39162634, 0xAAAA, 5463, 0004, 1.98886, 0.0000000
39165758, 0xAAAA, 5464, 0004, 1.96630, 0.0000000
39168898, 0xAAAA, 5465, 0003, 1.56659, 0.0000000
39172028, 0xAAAA, 5466, 0003, 1.18139, 0.0000000
39175374, 0xAAAA, 5467, 0002, 1.18220, 0.0000000
39178279, 0xAAAA, 5468, 0002, 1.18220, 0.0000000
39181395, 0xAAAA, 5469, 0001, 0.78652, 0.0000000
39184504, 0xAAAA, 5470, 0001, 0.77766, 0.0000000
39187629, 0xAAAA, 5471, 0000, 0.39165, 0.0000000
39190753, 0xAAAA, 5472, 0000, 0.01128, 0.0000000
39193879, 0xAAAA, 5473, 0000, 0.01209, 0.0000000
39197033, 0xAAAA, 5474, 0000, 0.01128, 0.0000000
39200213, 0xAAAA, 5475, 0001, 0.01048, 0.0000000
39203264, 0xAAAA, 5476, 0001, 0.01209, 0.0000000
39206379, 0xAAAA, 5477, 0002, 0.39165, 0.0000000
39209504, 0xAAAA, 5478, 0002, 0.78330, 0.0000000
39212635, 0xAAAA, 5479, 0003, 0.78571, 0.0000000
39215771, 0xAAAA, 5480, 0003, 0.78733, 0.0000000
39218883, 0xAAAA, 5481, 0004, 1.18300, 0.0000000
39222055, 0xAAAA, 5482, 0004, 1.23377, 0.0000000
39225213, 0xAAAA, 5483, 0005, 1.58271, 0.0000000
39228267, 0xAAAA, 5484, 0005, 1.96469, 0.0000000
39231384, 0xAAAA, 5485, 0006, 1.97436, 0.0000000
39234508, 0xAAAA, 5486, 0006, 1.97436, 0.0000000
39237634, 0xAAAA, 5487, 0007, 2.36842, 0.0000000
39240773, 0xAAAA, 5488, 0007, 2.34425, 0.0000000
39243883, 0xAAAA, 5489, 0007, 2.54894, 0.0000000
39247035, 0xAAAA, 5490, 0007, 2.54894, 0.0000000
39250233, 0xAAAA, 5491, 0006, 2.54894, 0.0000000
39253265, 0xAAAA, 5492, 0006, 2.55055, 0.0000000
39256379, 0xAAAA, 5493, 0005, 2.36198, 0.0000000
39259515, 0xAAAA, 5494, 0005, 1.97275, 0.0000000
39262630, 0xAAAA, 5495, 0004, 1.97033, 0.0000000
39265754, 0xAAAA, 5496, 0004, 1.58352, 0.0000000
39268890, 0xAAAA, 5497, 0003, 1.57949, 0.0000000
39272023, 0xAAAA, 5498, 0003, 1.57707, 0.0000000
39275412, 0xAAAA, 5499, 0002, 1.18220, 0.0000000
39278268, 0xAAAA, 5500, 0002, 0.78813, 0.0000000
39281395, 0xAAAA, 5501, 0001, 0.79216, 0.0000000
39284521, 0xAAAA, 5502, 0001, 0.38440, 0.0000000
39287633, 0xAAAA, 5503, 0000, 0.39165, 0.0000000
39290757, 0xAAAA, 5504, 0000, 0.37070, 0.0000000
39293899, 0xAAAA, 5505, 0000, 0.01128, 0.0000000
39297027, 0xAAAA, 5506, 0000, 0.01128, 0.0000000
39300212, 0xAAAA, 5507, 0001, 0.01209, 0.0000000
39303268, 0xAAAA, 5508, 0001, 0.01128, 0.0000000
39306383, 0xAAAA, 5509, 0002, 0.39326, 0.0000000
39309508, 0xAAAA, 5510, 0002, 0.39084, 0.0000000
39312651, 0xAAAA, 5511, 0003, 0.78894, 0.0000000
39315771, 0xAAAA, 5512, 0003, 1.17978, 0.0000000
39318879, 0xAAAA, 5513, 0004, 1.15319, 0.0000000
39322051, 0xAAAA, 5514, 0004, 1.18381, 0.0000000
39325213, 0xAAAA, 5515, 0005, 1.57949, 0.0000000
39328264, 0xAAAA, 5516, 0005, 1.57707, 0.0000000
39331395, 0xAAAA, 5517, 0006, 1.97033, 0.0000000
39334505, 0xAAAA, 5518, 0006, 2.36440, 0.0000000
39337629, 0xAAAA, 5519, 0007, 2.36681, 0.0000000
39340765, 0xAAAA, 5520, 0007, 2.36359, 0.0000000
39343879, 0xAAAA, 5521, 0007, 2.58520, 0.0000000
39347034, 0xAAAA, 5522, 0007, 2.55055, 0.0000000
39350213, 0xAAAA, 5523, 0006, 2.55055, 0.0000000
39353280, 0xAAAA, 5524, 0006, 2.36601, 0.0000000
39356383, 0xAAAA, 5525, 0005, 2.36681, 0.0000000
39359518, 0xAAAA, 5526, 0005, 2.36601, 0.0000000
39362634, 0xAAAA, 5527, 0004, 1.97355, 0.0000000
39365758, 0xAAAA, 5528, 0004, 1.97194, 0.0000000
39368884, 0xAAAA, 5529, 0003, 1.57707, 0.0000000
39372028, 0xAAAA, 5530, 0003, 1.18220, 0.0000000
39375356, 0xAAAA, 5531, 0002, 1.18220, 0.0000000
39378268, 0xAAAA, 5532, 0002, 1.18059, 0.0000000
39381395, 0xAAAA, 5533, 0001, 0.77363, 0.0000000
39384537, 0xAAAA, 5534, 0001, 0.78652, 0.0000000
39387629, 0xAAAA, 5535, 0000, 0.39165, 0.0000000
39390753, 0xAAAA, 5536, 0000, 0.01128, 0.0000000
39393891, 0xAAAA, 5537, 0000, 0.01128, 0.0000000
39397024, 0xAAAA, 5538, 0000, 0.01370, 0.0000000
39400212, 0xAAAA, 5539, 0001, 0.01128, 0.0000000
39403279, 0xAAAA, 5540, 0001, 0.01128, 0.0000000
39406379, 0xAAAA, 5541, 0002, 0.32557, 0.0000000
