uptime, sync, seq, step, SWPMON, adc
14512678, 0xAAAA, 0000, 0000, 0.01209, 4.9805447
14516210, 0xAAAA, 0001, 0000, 0.01128, 0.0000000
14519245, 0xAAAA, 0002, 0000, 0.01128, 0.0000000
14522360, 0xAAAA, 0003, 0001, 0.01128, 0.0000000
14525485, 0xAAAA, 0004, 0001, 0.39165, 0.0000000
14528609, 0xAAAA, 0005, 0002, 0.38440, 0.0000000
14531742, 0xAAAA, 0006, 0002, 0.39084, 0.0000000
14534871, 0xAAAA, 0007, 0003, 0.78410, 0.0000000
14537980, 0xAAAA, 0008, 0003, 0.78652, 0.0000000
14541214, 0xAAAA, 0009, 0004, 1.17897, 0.0000000
14544242, 0xAAAA, 0010, 0004, 1.57385, 0.0000000
14547357, 0xAAAA, 0011, 0005, 1.54322, 0.0000000
14550481, 0xAAAA, 0012, 0005, 1.57626, 0.0000000
14553607, 0xAAAA, 0013, 0006, 1.97033, 0.0000000
14556732, 0xAAAA, 0014, 0006, 1.96711, 0.0000000
14559872, 0xAAAA, 0015, 0007, 2.35956, 0.0000000
14562984, 0xAAAA, 0016, 0007, 2.54168, 0.0000000
14566187, 0xAAAA, 0017, 0007, 2.54330, 0.0000000
14569268, 0xAAAA, 0018, 0007, 2.54007, 0.0000000
14572359, 0xAAAA, 0019, 0006, 2.53524, 0.0000000
14575484, 0xAAAA, 0020, 0006, 2.52879, 0.0000000
14578622, 0xAAAA, 0021, 0005, 2.38454, 0.0000000
14581736, 0xAAAA, 0022, 0005, 1.99048, 0.0000000
14584860, 0xAAAA, 0023, 0004, 1.97758, 0.0000000
14587998, 0xAAAA, 0024, 0004, 1.95824, 0.0000000
14591173, 0xAAAA, 0025, 0003, 1.57385, 0.0000000
14594244, 0xAAAA, 0026, 0003, 1.57465, 0.0000000
14597366, 0xAAAA, 0027, 0002, 1.17978, 0.0000000
14600497, 0xAAAA, 0028, 0002, 0.78571, 0.0000000
14603605, 0xAAAA, 0029, 0001, 0.78491, 0.0000000
14606730, 0xAAAA, 0030, 0001, 0.78491, 0.0000000
14609855, 0xAAAA, 0031, 0000, 0.39326, 0.0000000
14612996, 0xAAAA, 0032, 0000, 0.39084, 0.0000000
14616188, 0xAAAA, 0033, 0000, 0.01128, 0.0000000
14619241, 0xAAAA, 0034, 0000, 0.01128, 0.0000000
14622357, 0xAAAA, 0035, 0001, 0.01048, 0.0000000
14625481, 0xAAAA, 0036, 0001, 0.01128, 0.0000000
14628607, 0xAAAA, 0037, 0002, 0.39084, 0.0000000
14631759, 0xAAAA, 0038, 0002, 0.39407, 0.0000000
14634872, 0xAAAA, 0039, 0003, 0.78571, 0.0000000
14637983, 0xAAAA, 0040, 0003, 1.18462, 0.0000000
14641210, 0xAAAA, 0041, 0004, 1.17736, 0.0000000
14644245, 0xAAAA, 0042, 0004, 1.17897, 0.0000000
14647360, 0xAAAA, 0043, 0005, 1.57385, 0.0000000
14650499, 0xAAAA, 0044, 0005, 1.98242, 0.0000000
14653610, 0xAAAA, 0045, 0006, 1.97758, 0.0000000
14656736, 0xAAAA, 0046, 0006, 2.35634, 0.0000000
14659872, 0xAAAA, 0047, 0007, 2.36681, 0.0000000
14662985, 0xAAAA, 0048, 0007, 2.36278, 0.0000000
14666215, 0xAAAA, 0049, 0007, 2.53040, 0.0000000
14669257, 0xAAAA, 0050, 0007, 2.51509, 0.0000000
14672356, 0xAAAA, 0051, 0006, 2.59326, 0.0000000
14675481, 0xAAAA, 0052, 0006, 2.36037, 0.0000000
14678615, 0xAAAA, 0053, 0005, 2.36037, 0.0000000
14681732, 0xAAAA, 0054, 0005, 2.36117, 0.0000000
14684858, 0xAAAA, 0055, 0004, 1.96791, 0.0000000
14687981, 0xAAAA, 0056, 0004, 1.55531, 0.0000000
14691170, 0xAAAA, 0057, 0003, 1.57707, 0.0000000
14694241, 0xAAAA, 0058, 0003, 1.57304, 0.0000000
14697367, 0xAAAA, 0059, 0002, 1.17978, 0.0000000
14700496, 0xAAAA, 0060, 0002, 1.17817, 0.0000000
14703638, 0xAAAA, 0061, 0001, 0.79216, 0.0000000
14706734, 0xAAAA, 0062, 0001, 0.39084, 0.0000000
14709859, 0xAAAA, 0063, 0000, 0.38440, 0.0000000
14712997, 0xAAAA, 0064, 0000, 0.39084, 0.0000000
14716187, 0xAAAA, 0065, 0000, 0.01128, 0.0000000
14719245, 0xAAAA, 0066, 0000, 0.01128, 0.0000000
14722376, 0xAAAA, 0067, 0001, 0.01289, 0.0000000
14725484, 0xAAAA, 0068, 0001, 0.39084, 0.0000000
14728609, 0xAAAA, 0069, 0002, 0.39245, 0.0000000
14731757, 0xAAAA, 0070, 0002, 0.38278, 0.0000000
14734855, 0xAAAA, 0071, 0003, 0.78571, 0.0000000
14737981, 0xAAAA, 0072, 0003, 0.78491, 0.0000000
14741191, 0xAAAA, 0073, 0004, 1.17897, 0.0000000
14744242, 0xAAAA, 0074, 0004, 1.57385, 0.0000000
14747357, 0xAAAA, 0075, 0005, 1.57304, 0.0000000
14750493, 0xAAAA, 0076, 0005, 1.57385, 0.0000000
14753606, 0xAAAA, 0077, 0006, 1.96711, 0.0000000
14756731, 0xAAAA, 0078, 0006, 1.97597, 0.0000000
14759856, 0xAAAA, 0079, 0007, 2.36923, 0.0000000
14762985, 0xAAAA, 0080, 0007, 2.59407, 0.0000000
14766211, 0xAAAA, 0081, 0007, 2.54410, 0.0000000
14769257, 0xAAAA, 0082, 0007, 2.54410, 0.0000000
14772359, 0xAAAA, 0083, 0006, 2.54491, 0.0000000
