sync, uptime, seq, step, SWPMON, adc
0xEEEE, 218578724, 69945, 0003, 1.56579, 4.8574044
0xEEEE, 218581865, 69946, 0002, 1.18381, 4.8646525
0xEEEE, 218584983, 69947, 0002, 1.18542, 4.8481727
0xEEEE, 218588128, 69948, 0001, 0.78894, 4.8614481
0xEEEE, 218591233, 69949, 0001, 0.83810, 4.8573281
0xEEEE, 218594368, 69950, 0000, 0.41582, 4.8612192
0xEEEE, 218597483, 69951, 0000, 0.39487, 4.8561837
0xEEEE, 218600608, 69952, 0000, 0.01209, 4.8506142
0xEEEE, 218603724, 69953, 0000, 0.01209, 4.8572519
0xEEEE, 218606865, 69954, 0001, 0.01128, 4.8462654
0xEEEE, 218609975, 69955, 0001, 0.39810, 4.8615244
0xEEEE, 218613120, 69956, 0002, 0.39245, 4.8648814
0xEEEE, 218616224, 69957, 0002, 0.39165, 4.8545815
0xEEEE, 218619349, 69958, 0003, 0.78813, 4.8585489
0xEEEE, 218622474, 69959, 0003, 0.78813, 4.8542000
0xEEEE, 218625611, 69960, 0004, 1.18300, 4.8661021
0xEEEE, 218628735, 69961, 0004, 1.18300, 4.8548104
0xEEEE, 218631870, 69962, 0005, 1.58432, 4.8513771
0xEEEE, 218634986, 69963, 0005, 1.98403, 4.8580148
0xEEEE, 218638132, 69964, 0006, 1.97516, 4.8493172
0xEEEE, 218641235, 69965, 0006, 1.97436, 4.8640421
0xEEEE, 218644360, 69966, 0007, 2.36681, 4.8577859
0xEEEE, 218647474, 69967, 0007, 2.36923, 4.8554971
0xEEEE, 218650599, 69968, 0007, 2.55780, 4.8599985
0xEEEE, 218653724, 69969, 0007, 2.56022, 4.8510719
0xEEEE, 218656857, 69970, 0006, 2.55216, 4.8589303
0xEEEE, 218659997, 69971, 0006, 2.36923, 4.8522164
0xEEEE, 218663224, 69972, 0005, 2.36842, 4.8667887
0xEEEE, 218666224, 69973, 0005, 2.38212, 4.8616007
0xEEEE, 218669356, 69974, 0004, 1.97436, 4.8485542
0xEEEE, 218672482, 69975, 0004, 1.97436, 4.8603037
0xEEEE, 218675608, 69976, 0003, 1.58110, 4.8542000
0xEEEE, 218678743, 69977, 0003, 1.58352, 4.8629740
0xEEEE, 218681865, 69978, 0002, 1.18784, 4.8526741
0xEEEE, 218684984, 69979, 0002, 0.77121, 4.8448920
0xEEEE, 218688146, 69980, 0001, 0.78813, 4.8579385
0xEEEE, 218691241, 69981, 0001, 0.78733, 4.8435187
0xEEEE, 218694349, 69982, 0000, 0.39407, 4.8671702
0xEEEE, 218697474, 69983, 0000, 0.39407, 4.8592355
0xEEEE, 218700599, 69984, 0000, 0.01209, 4.8599985
0xEEEE, 218703724, 69985, 0000, 0.01209, 4.8618296
0xEEEE, 218706857, 69986, 0001, 0.01209, 4.8462654
0xEEEE, 218709975, 69987, 0001, 0.39326, 4.8619059
0xEEEE, 218713130, 69988, 0002, 0.39084, 4.8451972
0xEEEE, 218716235, 69989, 0002, 0.39245, 4.8603799
0xEEEE, 218719360, 69990, 0003, 0.78813, 4.8541238
0xEEEE, 218722485, 69991, 0003, 0.78894, 4.8535134
0xEEEE, 218725610, 69992, 0004, 1.18462, 4.8592355
0xEEEE, 218728735, 69993, 0004, 1.18381, 4.8529030
0xEEEE, 218731868, 69994, 0005, 1.57788, 4.8625162
0xEEEE, 218734975, 69995, 0005, 1.97678, 4.8481727
0xEEEE, 218738141, 69996, 0006, 1.98322, 4.8502327
0xEEEE, 218741224, 69997, 0006, 1.97436, 4.8583200
0xEEEE, 218744349, 69998, 0007, 2.37004, 4.8538186
0xEEEE, 218747474, 69999, 0007, 2.37971, 4.8657969
0xEEEE, 218750600, 70000, 0007, 2.55216, 4.8419165
0xEEEE, 218753724, 70001, 0007, 2.55377, 4.8509194
0xEEEE, 218756858, 70002, 0006, 2.55136, 4.8576333
0xEEEE, 218760017, 70003, 0006, 2.55297, 4.8553445
0xEEEE, 218763240, 70004, 0005, 2.30557, 4.8636606
0xEEEE, 218766233, 70005, 0005, 2.36762, 4.8512245
0xEEEE, 218769358, 70006, 0004, 1.96388, 4.8585489
0xEEEE, 218772483, 70007, 0004, 1.99451, 4.8504616
0xEEEE, 218775616, 70008, 0003, 1.57868, 4.8488594
0xEEEE, 218778724, 70009, 0003, 1.18381, 4.8679332
0xEEEE, 218781857, 70010, 0002, 1.18381, 4.8459602
0xEEEE, 218784975, 70011, 0002, 1.18381, 4.8607614
0xEEEE, 218788120, 70012, 0001, 0.78813, 4.8525216
0xEEEE, 218791224, 70013, 0001, 0.78813, 4.8513771
0xEEEE, 218794349, 70014, 0000, 0.39245, 4.8604562
0xEEEE, 218797474, 70015, 0000, 0.39326, 4.8551919
0xEEEE, 218800600, 70016, 0000, 0.01209, 4.8616770
0xEEEE, 218803735, 70017, 0000, 0.01209, 4.8471809
0xEEEE, 218806868, 70018, 0001, 0.01370, 4.8541238
0xEEEE, 218809985, 70019, 0001, 0.01209, 4.8632029
0xEEEE, 218813148, 70020, 0002, 0.39326, 4.8540475
0xEEEE, 218816236, 70021, 0002, 0.39245, 4.8636606
0xEEEE, 218819360, 70022, 0003, 0.75348, 4.8554971
0xEEEE, 218822496, 70023, 0003, 0.76960, 4.8556497
0xEEEE, 218825599, 70024, 0004, 1.15883, 4.8632029
0xEEEE, 218828724, 70025, 0004, 1.57949, 4.8529030
0xEEEE, 218831857, 70026, 0005, 1.57949, 4.8651865
0xEEEE, 218834975, 70027, 0005, 1.57949, 4.8496986
0xEEEE, 218838120, 70028, 0006, 1.97275, 4.8612955
0xEEEE, 218841224, 70029, 0006, 1.97758, 4.8582437
0xEEEE, 218844349, 70030, 0007, 2.36842, 4.8530556
0xEEEE, 218847483, 70031, 0007, 2.36842, 4.8619821
0xEEEE, 218850608, 70032, 0007, 2.55297, 4.8543526
0xEEEE, 218853733, 70033, 0007, 2.55297, 4.8593118
0xEEEE, 218856866, 70034, 0006, 2.56586, 4.8507668
0xEEEE, 218860024, 70035, 0006, 2.55297, 4.8557259
0xEEEE, 218863218, 70036, 0005, 2.35231, 4.8627451
0xEEEE, 218866233, 70037, 0005, 2.36762, 4.8570230
0xEEEE, 218869349, 70038, 0004, 1.97436, 4.8618296
0xEEEE, 218872474, 70039, 0004, 1.97678, 4.8438239
0xEEEE, 218875600, 70040, 0003, 1.58029, 4.8648814
0xEEEE, 218878724, 70041, 0003, 1.18381, 4.8654154
0xEEEE, 218881857, 70042, 0002, 1.18462, 4.8591592
0xEEEE, 218884975, 70043, 0002, 1.18220, 4.8622873
0xEEEE, 218888131, 70044, 0001, 0.78894, 4.8494697
0xEEEE, 218891234, 70045, 0001, 0.78894, 4.8622110
0xEEEE, 218894360, 70046, 0000, 0.39245, 4.8566415
0xEEEE, 218897485, 70047, 0000, 0.39487, 4.8527504
0xEEEE, 218900610, 70048, 0000, 0.01128, 4.8595407
0xEEEE, 218903735, 70049, 0000, 0.01289, 4.8545815
0xEEEE, 218906878, 70050, 0001, 0.01209, 4.8600748
0xEEEE, 218909986, 70051, 0001, 0.01128, 4.8574044
0xEEEE, 218913131, 70052, 0002, 0.37150, 4.8599985
0xEEEE, 218916224, 70053, 0002, 0.38520, 4.8583200
0xEEEE, 218919349, 70054, 0003, 0.79216, 4.8458839
0xEEEE, 218922474, 70055, 0003, 1.18139, 4.8627451
0xEEEE, 218925599, 70056, 0004, 1.18139, 4.8529793
0xEEEE, 218928724, 70057, 0004, 1.18864, 4.8596170
0xEEEE, 218931857, 70058, 0005, 1.58755, 4.8570230
0xEEEE, 218934980, 70059, 0005, 1.61736, 4.8525216
0xEEEE, 218938146, 70060, 0006, 1.97355, 4.8619059
0xEEEE, 218941233, 70061, 0006, 1.97355, 4.8554208
0xEEEE, 218944364, 70062, 0007, 2.33377, 4.8615244
0xEEEE, 218947483, 70063, 0007, 2.55297, 4.8516060
0xEEEE, 218950608, 70064, 0007, 2.54894, 4.8529030
0xEEEE, 218953733, 70065, 0007, 2.55297, 4.8549630
0xEEEE, 218956865, 70066, 0006, 2.55136, 4.8453498
0xEEEE, 218960018, 70067, 0006, 2.55297, 4.8643473
0xEEEE, 218963219, 70068, 0005, 2.37004, 4.8513008
0xEEEE, 218966224, 70069, 0005, 2.37487, 4.8561837
0xEEEE, 218969349, 70070, 0004, 1.97516, 4.8532845
0xEEEE, 218972474, 70071, 0004, 1.58029, 4.8478676
0xEEEE, 218975599, 70072, 0003, 1.57707, 4.8649577
0xEEEE, 218978728, 70073, 0003, 1.56659, 4.8570230
0xEEEE, 218981868, 70074, 0002, 1.17011, 4.8579385
0xEEEE, 218984985, 70075, 0002, 1.19670, 4.8627451
0xEEEE, 218988131, 70076, 0001, 0.78330, 4.8532082
0xEEEE, 218991244, 70077, 0001, 0.80344, 4.8651865
0xEEEE, 218994361, 70078, 0000, 0.39326, 4.8509957
0xEEEE, 218997486, 70079, 0000, 0.01209, 4.8649577
0xEEEE, 219000600, 70080, 0000, 0.01209, 4.8466468
0xEEEE, 219003732, 70081, 0000, 0.01209, 4.8467994
0xEEEE, 219006857, 70082, 0001, 0.01209, 4.8605325
0xEEEE, 219009975, 70083, 0001, 0.01128, 4.8559548
0xEEEE, 219013120, 70084, 0002, 0.39245, 4.8625925
0xEEEE, 219016224, 70085, 0002, 0.39165, 4.8503090
0xEEEE, 219019349, 70086, 0003, 0.78894, 4.8590829
0xEEEE, 219022474, 70087, 0003, 1.18462, 4.8559548
0xEEEE, 219025608, 70088, 0004, 1.18462, 4.8541238
0xEEEE, 219028733, 70089, 0004, 1.18300, 4.8648814
0xEEEE, 219031865, 70090, 0005, 1.57868, 4.8507668
0xEEEE, 219034983, 70091, 0005, 1.57465, 4.8606851
0xEEEE, 219038129, 70092, 0006, 2.00901, 4.8550393
0xEEEE, 219041233, 70093, 0006, 1.97436, 4.8503090
0xEEEE, 219044349, 70094, 0007, 2.36762, 4.8658732
0xEEEE, 219047474, 70095, 0007, 2.55619, 4.8536660
0xEEEE, 219050610, 70096, 0007, 2.55216, 4.8613718
0xEEEE, 219053724, 70097, 0007, 2.57392, 4.8542763
0xEEEE, 219056857, 70098, 0006, 2.55377, 4.8523690
0xEEEE, 219059997, 70099, 0006, 2.55538, 4.8628214
0xEEEE, 219063251, 70100, 0005, 2.36923, 4.8530556
0xEEEE, 219066225, 70101, 0005, 2.36842, 4.8628214
0xEEEE, 219069360, 70102, 0004, 1.96388, 4.8567941
0xEEEE, 219072485, 70103, 0004, 1.97355, 4.8518349
0xEEEE, 219075616, 70104, 0003, 1.57868, 4.8622873
0xEEEE, 219078735, 70105, 0003, 1.58029, 4.8514534
0xEEEE, 219081868, 70106, 0002, 1.18462, 4.8619821
0xEEEE, 219084986, 70107, 0002, 1.18623, 4.8587015
0xEEEE, 219088141, 70108, 0001, 0.78733, 4.8601511
0xEEEE, 219091224, 70109, 0001, 0.39165, 4.8521401
0xEEEE, 219094349, 70110, 0000, 0.39165, 4.8509194
0xEEEE, 219097474, 70111, 0000, 0.39245, 4.8657206
0xEEEE, 219100599, 70112, 0000, 0.01128, 4.8557259
0xEEEE, 219103724, 70113, 0000, 0.01209, 4.8573281
0xEEEE, 219106857, 70114, 0001, 0.01128, 4.8548867
0xEEEE, 219109975, 70115, 0001, 0.01128, 4.8574807
0xEEEE, 219113130, 70116, 0002, 0.39245, 4.8642710
0xEEEE, 219116233, 70117, 0002, 0.78894, 4.8523690
0xEEEE, 219119357, 70118, 0003, 0.78974, 4.8599985
0xEEEE, 219122483, 70119, 0003, 0.78894, 4.8509957
0xEEEE, 219125609, 70120, 0004, 1.18462, 4.8576333
0xEEEE, 219128733, 70121, 0004, 1.18300, 4.8626688
0xEEEE, 219131865, 70122, 0005, 1.57868, 4.8477150
0xEEEE, 219134995, 70123, 0005, 1.57949, 4.8599222
0xEEEE, 219138129, 70124, 0006, 1.97275, 4.8524453
0xEEEE, 219141224, 70125, 0006, 2.36842, 4.8589303
0xEEEE, 219144349, 70126, 0007, 2.36681, 4.8541238
0xEEEE, 219147474, 70127, 0007, 2.37165, 4.8539712
0xEEEE, 219150599, 70128, 0007, 2.55297, 4.8640421
0xEEEE, 219153724, 70129, 0007, 2.55377, 4.8480964
0xEEEE, 219156863, 70130, 0006, 2.55297, 4.8583200
0xEEEE, 219160020, 70131, 0006, 2.55216, 4.8612955
0xEEEE, 219163213, 70132, 0005, 2.38535, 4.8549630
0xEEEE, 219166235, 70133, 0005, 1.97436, 4.8627451
0xEEEE, 219169361, 70134, 0004, 1.97355, 4.8510719
0xEEEE, 219172494, 70135, 0004, 1.97597, 4.8595407
0xEEEE, 219175610, 70136, 0003, 1.57949, 4.8539712
0xEEEE, 219178724, 70137, 0003, 1.57949, 4.8598459
0xEEEE, 219181857, 70138, 0002, 1.18381, 4.8604562
0xEEEE, 219184974, 70139, 0002, 1.18381, 4.8509957
0xEEEE, 219188137, 70140, 0001, 0.78813, 4.8596170
0xEEEE, 219191224, 70141, 0001, 0.39407, 4.8500801
0xEEEE, 219194349, 70142, 0000, 0.39245, 4.8591592
0xEEEE, 219197474, 70143, 0000, 0.43839, 4.8612192
0xEEEE, 219200601, 70144, 0000, 0.01209, 4.8564889
0xEEEE, 219203732, 70145, 0000, 0.01209, 4.8610666
0xEEEE, 219206865, 70146, 0001, 0.01209, 4.8531319
0xEEEE, 219209984, 70147, 0001, 0.01209, 4.8634318
0xEEEE, 219213129, 70148, 0002, 0.39245, 4.8616007
0xEEEE, 219216233, 70149, 0002, 0.37875, 4.8551919
0xEEEE, 219219368, 70150, 0003, 0.79861, 4.8604562
0xEEEE, 219222475, 70151, 0003, 0.79458, 4.8472572
0xEEEE, 219225599, 70152, 0004, 1.18139, 4.8615244
0xEEEE, 219228724, 70153, 0004, 1.17736, 4.8569467
0xEEEE, 219231857, 70154, 0005, 1.50857, 4.8577096
0xEEEE, 219234975, 70155, 0005, 1.97516, 4.8628977
0xEEEE, 219238120, 70156, 0006, 1.97516, 4.8478676
0xEEEE, 219241224, 70157, 0006, 1.97758, 4.8616007
0xEEEE, 219244351, 70158, 0007, 2.39985, 4.8513771
0xEEEE, 219247485, 70159, 0007, 2.36842, 4.8558022
0xEEEE, 219250611, 70160, 0007, 2.58762, 4.8558785
0xEEEE, 219253735, 70161, 0007, 2.55297, 4.8484779
0xEEEE, 219256875, 70162, 0006, 2.54571, 4.8633555
0xEEEE, 219260020, 70163, 0006, 2.36842, 4.8580911
0xEEEE, 219263221, 70164, 0005, 2.36842, 4.8595407
0xEEEE, 219266224, 70165, 0005, 2.36762, 4.8549630
0xEEEE, 219269349, 70166, 0004, 1.97436, 4.8509194
0xEEEE, 219272474, 70167, 0004, 1.97436, 4.8627451
0xEEEE, 219275599, 70168, 0003, 1.58593, 4.8545052
0xEEEE, 219278724, 70169, 0003, 1.55128, 4.8640421
0xEEEE, 219281857, 70170, 0002, 1.20960, 4.8529030
0xEEEE, 219284975, 70171, 0002, 0.78894, 4.8502327
0xEEEE, 219288129, 70172, 0001, 0.78894, 4.8542000
0xEEEE, 219291233, 70173, 0001, 0.75509, 4.8543526
0xEEEE, 219294357, 70174, 0000, 0.38923, 4.8654917
0xEEEE, 219297482, 70175, 0000, 0.39084, 4.8531319
0xEEEE, 219300608, 70176, 0000, 0.01209, 4.8572519
0xEEEE, 219303743, 70177, 0000, 0.01209, 4.8562600
0xEEEE, 219306866, 70178, 0001, 0.01128, 4.8525978
0xEEEE, 219309984, 70179, 0001, 0.38117, 4.8641184
0xEEEE, 219313145, 70180, 0002, 0.38762, 4.8635080
0xEEEE, 219316233, 70181, 0002, 0.39084, 4.8574044
0xEEEE, 219319349, 70182, 0003, 0.78894, 4.8479438
0xEEEE, 219322474, 70183, 0003, 0.78813, 4.8497749
0xEEEE, 219325599, 70184, 0004, 1.18462, 4.8609903
0xEEEE, 219328724, 70185, 0004, 1.18381, 4.8609140
0xEEEE, 219331857, 70186, 0005, 1.57949, 4.8596933
0xEEEE, 219334985, 70187, 0005, 1.98725, 4.8529030
0xEEEE, 219338131, 70188, 0006, 1.97355, 4.8473335
0xEEEE, 219341238, 70189, 0006, 1.97516, 4.8652628
0xEEEE, 219344360, 70190, 0007, 2.35150, 4.8500038
0xEEEE, 219347486, 70191, 0007, 2.36842, 4.8638895
0xEEEE, 219350610, 70192, 0007, 2.55619, 4.8505379
0xEEEE, 219353735, 70193, 0007, 2.54410, 4.8517586
0xEEEE, 219356857, 70194, 0006, 2.55216, 4.8529793
0xEEEE, 219360020, 70195, 0006, 2.36923, 4.8506905
0xEEEE, 219363231, 70196, 0005, 2.36842, 4.8673228
0xEEEE, 219366224, 70197, 0005, 2.36037, 4.8495460
0xEEEE, 219369349, 70198, 0004, 1.97436, 4.8542763
0xEEEE, 219372474, 70199, 0004, 1.97436, 4.8556497
0xEEEE, 219375600, 70200, 0003, 1.57788, 4.8518349
0xEEEE, 219378730, 70201, 0003, 1.57546, 4.8651865
0xEEEE, 219381865, 70202, 0002, 1.19509, 4.8507668
0xEEEE, 219384983, 70203, 0002, 1.20315, 4.8583200
0xEEEE, 219388138, 70204, 0001, 0.77040, 4.8472572
0xEEEE, 219391233, 70205, 0001, 0.78007, 4.8509957
0xEEEE, 219394358, 70206, 0000, 0.39084, 4.8674754
0xEEEE, 219397483, 70207, 0000, 0.39165, 4.8576333
0xEEEE, 219400616, 70208, 0000, 0.01209, 4.8597696
0xEEEE, 219403724, 70209, 0000, 0.01209, 4.8545052
0xEEEE, 219406857, 70210, 0001, 0.01209, 4.8578622
0xEEEE, 219409975, 70211, 0001, 0.01209, 4.8650340
0xEEEE, 219413120, 70212, 0002, 0.39407, 4.8507668
0xEEEE, 219416224, 70213, 0002, 0.39245, 4.8616770
0xEEEE, 219419349, 70214, 0003, 0.78894, 4.8469520
0xEEEE, 219422479, 70215, 0003, 0.78894, 4.8571756
0xEEEE, 219425610, 70216, 0004, 1.18381, 4.8574807
0xEEEE, 219428735, 70217, 0004, 1.57949, 4.8676280
0xEEEE, 219431868, 70218, 0005, 1.57868, 4.8670939
0xEEEE, 219434986, 70219, 0005, 1.58110, 4.8458839
0xEEEE, 219438149, 70220, 0006, 1.96711, 4.8551156
0xEEEE, 219441236, 70221, 0006, 1.97436, 4.8537423
0xEEEE, 219444349, 70222, 0007, 2.36842, 4.8551919
0xEEEE, 219447485, 70223, 0007, 2.37890, 4.8605325
0xEEEE, 219450599, 70224, 0007, 2.55216, 4.8480964
0xEEEE, 219453724, 70225, 0007, 2.53524, 4.8615244
0xEEEE, 219456857, 70226, 0006, 2.55216, 4.8630503
0xEEEE, 219459997, 70227, 0006, 2.55458, 4.8610666
0xEEEE, 219463232, 70228, 0005, 2.36842, 4.8578622
0xEEEE, 219466226, 70229, 0005, 2.36681, 4.8451972
0xEEEE, 219469358, 70230, 0004, 1.97516, 4.8599985
0xEEEE, 219472483, 70231, 0004, 2.00015, 4.8576333
0xEEEE, 219475608, 70232, 0003, 1.58029, 4.8561074
0xEEEE, 219478733, 70233, 0003, 1.18462, 4.8599985
0xEEEE, 219481867, 70234, 0002, 1.18462, 4.8558022
0xEEEE, 219484992, 70235, 0002, 1.18381, 4.8576333
0xEEEE, 219488129, 70236, 0001, 0.78894, 4.8471046
0xEEEE, 219491224, 70237, 0001, 0.78813, 4.8573281
0xEEEE, 219494349, 70238, 0000, 0.39326, 4.8616770
0xEEEE, 219497474, 70239, 0000, 0.39245, 4.8575570
0xEEEE, 219500600, 70240, 0000, 0.01128, 4.8611429
0xEEEE, 219503724, 70241, 0000, 0.01209, 4.8488594
0xEEEE, 219506857, 70242, 0001, 0.01209, 4.8643473
0xEEEE, 219509976, 70243, 0001, 0.01209, 4.8520638
0xEEEE, 219513131, 70244, 0002, 0.39245, 4.8629740
0xEEEE, 219516235, 70245, 0002, 0.41985, 4.8650340
0xEEEE, 219519360, 70246, 0003, 0.78088, 4.8503090
0xEEEE, 219522485, 70247, 0003, 0.81231, 4.8591592
0xEEEE, 219525611, 70248, 0004, 1.17575, 4.8548867
0xEEEE, 219528735, 70249, 0004, 1.16769, 4.8589303
0xEEEE, 219531878, 70250, 0005, 1.57949, 4.8599985
0xEEEE, 219534975, 70251, 0005, 1.57949, 4.8527504
0xEEEE, 219538120, 70252, 0006, 1.97436, 4.8587778
0xEEEE, 219541224, 70253, 0006, 1.97275, 4.8509194
0xEEEE, 219544349, 70254, 0007, 2.36842, 4.8635080
0xEEEE, 219547474, 70255, 0007, 2.36842, 4.8579385
0xEEEE, 219550599, 70256, 0007, 2.51590, 4.8463416
0xEEEE, 219553724, 70257, 0007, 2.55216, 4.8644999
0xEEEE, 219556865, 70258, 0006, 2.55780, 4.8510719
