date, time, sync, seq, SWPMON, temp1, adc
24-07-05, T13:14:33.307607Z, 0xAAAA, 0255, 0.00564, 0.00000, 4.9805447
24-07-05, T13:14:33.310732Z, 0xAAAA, 0256, 0.00564, 0.00000, 4.9805447
24-07-05, T13:14:33.313859Z, 0xAAAA, 0257, 0.00645, 0.00081, 4.9805447
24-07-05, T13:14:33.316985Z, 0xAAAA, 0258, 0.00725, 0.00000, 4.9805447
24-07-05, T13:14:33.320110Z, 0xAAAA, 0259, 0.00886, 0.00081, 4.9805447
24-07-05, T13:14:33.324232Z, 0xAAAA, 0260, 0.00645, 0.00000, 4.9805447
24-07-05, T13:14:33.326357Z, 0xAAAA, 0261, 0.00806, 0.00403, 4.9805447
24-07-05, T13:14:33.329482Z, 0xAAAA, 0262, 0.00645, 0.00000, 4.9805447
24-07-05, T13:14:33.332610Z, 0xAAAA, 0263, 0.00806, 0.00081, 4.9805447
24-07-05, T13:14:33.335738Z, 0xAAAA, 0264, 0.00806, 0.00000, 4.9805447
24-07-05, T13:14:33.338857Z, 0xAAAA, 0265, 0.00725, 0.00000, 4.9805447
24-07-05, T13:14:33.341982Z, 0xAAAA, 0266, 0.00645, 0.00000, 4.9805447
24-07-05, T13:14:33.345107Z, 0xAAAA, 0267, 0.00645, 0.00000, 4.9805447
24-07-05, T13:14:33.349235Z, 0xAAAA, 0268, 0.00725, 0.00081, 4.9805447
24-07-05, T13:14:33.351360Z, 0xAAAA, 0269, 0.00725, 0.00000, 4.9805447
24-07-05, T13:14:33.354482Z, 0xAAAA, 0270, 0.00806, 0.00000, 4.9805447
24-07-05, T13:14:33.357607Z, 0xAAAA, 0271, 0.00725, 0.00000, 4.9805447
24-07-05, T13:14:33.360732Z, 0xAAAA, 0272, 0.00645, 0.00000, 4.9805447
24-07-05, T13:14:33.363860Z, 0xAAAA, 0273, 0.00725, 0.00000, 4.9805447
24-07-05, T13:14:33.366988Z, 0xAAAA, 0274, 0.00806, 0.00000, 4.9805447
24-07-05, T13:14:33.370110Z, 0xAAAA, 0275, 0.00725, 0.00161, 4.9805447
24-07-05, T13:14:33.374232Z, 0xAAAA, 0276, 0.00645, 0.00000, 4.9805447
24-07-05, T13:14:33.376357Z, 0xAAAA, 0277, 0.00725, 0.00000, 4.9805447
24-07-05, T13:14:33.379482Z, 0xAAAA, 0278, 0.00725, 0.00000, 4.9805447
24-07-05, T13:14:33.382610Z, 0xAAAA, 0279, 0.00806, 0.00081, 4.9805447
24-07-05, T13:14:33.385735Z, 0xAAAA, 0280, 0.00806, 0.00000, 4.9805447
