uptime, sync, seq, step, SWPMON, adc
11592973, 0xAAAA, 0000, 0000, 0.01128, 4.9805447
11596419, 0xAAAA, 0001, 0000, 0.01128, 0.0000000
11599531, 0xAAAA, 0002, 0000, 0.01128, 0.0000000
11602657, 0xAAAA, 0003, 0001, 0.01128, 0.0000000
11605784, 0xAAAA, 0004, 0001, 0.01128, 0.0000000
11608907, 0xAAAA, 0005, 0002, 0.39245, 0.0000000
11612067, 0xAAAA, 0006, 0002, 0.37634, 0.0000000
11615215, 0xAAAA, 0007, 0003, 0.78652, 0.0000000
11618291, 0xAAAA, 0008, 0003, 1.18703, 0.0000000
11621406, 0xAAAA, 0009, 0004, 1.18059, 0.0000000
11624532, 0xAAAA, 0010, 0004, 1.20476, 0.0000000
11627662, 0xAAAA, 0011, 0005, 1.57304, 0.0000000
11630811, 0xAAAA, 0012, 0005, 1.57707, 0.0000000
11633903, 0xAAAA, 0013, 0006, 1.96872, 0.0000000
11637046, 0xAAAA, 0014, 0006, 2.36440, 0.0000000
11640240, 0xAAAA, 0015, 0007, 2.37326, 0.0000000
11643287, 0xAAAA, 0016, 0007, 2.36037, 0.0000000
11646403, 0xAAAA, 0017, 0007, 2.55136, 0.0000000
11649544, 0xAAAA, 0018, 0007, 2.54894, 0.0000000
11652653, 0xAAAA, 0019, 0006, 2.54733, 0.0000000
11655778, 0xAAAA, 0020, 0006, 2.36278, 0.0000000
11658915, 0xAAAA, 0021, 0005, 2.36359, 0.0000000
11662059, 0xAAAA, 0022, 0005, 2.36440, 0.0000000
11665229, 0xAAAA, 0023, 0004, 1.97033, 0.0000000
11668305, 0xAAAA, 0024, 0004, 1.58271, 0.0000000
11671406, 0xAAAA, 0025, 0003, 1.57707, 0.0000000
11674532, 0xAAAA, 0026, 0003, 1.17897, 0.0000000
11677668, 0xAAAA, 0027, 0002, 1.20073, 0.0000000
11680781, 0xAAAA, 0028, 0002, 1.17978, 0.0000000
11683907, 0xAAAA, 0029, 0001, 0.78813, 0.0000000
11687050, 0xAAAA, 0030, 0001, 0.39245, 0.0000000
11690216, 0xAAAA, 0031, 0000, 0.37070, 0.0000000
11693296, 0xAAAA, 0032, 0000, 0.39245, 0.0000000
11696420, 0xAAAA, 0033, 0000, 0.01128, 0.0000000
11699527, 0xAAAA, 0034, 0000, 0.01209, 0.0000000
11702668, 0xAAAA, 0035, 0001, 0.01128, 0.0000000
11705777, 0xAAAA, 0036, 0001, 0.39326, 0.0000000
11708903, 0xAAAA, 0037, 0002, 0.39326, 0.0000000
11712059, 0xAAAA, 0038, 0002, 0.39084, 0.0000000
11715202, 0xAAAA, 0039, 0003, 0.78571, 0.0000000
11718287, 0xAAAA, 0040, 0003, 0.78652, 0.0000000
11721420, 0xAAAA, 0041, 0004, 1.17736, 0.0000000
11724528, 0xAAAA, 0042, 0004, 1.57546, 0.0000000
