uptime, sync, seq, step, SWPMON, adc
33103809, 0xAAAA, 0000, 0000, 0.01128, 4.9805447
33107235, 0xAAAA, 0001, 0000, 0.01209, 0.0000000
33110359, 0xAAAA, 0002, 0000, 0.01128, 0.0000000
33113475, 0xAAAA, 0003, 0001, 0.01209, 0.0000000
33116610, 0xAAAA, 0004, 0001, 0.01128, 0.0000000
33119725, 0xAAAA, 0005, 0002, 0.39004, 0.0000000
33122850, 0xAAAA, 0006, 0002, 0.41018, 0.0000000
33125974, 0xAAAA, 0007, 0003, 0.78652, 0.0000000
33129167, 0xAAAA, 0008, 0003, 1.17495, 0.0000000
33132244, 0xAAAA, 0009, 0004, 1.18381, 0.0000000
33135376, 0xAAAA, 0010, 0004, 1.18059, 0.0000000
33138478, 0xAAAA, 0011, 0005, 1.57304, 0.0000000
33141619, 0xAAAA, 0012, 0005, 1.57385, 0.0000000
33144728, 0xAAAA, 0013, 0006, 2.00337, 0.0000000
33147854, 0xAAAA, 0014, 0006, 2.34103, 0.0000000
33151052, 0xAAAA, 0015, 0007, 2.33538, 0.0000000
33154183, 0xAAAA, 0016, 0007, 2.37407, 0.0000000
33157238, 0xAAAA, 0017, 0007, 2.59568, 0.0000000
33160378, 0xAAAA, 0018, 0007, 2.54652, 0.0000000
33163478, 0xAAAA, 0019, 0006, 2.54652, 0.0000000
33166613, 0xAAAA, 0020, 0006, 2.36198, 0.0000000
33169753, 0xAAAA, 0021, 0005, 2.36198, 0.0000000
33172850, 0xAAAA, 0022, 0005, 2.36198, 0.0000000
33175974, 0xAAAA, 0023, 0004, 1.96872, 0.0000000
33179198, 0xAAAA, 0024, 0004, 1.57304, 0.0000000
33182235, 0xAAAA, 0025, 0003, 1.58352, 0.0000000
33185359, 0xAAAA, 0026, 0003, 1.17978, 0.0000000
33188486, 0xAAAA, 0027, 0002, 1.18139, 0.0000000
33191600, 0xAAAA, 0028, 0002, 1.17897, 0.0000000
33194725, 0xAAAA, 0029, 0001, 0.81392, 0.0000000
33197853, 0xAAAA, 0030, 0001, 0.39165, 0.0000000
33200991, 0xAAAA, 0031, 0000, 0.36586, 0.0000000
33204184, 0xAAAA, 0032, 0000, 0.01209, 0.0000000
33207238, 0xAAAA, 0033, 0000, 0.01128, 0.0000000
33210362, 0xAAAA, 0034, 0000, 0.01289, 0.0000000
33213494, 0xAAAA, 0035, 0001, 0.01128, 0.0000000
33216604, 0xAAAA, 0036, 0001, 0.40777, 0.0000000
33219730, 0xAAAA, 0037, 0002, 0.39084, 0.0000000
33222854, 0xAAAA, 0038, 0002, 0.39165, 0.0000000
33225978, 0xAAAA, 0039, 0003, 0.78491, 0.0000000
33229170, 0xAAAA, 0040, 0003, 0.78652, 0.0000000
33232258, 0xAAAA, 0041, 0004, 1.18059, 0.0000000
33235375, 0xAAAA, 0042, 0004, 1.57223, 0.0000000
33238474, 0xAAAA, 0043, 0005, 1.57465, 0.0000000
33241612, 0xAAAA, 0044, 0005, 1.57546, 0.0000000
33244725, 0xAAAA, 0045, 0006, 1.96872, 0.0000000
33247850, 0xAAAA, 0046, 0006, 1.96872, 0.0000000
33251055, 0xAAAA, 0047, 0007, 2.36037, 0.0000000
33254166, 0xAAAA, 0048, 0007, 2.54652, 0.0000000
33257235, 0xAAAA, 0049, 0007, 2.54652, 0.0000000
33260371, 0xAAAA, 0050, 0007, 2.54652, 0.0000000
33263476, 0xAAAA, 0051, 0006, 2.54571, 0.0000000
33266613, 0xAAAA, 0052, 0006, 2.54410, 0.0000000
33269741, 0xAAAA, 0053, 0005, 2.36117, 0.0000000
33272853, 0xAAAA, 0054, 0005, 1.96952, 0.0000000
33275978, 0xAAAA, 0055, 0004, 1.96791, 0.0000000
33279195, 0xAAAA, 0056, 0004, 1.96791, 0.0000000
33282239, 0xAAAA, 0057, 0003, 1.57546, 0.0000000
33285363, 0xAAAA, 0058, 0003, 1.57385, 0.0000000
33288480, 0xAAAA, 0059, 0002, 1.18059, 0.0000000
33291603, 0xAAAA, 0060, 0002, 0.78733, 0.0000000
33294729, 0xAAAA, 0061, 0001, 0.78652, 0.0000000
33297856, 0xAAAA, 0062, 0001, 0.80425, 0.0000000
33300991, 0xAAAA, 0063, 0000, 0.39245, 0.0000000
33304198, 0xAAAA, 0064, 0000, 0.01209, 0.0000000
33307234, 0xAAAA, 0065, 0000, 0.01128, 0.0000000
33310359, 0xAAAA, 0066, 0000, 0.01209, 0.0000000
33313487, 0xAAAA, 0067, 0001, 0.01209, 0.0000000
33316600, 0xAAAA, 0068, 0001, 0.01128, 0.0000000
33319726, 0xAAAA, 0069, 0002, 0.41582, 0.0000000
33322866, 0xAAAA, 0070, 0002, 0.39165, 0.0000000
33325975, 0xAAAA, 0071, 0003, 0.77524, 0.0000000
33329166, 0xAAAA, 0072, 0003, 1.18059, 0.0000000
33332257, 0xAAAA, 0073, 0004, 1.18059, 0.0000000
33335376, 0xAAAA, 0074, 0004, 1.18139, 0.0000000
33338478, 0xAAAA, 0075, 0005, 1.60044, 0.0000000
33341603, 0xAAAA, 0076, 0005, 1.96549, 0.0000000
33344729, 0xAAAA, 0077, 0006, 1.97033, 0.0000000
33347854, 0xAAAA, 0078, 0006, 2.36278, 0.0000000
33351052, 0xAAAA, 0079, 0007, 2.36037, 0.0000000
33354170, 0xAAAA, 0080, 0007, 2.36359, 0.0000000
33357238, 0xAAAA, 0081, 0007, 2.55055, 0.0000000
33360362, 0xAAAA, 0082, 0007, 2.54007, 0.0000000
33363479, 0xAAAA, 0083, 0006, 2.55941, 0.0000000
33366615, 0xAAAA, 0084, 0006, 2.56183, 0.0000000
33369725, 0xAAAA, 0085, 0005, 2.33297, 0.0000000
33372850, 0xAAAA, 0086, 0005, 2.36198, 0.0000000
33375989, 0xAAAA, 0087, 0004, 1.99451, 0.0000000
33379184, 0xAAAA, 0088, 0004, 1.58432, 0.0000000
