uptime, sync, seq, step, SWPMON, adc
002525, 0xEEEE, 0000, 0000, 0.01128, 0.0000000
005650, 0xEEEE, 0001, 0000, 0.01209, 4.5288777
008775, 0xEEEE, 0002, 0001, 0.01048, 2.5158312
011908, 0xEEEE, 0003, 0001, 0.39084, 2.7981994
015034, 0xEEEE, 0004, 0002, 0.32718, 3.0243381
018154, 0xEEEE, 0005, 0002, 0.36103, 3.2137789
021287, 0xEEEE, 0006, 0003, 0.78733, 3.3950561
024412, 0xEEEE, 0007, 0003, 0.78410, 3.5806058
027537, 0xEEEE, 0008, 0004, 1.17414, 3.7192340
030662, 0xEEEE, 0009, 0004, 1.18059, 3.8290990
033787, 0xEEEE, 0010, 0005, 1.57223, 3.9484245
036920, 0xEEEE, 0011, 0005, 1.57546, 4.0386816
040055, 0xEEEE, 0012, 0006, 1.97839, 4.1264973
043151, 0xEEEE, 0013, 0006, 1.97033, 4.2329290
046276, 0xEEEE, 0014, 0007, 2.37648, 4.2896162
049400, 0xEEEE, 0015, 0007, 2.36117, 4.3476005
052525, 0xEEEE, 0016, 0007, 2.54894, 4.3939879
055650, 0xEEEE, 0017, 0007, 2.54974, 4.4554818
058775, 0xEEEE, 0018, 0006, 2.54168, 4.5008774
061908, 0xEEEE, 0019, 0006, 2.54813, 4.5498589
065064, 0xEEEE, 0020, 0005, 2.36440, 4.5655756
068161, 0xEEEE, 0021, 0005, 2.37487, 4.5799954
071285, 0xEEEE, 0022, 0004, 1.97194, 4.6354620
074410, 0xEEEE, 0023, 0004, 1.97114, 4.6555276
077543, 0xEEEE, 0024, 0003, 1.57707, 4.6868849
080659, 0xEEEE, 0025, 0003, 1.17495, 4.6993210
083775, 0xEEEE, 0026, 0002, 1.18220, 4.6937514
086909, 0xEEEE, 0027, 0002, 1.17978, 4.7084001
090034, 0xEEEE, 0028, 0001, 0.78733, 4.7432670
093150, 0xEEEE, 0029, 0001, 0.78813, 4.7427329
096276, 0xEEEE, 0030, 0000, 0.39165, 4.7597467
099401, 0xEEEE, 0031, 0000, 0.39971, 4.7644007
102525, 0xEEEE, 0032, 0000, 0.01128, 4.7541009
105650, 0xEEEE, 0033, 0000, 0.01370, 4.7862211
108787, 0xEEEE, 0034, 0001, 0.01209, 4.7945373
111920, 0xEEEE, 0035, 0001, 0.01128, 4.7953765
115043, 0xEEEE, 0036, 0002, 0.39245, 4.8057527
118163, 0xEEEE, 0037, 0002, 0.39326, 4.7851530
121287, 0xEEEE, 0038, 0003, 0.78733, 4.7958343
124422, 0xEEEE, 0039, 0003, 0.78813, 4.8297856
127538, 0xEEEE, 0040, 0004, 1.16930, 4.8126192
130650, 0xEEEE, 0041, 0004, 1.57707, 4.8205539
133775, 0xEEEE, 0042, 0005, 1.58513, 4.8180362
136917, 0xEEEE, 0043, 0005, 1.57707, 4.8072786
140034, 0xEEEE, 0044, 0006, 1.97033, 4.8379492
143150, 0xEEEE, 0045, 0006, 1.97114, 4.8348974
146275, 0xEEEE, 0046, 0007, 2.38132, 4.8298619
149400, 0xEEEE, 0047, 0007, 2.36601, 4.8399329
152532, 0xEEEE, 0048, 0007, 2.54894, 4.8216983
155660, 0xEEEE, 0049, 0007, 2.58601, 4.8296330
158785, 0xEEEE, 0050, 0006, 2.55700, 4.8574044
161924, 0xEEEE, 0051, 0006, 2.55055, 4.8399329
165063, 0xEEEE, 0052, 0005, 2.36440, 4.8330663
168161, 0xEEEE, 0053, 0005, 2.36037, 4.8369574
171285, 0xEEEE, 0054, 0004, 1.97114, 4.8276493
174400, 0xEEEE, 0055, 0004, 1.97114, 4.8552682
177525, 0xEEEE, 0056, 0003, 1.57626, 4.8536660
180651, 0xEEEE, 0057, 0003, 1.17897, 4.8281071
183776, 0xEEEE, 0058, 0002, 1.18220, 4.8473335
186908, 0xEEEE, 0059, 0002, 1.18542, 4.8290990
190035, 0xEEEE, 0060, 0001, 0.78733, 4.8440528
193150, 0xEEEE, 0061, 0001, 0.78813, 4.8584726
196282, 0xEEEE, 0062, 0000, 0.39245, 4.8406958
199412, 0xEEEE, 0063, 0000, 0.37875, 4.8403906
202537, 0xEEEE, 0064, 0000, 0.01209, 4.8416876
205662, 0xEEEE, 0065, 0000, 0.01370, 4.8402380
208796, 0xEEEE, 0066, 0001, 0.01209, 4.8519875
211920, 0xEEEE, 0067, 0001, 0.01209, 4.8615244
215045, 0xEEEE, 0068, 0002, 0.39004, 4.8358892
218151, 0xEEEE, 0069, 0002, 0.39165, 4.8531319
221284, 0xEEEE, 0070, 0003, 0.78813, 4.8393225
224401, 0xEEEE, 0071, 0003, 1.18220, 4.8449683
227525, 0xEEEE, 0072, 0004, 1.15802, 4.8664073
230650, 0xEEEE, 0073, 0004, 1.18381, 4.8352026
233775, 0xEEEE, 0074, 0005, 1.57062, 4.8376440
236908, 0xEEEE, 0075, 0005, 1.57707, 4.8483253
240035, 0xEEEE, 0076, 0006, 1.97033, 4.8422217
243160, 0xEEEE, 0077, 0006, 1.97114, 4.8652628
246285, 0xEEEE, 0078, 0007, 2.35875, 4.8610666
249410, 0xEEEE, 0079, 0007, 2.54894, 4.8309300
252536, 0xEEEE, 0080, 0007, 2.54894, 4.8340581
255660, 0xEEEE, 0081, 0007, 2.60132, 4.8487068
258785, 0xEEEE, 0082, 0006, 2.55700, 4.8424506
261918, 0xEEEE, 0083, 0006, 2.54894, 4.8696117
265064, 0xEEEE, 0084, 0005, 2.36359, 4.8422217
268162, 0xEEEE, 0085, 0005, 2.37004, 4.8287938
271275, 0xEEEE, 0086, 0004, 1.97033, 4.8558022
274400, 0xEEEE, 0087, 0004, 1.56337, 4.8483253
277526, 0xEEEE, 0088, 0003, 1.57546, 4.8575570
280650, 0xEEEE, 0089, 0003, 1.58916, 4.8547341
283776, 0xEEEE, 0090, 0002, 1.18220, 4.8288701
286920, 0xEEEE, 0091, 0002, 1.18462, 4.8478676
290043, 0xEEEE, 0092, 0001, 0.78410, 4.8550393
293171, 0xEEEE, 0093, 0001, 0.78733, 4.8537423
296287, 0xEEEE, 0094, 0000, 0.39165, 4.8645762
299412, 0xEEEE, 0095, 0000, 0.01209, 4.8426795
302537, 0xEEEE, 0096, 0000, 0.01209, 4.8304723
305671, 0xEEEE, 0097, 0000, 0.01209, 4.8622873
308775, 0xEEEE, 0098, 0001, 0.01128, 4.8506905
311909, 0xEEEE, 0099, 0001, 0.01128, 4.8573281
315034, 0xEEEE, 0100, 0002, 0.39648, 4.8610666
318150, 0xEEEE, 0101, 0002, 0.39165, 4.8284886
321276, 0xEEEE, 0102, 0003, 0.78813, 4.8413062
324401, 0xEEEE, 0103, 0003, 1.18139, 4.8624399
327525, 0xEEEE, 0104, 0004, 1.16930, 4.8503853
330660, 0xEEEE, 0105, 0004, 1.18139, 4.8609140
333785, 0xEEEE, 0106, 0005, 1.57707, 4.8398566
336918, 0xEEEE, 0107, 0005, 1.57626, 4.8381781
340042, 0xEEEE, 0108, 0006, 1.97033, 4.8667887
