uptime, sync, seq, step, SWPMON, adc
001135, 0xEEEE, 0000, 0000, 0.01128, 0.0000000
004251, 0xEEEE, 0001, 0000, 0.01128, 5.0000000
007400, 0xEEEE, 0002, 0001, 0.01128, 5.0000000
010490, 0xEEEE, 0003, 0001, 0.01128, 4.6736858
013615, 0xEEEE, 0004, 0002, 0.39084, 4.3250172
016740, 0xEEEE, 0005, 0002, 0.39004, 4.3309682
019865, 0xEEEE, 0006, 0003, 0.78410, 4.9897765
022990, 0xEEEE, 0007, 0003, 0.76799, 5.0000000
026115, 0xEEEE, 0008, 0004, 1.17978, 4.8586252
029241, 0xEEEE, 0009, 0004, 1.57304, 4.3741512
032373, 0xEEEE, 0010, 0005, 1.56982, 4.2445258
035498, 0xEEEE, 0011, 0005, 1.56418, 4.8878462
038624, 0xEEEE, 0012, 0006, 1.96630, 5.0000000
041749, 0xEEEE, 0013, 0006, 1.96791, 5.0000000
044874, 0xEEEE, 0014, 0007, 2.36037, 4.6314946
048016, 0xEEEE, 0015, 0007, 2.40066, 4.1570916
051123, 0xEEEE, 0016, 0007, 2.54571, 4.7152667
054240, 0xEEEE, 0017, 0007, 2.54491, 5.0000000
057365, 0xEEEE, 0018, 0006, 2.54894, 5.0000000
060490, 0xEEEE, 0019, 0006, 2.54571, 4.7421225
063615, 0xEEEE, 0020, 0005, 2.36117, 4.3817807
066740, 0xEEEE, 0021, 0005, 2.37648, 4.3767453
069865, 0xEEEE, 0022, 0004, 2.01062, 5.0000000
072991, 0xEEEE, 0023, 0004, 1.96791, 5.0000000
076126, 0xEEEE, 0024, 0003, 1.57465, 4.9058518
079251, 0xEEEE, 0025, 0003, 1.17897, 4.3929961
082376, 0xEEEE, 0026, 0002, 1.18542, 4.2850385
085509, 0xEEEE, 0027, 0002, 1.17817, 4.9216449
088626, 0xEEEE, 0028, 0001, 0.78491, 5.0000000
091751, 0xEEEE, 0029, 0001, 0.78491, 5.0000000
094876, 0xEEEE, 0030, 0000, 0.39084, 4.6619364
097990, 0xEEEE, 0031, 0000, 0.39245, 4.1886778
101115, 0xEEEE, 0032, 0000, 0.01128, 4.7221332
104240, 0xEEEE, 0033, 0000, 0.01128, 5.0000000
107400, 0xEEEE, 0034, 0001, 0.01128, 5.0000000
110490, 0xEEEE, 0035, 0001, 0.01128, 4.7579156
113615, 0xEEEE, 0036, 0002, 0.39084, 4.3956664
116740, 0xEEEE, 0037, 0002, 0.39004, 4.3885710
119873, 0xEEEE, 0038, 0003, 0.78491, 5.0000000
122999, 0xEEEE, 0039, 0003, 0.78571, 5.0000000
126124, 0xEEEE, 0040, 0004, 1.17978, 4.9324025
129249, 0xEEEE, 0041, 0004, 1.18220, 4.3984894
132384, 0xEEEE, 0042, 0005, 1.57304, 4.3065537
135499, 0xEEEE, 0043, 0005, 1.57304, 4.9204242
138623, 0xEEEE, 0044, 0006, 1.96630, 5.0000000
141740, 0xEEEE, 0045, 0006, 1.97678, 5.0000000
144872, 0xEEEE, 0046, 0007, 2.38374, 4.6627756
147990, 0xEEEE, 0047, 0007, 2.54491, 4.2005035
151116, 0xEEEE, 0048, 0007, 2.54491, 4.7135119
154240, 0xEEEE, 0049, 0007, 2.55700, 5.0000000
157365, 0xEEEE, 0050, 0006, 2.54571, 5.0000000
160490, 0xEEEE, 0051, 0006, 2.54330, 4.7788205
163622, 0xEEEE, 0052, 0005, 2.34989, 4.3847562
166751, 0xEEEE, 0053, 0005, 2.36037, 4.4127565
169876, 0xEEEE, 0054, 0004, 1.96791, 5.0000000
173008, 0xEEEE, 0055, 0004, 1.57385, 5.0000000
176127, 0xEEEE, 0056, 0003, 1.58110, 4.9304952
179252, 0xEEEE, 0057, 0003, 1.55934, 4.4067292
182376, 0xEEEE, 0058, 0002, 1.18059, 4.3099107
185490, 0xEEEE, 0059, 0002, 1.17978, 4.9191272
188615, 0xEEEE, 0060, 0001, 0.79216, 5.0000000
191751, 0xEEEE, 0061, 0001, 0.78571, 5.0000000
194865, 0xEEEE, 0062, 0000, 0.39084, 4.6942855
197990, 0xEEEE, 0063, 0000, 0.01128, 4.1831083
201115, 0xEEEE, 0064, 0000, 0.01209, 4.7321279
204240, 0xEEEE, 0065, 0000, 0.01128, 5.0000000
207393, 0xEEEE, 0066, 0001, 0.01289, 5.0000000
210498, 0xEEEE, 0067, 0001, 0.01128, 4.7760739
213623, 0xEEEE, 0068, 0002, 0.39165, 4.4050507
216759, 0xEEEE, 0069, 0002, 0.41663, 4.4118410
219874, 0xEEEE, 0070, 0003, 0.78491, 5.0000000
222999, 0xEEEE, 0071, 0003, 1.17897, 5.0000000
226124, 0xEEEE, 0072, 0004, 1.17575, 4.9188220
229257, 0xEEEE, 0073, 0004, 1.17897, 4.4157321
232365, 0xEEEE, 0074, 0005, 1.57304, 4.3006027
235490, 0xEEEE, 0075, 0005, 1.57546, 4.9281300
238615, 0xEEEE, 0076, 0006, 1.96388, 5.0000000
241740, 0xEEEE, 0077, 0006, 1.96791, 5.0000000
244865, 0xEEEE, 0078, 0007, 2.35956, 4.6842908
247990, 0xEEEE, 0079, 0007, 2.54330, 4.1904326
251119, 0xEEEE, 0080, 0007, 2.54491, 4.7401389
254251, 0xEEEE, 0081, 0007, 2.54571, 5.0000000
257376, 0xEEEE, 0082, 0006, 2.54491, 5.0000000
260501, 0xEEEE, 0083, 0006, 2.54410, 4.7684443
263626, 0xEEEE, 0084, 0005, 2.35956, 4.4002441
266752, 0xEEEE, 0085, 0005, 2.37326, 4.3929198
269876, 0xEEEE, 0086, 0004, 1.96469, 5.0000000
273007, 0xEEEE, 0087, 0004, 1.56418, 5.0000000
276127, 0xEEEE, 0088, 0003, 1.57385, 4.9224079
279240, 0xEEEE, 0089, 0003, 1.57385, 4.4088655
282365, 0xEEEE, 0090, 0002, 1.17978, 4.3123522
285490, 0xEEEE, 0091, 0002, 1.17978, 4.9338521
288615, 0xEEEE, 0092, 0001, 0.78571, 5.0000000
291740, 0xEEEE, 0093, 0001, 0.78571, 5.0000000
294865, 0xEEEE, 0094, 0000, 0.39084, 4.6766613
297999, 0xEEEE, 0095, 0000, 0.39084, 4.1937896
301124, 0xEEEE, 0096, 0000, 0.01128, 4.7271687
304248, 0xEEEE, 0097, 0000, 0.01048, 5.0000000
307398, 0xEEEE, 0098, 0001, 0.01128, 5.0000000
310499, 0xEEEE, 0099, 0001, 0.01128, 4.7735561
313632, 0xEEEE, 0100, 0002, 0.39084, 4.4061189
316748, 0xEEEE, 0101, 0002, 0.78894, 4.3728542
319865, 0xEEEE, 0102, 0003, 0.78571, 5.0000000
322991, 0xEEEE, 0103, 0003, 0.78491, 5.0000000
326115, 0xEEEE, 0104, 0004, 1.17897, 4.9334707
329240, 0xEEEE, 0105, 0004, 1.18623, 4.4034485
332365, 0xEEEE, 0106, 0005, 1.58271, 4.3012894
335490, 0xEEEE, 0107, 0005, 1.57304, 4.9219501
338615, 0xEEEE, 0108, 0006, 1.96711, 5.0000000
341751, 0xEEEE, 0109, 0006, 2.35956, 5.0000000
344876, 0xEEEE, 0110, 0007, 2.34586, 4.6884871
348007, 0xEEEE, 0111, 0007, 2.39018, 4.2021057
351127, 0xEEEE, 0112, 0007, 2.54652, 4.7161059
354252, 0xEEEE, 0113, 0007, 2.55136, 5.0000000
357377, 0xEEEE, 0114, 0006, 2.47238, 5.0000000
360511, 0xEEEE, 0115, 0006, 2.54491, 4.7830930
363615, 0xEEEE, 0116, 0005, 2.35473, 4.3855192
366740, 0xEEEE, 0117, 0005, 1.98967, 4.3868925
369865, 0xEEEE, 0118, 0004, 1.96791, 5.0000000
372991, 0xEEEE, 0119, 0004, 1.96791, 5.0000000
376115, 0xEEEE, 0120, 0003, 1.57304, 4.9457542
379240, 0xEEEE, 0121, 0003, 1.57949, 4.4011597
382365, 0xEEEE, 0122, 0002, 1.17656, 4.3159380
385496, 0xEEEE, 0123, 0002, 1.17978, 4.9067674
388623, 0xEEEE, 0124, 0001, 0.78491, 5.0000000
391748, 0xEEEE, 0125, 0001, 0.39084, 5.0000000
394873, 0xEEEE, 0126, 0000, 0.39245, 4.7020676
398013, 0xEEEE, 0127, 0000, 0.39165, 4.1777676
401124, 0xEEEE, 0128, 0000, 0.01451, 4.7289998
404249, 0xEEEE, 0129, 0000, 0.01048, 5.0000000
407399, 0xEEEE, 0130, 0001, 0.01209, 5.0000000
410490, 0xEEEE, 0131, 0001, 0.01128, 4.7887388
413615, 0xEEEE, 0132, 0002, 0.38923, 4.3974975
416740, 0xEEEE, 0133, 0002, 0.78571, 4.4041352
419865, 0xEEEE, 0134, 0003, 0.78652, 5.0000000
422991, 0xEEEE, 0135, 0003, 0.78571, 5.0000000
426115, 0xEEEE, 0136, 0004, 1.10967, 4.9276722
429246, 0xEEEE, 0137, 0004, 1.17897, 4.4281682
432376, 0xEEEE, 0138, 0005, 1.57385, 4.3054093
435501, 0xEEEE, 0139, 0005, 1.57707, 4.9270619
438626, 0xEEEE, 0140, 0006, 1.97114, 5.0000000
441751, 0xEEEE, 0141, 0006, 1.96630, 5.0000000
444887, 0xEEEE, 0142, 0007, 2.36117, 4.7015335
448008, 0xEEEE, 0143, 0007, 2.36037, 4.1886015
451115, 0xEEEE, 0144, 0007, 2.54652, 4.7315938
454240, 0xEEEE, 0145, 0007, 2.54571, 5.0000000
457373, 0xEEEE, 0146, 0006, 2.54410, 5.0000000
460490, 0xEEEE, 0147, 0006, 2.36037, 4.7752346
463615, 0xEEEE, 0148, 0005, 2.36037, 4.4024567
466740, 0xEEEE, 0149, 0005, 2.36117, 4.3798734
469865, 0xEEEE, 0150, 0004, 1.95260, 5.0000000
472992, 0xEEEE, 0151, 0004, 1.98806, 5.0000000
476124, 0xEEEE, 0152, 0003, 1.58029, 4.9354543
479248, 0xEEEE, 0153, 0003, 1.57465, 4.4113832
