sync, uptime, seq, step, SWPMON, adc
0xEEEE, 17864072, 5716, 0005, 2.36037, 4.8487831
0xEEEE, 17867173, 5717, 0005, 2.36681, 4.8496223
0xEEEE, 17870286, 5718, 0004, 1.95421, 4.8616007
0xEEEE, 17873402, 5719, 0004, 1.57707, 4.8543526
0xEEEE, 17876528, 5720, 0003, 1.56498, 4.8456550
0xEEEE, 17879652, 5721, 0003, 1.57868, 4.8525216
0xEEEE, 17882776, 5722, 0002, 1.18462, 4.8564889
0xEEEE, 17885902, 5723, 0002, 1.11853, 4.8558022
0xEEEE, 17889035, 5724, 0001, 0.78652, 4.8497749
0xEEEE, 17892152, 5725, 0001, 0.78974, 4.8579385
0xEEEE, 17895284, 5726, 0000, 0.39084, 4.8611429
0xEEEE, 17898413, 5727, 0000, 0.01128, 4.8554971
0xEEEE, 17901538, 5728, 0000, 0.01209, 4.8507668
0xEEEE, 17904670, 5729, 0000, 0.01209, 4.8570993
0xEEEE, 17907789, 5730, 0001, 0.01128, 4.8542763
0xEEEE, 17910913, 5731, 0001, 0.01209, 4.8523690
0xEEEE, 17914055, 5732, 0002, 0.39245, 4.8455024
0xEEEE, 17917156, 5733, 0002, 0.39165, 4.8501564
0xEEEE, 17920286, 5734, 0003, 0.78813, 4.8592355
0xEEEE, 17923411, 5735, 0003, 1.18623, 4.8493172
0xEEEE, 17926536, 5736, 0004, 1.15077, 4.8502327
0xEEEE, 17929662, 5737, 0004, 1.18300, 4.8569467
0xEEEE, 17932786, 5738, 0005, 1.56095, 4.8585489
0xEEEE, 17935911, 5739, 0005, 1.57707, 4.8513771
0xEEEE, 17939053, 5740, 0006, 1.98403, 4.8550393
0xEEEE, 17942152, 5741, 0006, 1.97275, 4.8583963
0xEEEE, 17945276, 5742, 0007, 2.37729, 4.8628977
0xEEEE, 17948402, 5743, 0007, 2.36440, 4.8504616
0xEEEE, 17951537, 5744, 0007, 2.55136, 4.8500801
0xEEEE, 17954652, 5745, 0007, 2.55055, 4.8590829
0xEEEE, 17957776, 5746, 0006, 2.51187, 4.8559548
0xEEEE, 17960904, 5747, 0006, 2.55136, 4.8556497
0xEEEE, 17964082, 5748, 0005, 2.36520, 4.8429847
0xEEEE, 17967164, 5749, 0005, 1.97275, 4.8573281
0xEEEE, 17970289, 5750, 0004, 1.97355, 4.8564889
0xEEEE, 17973414, 5751, 0004, 1.97194, 4.8446632
0xEEEE, 17976539, 5752, 0003, 1.57868, 4.8518349
0xEEEE, 17979663, 5753, 0003, 1.60930, 4.8612955
0xEEEE, 17982777, 5754, 0002, 1.18381, 4.8533608
0xEEEE, 17985911, 5755, 0002, 1.18462, 4.8397803
0xEEEE, 17989050, 5756, 0001, 0.78249, 4.8477913
0xEEEE, 17992162, 5757, 0001, 0.39165, 4.8606851
0xEEEE, 17995287, 5758, 0000, 0.39165, 4.8554208
0xEEEE, 17998412, 5759, 0000, 0.39245, 4.8451209
0xEEEE, 18001536, 5760, 0000, 0.01128, 4.8468757
0xEEEE, 18004652, 5761, 0000, 0.01209, 4.8613718
0xEEEE, 18007777, 5762, 0001, 0.01289, 4.8612955
0xEEEE, 18010912, 5763, 0001, 0.01209, 4.8470283
0xEEEE, 18014036, 5764, 0002, 0.39890, 4.8516823
0xEEEE, 18017152, 5765, 0002, 0.75429, 4.8574044
0xEEEE, 18020277, 5766, 0003, 0.78894, 4.8476387
0xEEEE, 18023402, 5767, 0003, 0.78813, 4.8494697
0xEEEE, 18026526, 5768, 0004, 1.18220, 4.8583200
0xEEEE, 18029663, 5769, 0004, 1.18462, 4.8583200
0xEEEE, 18032788, 5770, 0005, 1.57868, 4.8509957
0xEEEE, 18035918, 5771, 0005, 1.58271, 4.8461891
0xEEEE, 18039053, 5772, 0006, 1.97275, 4.8643473
0xEEEE, 18042164, 5773, 0006, 2.36601, 4.8625162
0xEEEE, 18045288, 5774, 0007, 2.36762, 4.8496223
0xEEEE, 18048422, 5775, 0007, 2.36681, 4.8493172
0xEEEE, 18051536, 5776, 0007, 2.55055, 4.8517586
0xEEEE, 18054661, 5777, 0007, 2.55136, 4.8586252
0xEEEE, 18057786, 5778, 0006, 2.55297, 4.8503853
0xEEEE, 18060912, 5779, 0006, 2.60212, 4.8535897
0xEEEE, 18064072, 5780, 0005, 2.36278, 4.8567941
0xEEEE, 18067163, 5781, 0005, 1.97114, 4.8555734
0xEEEE, 18070286, 5782, 0004, 2.01868, 4.8495460
0xEEEE, 18073402, 5783, 0004, 1.97516, 4.8518349
0xEEEE, 18076527, 5784, 0003, 1.57949, 4.8603037
0xEEEE, 18079651, 5785, 0003, 1.57949, 4.8611429
0xEEEE, 18082776, 5786, 0002, 1.19267, 4.8513771
0xEEEE, 18085901, 5787, 0002, 1.18300, 4.8462654
0xEEEE, 18089036, 5788, 0001, 0.78733, 4.8590829
0xEEEE, 18092152, 5789, 0001, 0.52139, 4.8587778
0xEEEE, 18095297, 5790, 0000, 0.39971, 4.8553445
0xEEEE, 18098413, 5791, 0000, 0.43275, 4.8511482
0xEEEE, 18101538, 5792, 0000, 0.01209, 4.8594644
0xEEEE, 18104663, 5793, 0000, 0.01209, 4.8514534
0xEEEE, 18107789, 5794, 0001, 0.01128, 4.8490120
0xEEEE, 18110913, 5795, 0001, 0.39326, 4.8520638
0xEEEE, 18114055, 5796, 0002, 0.39245, 4.8595407
0xEEEE, 18117158, 5797, 0002, 0.39245, 4.8558785
0xEEEE, 18120287, 5798, 0003, 0.78813, 4.8451972
0xEEEE, 18123411, 5799, 0003, 0.75912, 4.8583200
0xEEEE, 18126537, 5800, 0004, 1.18300, 4.8625925
0xEEEE, 18129662, 5801, 0004, 1.18300, 4.8522927
0xEEEE, 18132795, 5802, 0005, 1.51502, 4.8400092
0xEEEE, 18135911, 5803, 0005, 1.97355, 4.8512245
0xEEEE, 18139053, 5804, 0006, 1.97436, 4.8597696
0xEEEE, 18142152, 5805, 0006, 1.97355, 4.8505379
0xEEEE, 18145276, 5806, 0007, 2.32007, 4.8488594
0xEEEE, 18148401, 5807, 0007, 2.37729, 4.8515297
0xEEEE, 18151527, 5808, 0007, 2.54652, 4.8582437
0xEEEE, 18154651, 5809, 0007, 2.55136, 4.8486305
0xEEEE, 18157776, 5810, 0006, 2.55136, 4.8456550
0xEEEE, 18160905, 5811, 0006, 2.37326, 4.8579385
0xEEEE, 18164074, 5812, 0005, 2.36520, 4.8568704
0xEEEE, 18167164, 5813, 0005, 2.36520, 4.8535134
0xEEEE, 18170289, 5814, 0004, 1.97355, 4.8496986
0xEEEE, 18173414, 5815, 0004, 1.97194, 4.8583200
0xEEEE, 18176539, 5816, 0003, 1.58352, 4.8597696
0xEEEE, 18179674, 5817, 0003, 1.57949, 4.8606088
0xEEEE, 18182778, 5818, 0002, 1.18462, 4.8487831
0xEEEE, 18185911, 5819, 0002, 0.80828, 4.8586252
0xEEEE, 18189050, 5820, 0001, 0.78894, 4.8609140
0xEEEE, 18192162, 5821, 0001, 0.78894, 4.8474098
0xEEEE, 18195287, 5822, 0000, 0.39165, 4.8541238
0xEEEE, 18198412, 5823, 0000, 0.39568, 4.8555734
0xEEEE, 18201536, 5824, 0000, 0.01209, 4.8595407
0xEEEE, 18204651, 5825, 0000, 0.01209, 4.8558022
0xEEEE, 18207776, 5826, 0001, 0.01209, 4.8511482
0xEEEE, 18210901, 5827, 0001, 0.37956, 4.8615244
0xEEEE, 18214036, 5828, 0002, 0.37150, 4.8572519
0xEEEE, 18217161, 5829, 0002, 0.39326, 4.8495460
0xEEEE, 18220277, 5830, 0003, 0.78813, 4.8411536
0xEEEE, 18223401, 5831, 0003, 0.78974, 4.8642710
0xEEEE, 18226527, 5832, 0004, 1.15319, 4.8580148
0xEEEE, 18229663, 5833, 0004, 1.18300, 4.8474098
0xEEEE, 18232788, 5834, 0005, 1.58110, 4.8488594
0xEEEE, 18235913, 5835, 0005, 1.97355, 4.8594644
0xEEEE, 18239063, 5836, 0006, 1.97194, 4.8575570
0xEEEE, 18242165, 5837, 0006, 1.97194, 4.8493172
0xEEEE, 18245288, 5838, 0007, 2.38857, 4.8513771
0xEEEE, 18248402, 5839, 0007, 2.36520, 4.8601511
0xEEEE, 18251537, 5840, 0007, 2.54974, 4.8525978
0xEEEE, 18254661, 5841, 0007, 2.55216, 4.8473335
0xEEEE, 18257786, 5842, 0006, 2.54894, 4.8577096
0xEEEE, 18260912, 5843, 0006, 2.55216, 4.8628977
0xEEEE, 18264082, 5844, 0005, 2.34747, 4.8542763
0xEEEE, 18267162, 5845, 0005, 2.35634, 4.8435187
0xEEEE, 18270286, 5846, 0004, 1.97516, 4.8574044
0xEEEE, 18273402, 5847, 0004, 1.96147, 4.8616007
0xEEEE, 18276535, 5848, 0003, 1.57788, 4.8551156
0xEEEE, 18279651, 5849, 0003, 1.14755, 4.8461128
0xEEEE, 18282776, 5850, 0002, 1.18300, 4.8564126
0xEEEE, 18285902, 5851, 0002, 1.18139, 4.8625925
0xEEEE, 18289036, 5852, 0001, 0.79458, 4.8542000
0xEEEE, 18292152, 5853, 0001, 0.77846, 4.8466468
0xEEEE, 18295286, 5854, 0000, 0.39165, 4.8574044
0xEEEE, 18298413, 5855, 0000, 0.39245, 4.8629740
0xEEEE, 18301539, 5856, 0000, 0.01209, 4.8526741
0xEEEE, 18304663, 5857, 0000, 0.01209, 4.8522927
0xEEEE, 18307788, 5858, 0001, 0.01128, 4.8580911
0xEEEE, 18310913, 5859, 0001, 0.01209, 4.8566415
0xEEEE, 18314054, 5860, 0002, 0.39084, 4.8453498
0xEEEE, 18317159, 5861, 0002, 0.40293, 4.8472572
0xEEEE, 18320286, 5862, 0003, 0.78733, 4.8549630
0xEEEE, 18323421, 5863, 0003, 0.78813, 4.8632792
0xEEEE, 18326536, 5864, 0004, 1.18381, 4.8512245
0xEEEE, 18329662, 5865, 0004, 1.61736, 4.8484779
0xEEEE, 18332786, 5866, 0005, 1.57868, 4.8565652
0xEEEE, 18335910, 5867, 0005, 1.56821, 4.8573281
0xEEEE, 18339052, 5868, 0006, 1.97275, 4.8480964
0xEEEE, 18342152, 5869, 0006, 1.96711, 4.8467994
0xEEEE, 18345276, 5870, 0007, 2.36520, 4.8596170
0xEEEE, 18348412, 5871, 0007, 2.41033, 4.8558022
0xEEEE, 18351526, 5872, 0007, 2.53201, 4.8398566
0xEEEE, 18354652, 5873, 0007, 2.55377, 4.8522164
0xEEEE, 18357777, 5874, 0006, 2.55136, 4.8655680
0xEEEE, 18360916, 5875, 0006, 2.54974, 4.8631266
0xEEEE, 18364074, 5876, 0005, 2.34667, 4.8562600
0xEEEE, 18367164, 5877, 0005, 2.36681, 4.8524453
0xEEEE, 18370289, 5878, 0004, 1.97275, 4.8599222
0xEEEE, 18373414, 5879, 0004, 1.97355, 4.8551919
0xEEEE, 18376539, 5880, 0003, 1.57626, 4.8490120
0xEEEE, 18379663, 5881, 0003, 1.18139, 4.8563363
0xEEEE, 18382779, 5882, 0002, 1.18864, 4.8597696
0xEEEE, 18385911, 5883, 0002, 1.18220, 4.8425269
0xEEEE, 18389050, 5884, 0001, 0.78813, 4.8434424
0xEEEE, 18392162, 5885, 0001, 0.78733, 4.8604562
0xEEEE, 18395287, 5886, 0000, 0.38520, 4.8583200
0xEEEE, 18398411, 5887, 0000, 0.38681, 4.8525216
0xEEEE, 18401536, 5888, 0000, 0.01128, 4.8479438
0xEEEE, 18404651, 5889, 0000, 0.01128, 4.8564126
0xEEEE, 18407787, 5890, 0001, 0.01209, 4.8650340
0xEEEE, 18410901, 5891, 0001, 0.01128, 4.8512245
0xEEEE, 18414035, 5892, 0002, 0.39245, 4.8450446
0xEEEE, 18417152, 5893, 0002, 0.39245, 4.8560311
0xEEEE, 18420277, 5894, 0003, 0.78733, 4.8619821
0xEEEE, 18423401, 5895, 0003, 0.78410, 4.8555734
0xEEEE, 18426528, 5896, 0004, 1.18220, 4.8509957
0xEEEE, 18429663, 5897, 0004, 1.18462, 4.8571756
0xEEEE, 18432788, 5898, 0005, 1.58593, 4.8532845
0xEEEE, 18435913, 5899, 0005, 1.57788, 4.8477150
0xEEEE, 18439053, 5900, 0006, 1.99692, 4.8521401
0xEEEE, 18442164, 5901, 0006, 1.97355, 4.8603799
0xEEEE, 18445298, 5902, 0007, 2.36681, 4.8592355
0xEEEE, 18448401, 5903, 0007, 2.54894, 4.8470283
0xEEEE, 18451536, 5904, 0007, 2.55055, 4.8491646
0xEEEE, 18454661, 5905, 0007, 2.55136, 4.8597696
0xEEEE, 18457786, 5906, 0006, 2.55216, 4.8573281
0xEEEE, 18460912, 5907, 0006, 2.54894, 4.8515297
0xEEEE, 18464072, 5908, 0005, 2.36681, 4.8509957
0xEEEE, 18467162, 5909, 0005, 2.35714, 4.8557259
0xEEEE, 18470277, 5910, 0004, 1.97114, 4.8571756
0xEEEE, 18473401, 5911, 0004, 1.57788, 4.8502327
0xEEEE, 18476526, 5912, 0003, 1.57788, 4.8541238
0xEEEE, 18479651, 5913, 0003, 1.57788, 4.8567178
0xEEEE, 18482776, 5914, 0002, 1.18220, 4.8522927
0xEEEE, 18485902, 5915, 0002, 1.17897, 4.8566415
0xEEEE, 18489036, 5916, 0001, 0.74703, 4.8600748
0xEEEE, 18492164, 5917, 0001, 0.78894, 4.8661784
0xEEEE, 18495289, 5918, 0000, 0.39245, 4.8531319
0xEEEE, 18498413, 5919, 0000, 0.01209, 4.8400855
0xEEEE, 18501539, 5920, 0000, 0.01128, 4.8506905
0xEEEE, 18504664, 5921, 0000, 0.01370, 4.8616007
0xEEEE, 18507789, 5922, 0001, 0.01209, 4.8502327
0xEEEE, 18510912, 5923, 0001, 0.01209, 4.8498512
0xEEEE, 18514055, 5924, 0002, 0.37231, 4.8553445
0xEEEE, 18517161, 5925, 0002, 0.37956, 4.8576333
0xEEEE, 18520286, 5926, 0003, 0.78894, 4.8513771
0xEEEE, 18523411, 5927, 0003, 1.18300, 4.8503090
0xEEEE, 18526536, 5928, 0004, 1.18623, 4.8551919
0xEEEE, 18529670, 5929, 0004, 1.18220, 4.8612955
0xEEEE, 18532785, 5930, 0005, 1.58029, 4.8507668
0xEEEE, 18535911, 5931, 0005, 1.60044, 4.8423743
0xEEEE, 18539036, 5932, 0006, 1.97355, 4.8519112
0xEEEE, 18542152, 5933, 0006, 1.96308, 4.8650340
0xEEEE, 18545276, 5934, 0007, 2.36278, 4.8558785
0xEEEE, 18548402, 5935, 0007, 2.55216, 4.8434424
0xEEEE, 18551526, 5936, 0007, 2.57070, 4.8542000
0xEEEE, 18554651, 5937, 0007, 2.54410, 4.8542000
0xEEEE, 18557777, 5938, 0006, 2.55377, 4.8543526
0xEEEE, 18560909, 5939, 0006, 2.54974, 4.8485542
0xEEEE, 18564074, 5940, 0005, 2.35634, 4.8552682
0xEEEE, 18567164, 5941, 0005, 2.36601, 4.8537423
0xEEEE, 18570288, 5942, 0004, 1.97275, 4.8537423
0xEEEE, 18573414, 5943, 0004, 1.96308, 4.8564126
0xEEEE, 18576549, 5944, 0003, 1.57788, 4.8597696
0xEEEE, 18579663, 5945, 0003, 1.57949, 4.8545815
0xEEEE, 18582781, 5946, 0002, 1.18381, 4.8462654
0xEEEE, 18585911, 5947, 0002, 1.18300, 4.8440528
0xEEEE, 18589070, 5948, 0001, 0.78894, 4.8610666
0xEEEE, 18592162, 5949, 0001, 0.37311, 4.8614481
0xEEEE, 18595287, 5950, 0000, 0.44081, 4.8522164
0xEEEE, 18598411, 5951, 0000, 0.39165, 4.8503090
0xEEEE, 18601536, 5952, 0000, 0.01128, 4.8556497
0xEEEE, 18604651, 5953, 0000, 0.01209, 4.8551919
0xEEEE, 18607777, 5954, 0001, 0.01209, 4.8521401
0xEEEE, 18610902, 5955, 0001, 0.01128, 4.8503090
0xEEEE, 18614051, 5956, 0002, 0.39487, 4.8592355
0xEEEE, 18617152, 5957, 0002, 0.79055, 4.8520638
0xEEEE, 18620276, 5958, 0003, 0.78813, 4.8414588
0xEEEE, 18623401, 5959, 0003, 0.78733, 4.8522927
0xEEEE, 18626531, 5960, 0004, 1.18381, 4.8637369
0xEEEE, 18629663, 5961, 0004, 1.18703, 4.8518349
0xEEEE, 18632788, 5962, 0005, 1.57788, 4.8435950
0xEEEE, 18635913, 5963, 0005, 1.57707, 4.8497749
0xEEEE, 18639053, 5964, 0006, 1.97355, 4.8658732
0xEEEE, 18642165, 5965, 0006, 2.36117, 4.8567178
0xEEEE, 18645288, 5966, 0007, 2.36601, 4.8425269
0xEEEE, 18648402, 5967, 0007, 2.40147, 4.8507668
0xEEEE, 18651536, 5968, 0007, 2.55216, 4.8575570
0xEEEE, 18654661, 5969, 0007, 2.55136, 4.8588540
0xEEEE, 18657786, 5970, 0006, 2.55055, 4.8464179
0xEEEE, 18660921, 5971, 0006, 2.55458, 4.8538186
0xEEEE, 18664072, 5972, 0005, 2.36440, 4.8603799
0xEEEE, 18667162, 5973, 0005, 1.97275, 4.8545815
0xEEEE, 18670277, 5974, 0004, 1.97597, 4.8536660
0xEEEE, 18673410, 5975, 0004, 1.97355, 4.8553445
0xEEEE, 18676526, 5976, 0003, 1.55209, 4.8622110
0xEEEE, 18679651, 5977, 0003, 1.57626, 4.8590829
0xEEEE, 18682777, 5978, 0002, 1.18139, 4.8527504
0xEEEE, 18685901, 5979, 0002, 1.19429, 4.8556497
0xEEEE, 18689035, 5980, 0001, 0.78813, 4.8590066
0xEEEE, 18692154, 5981, 0001, 0.39245, 4.8582437
0xEEEE, 18695288, 5982, 0000, 0.39326, 4.8556497
0xEEEE, 18698413, 5983, 0000, 0.39729, 4.8574044
0xEEEE, 18701538, 5984, 0000, 0.01209, 4.8627451
0xEEEE, 18704664, 5985, 0000, 0.01289, 4.8449683
0xEEEE, 18707789, 5986, 0001, 0.01209, 4.8520638
0xEEEE, 18710912, 5987, 0001, 0.01209, 4.8566415
0xEEEE, 18714055, 5988, 0002, 0.39245, 4.8599985
0xEEEE, 18717161, 5989, 0002, 0.78813, 4.8462654
0xEEEE, 18720297, 5990, 0003, 0.78894, 4.8445106
0xEEEE, 18723411, 5991, 0003, 0.78410, 4.8613718
0xEEEE, 18726537, 5992, 0004, 1.18300, 4.8535897
0xEEEE, 18729662, 5993, 0004, 1.18300, 4.8488594
0xEEEE, 18732785, 5994, 0005, 1.56821, 4.8509194
0xEEEE, 18735910, 5995, 0005, 1.59963, 4.8561074
0xEEEE, 18739035, 5996, 0006, 1.97114, 4.8603037
0xEEEE, 18742152, 5997, 0006, 1.97194, 4.8500038
0xEEEE, 18745280, 5998, 0007, 2.36762, 4.8518349
0xEEEE, 18748401, 5999, 0007, 2.36681, 4.8588540
0xEEEE, 18751528, 6000, 0007, 2.54974, 4.8480201
0xEEEE, 18754652, 6001, 0007, 2.54733, 4.8528267
0xEEEE, 18757786, 6002, 0006, 2.55780, 4.8608377
0xEEEE, 18760910, 6003, 0006, 2.36923, 4.8616007
0xEEEE, 18764073, 6004, 0005, 2.36681, 4.8547341
0xEEEE, 18767164, 6005, 0005, 2.35150, 4.8474861
0xEEEE, 18770288, 6006, 0004, 1.97194, 4.8535134
0xEEEE, 18773413, 6007, 0004, 1.94696, 4.8640421
0xEEEE, 18776538, 6008, 0003, 1.57707, 4.8623636
0xEEEE, 18779663, 6009, 0003, 1.58674, 4.8561074
0xEEEE, 18782783, 6010, 0002, 1.18542, 4.8527504
0xEEEE, 18785911, 6011, 0002, 0.78894, 4.8592355
0xEEEE, 18789050, 6012, 0001, 0.78813, 4.8590066
0xEEEE, 18792162, 6013, 0001, 0.78813, 4.8480964
0xEEEE, 18795287, 6014, 0000, 0.39245, 4.8569467
0xEEEE, 18798412, 6015, 0000, 0.39326, 4.8561074
0xEEEE, 18801536, 6016, 0000, 0.01128, 4.8555734
0xEEEE, 18804672, 6017, 0000, 0.01209, 4.8483253
0xEEEE, 18807777, 6018, 0001, 0.01209, 4.8591592
0xEEEE, 18810902, 6019, 0001, 0.39165, 4.8585489
0xEEEE, 18814035, 6020, 0002, 0.38923, 4.8604562
0xEEEE, 18817152, 6021, 0002, 0.40374, 4.8439765
0xEEEE, 18820276, 6022, 0003, 0.77685, 4.8547341
0xEEEE, 18823401, 6023, 0003, 0.78894, 4.8627451
0xEEEE, 18826531, 6024, 0004, 1.18059, 4.8490883
0xEEEE, 18829663, 6025, 0004, 1.18945, 4.8522927
0xEEEE, 18832788, 6026, 0005, 1.57788, 4.8559548
0xEEEE, 18835913, 6027, 0005, 1.98403, 4.8563363
0xEEEE, 18839053, 6028, 0006, 1.97355, 4.8551919
0xEEEE, 18842173, 6029, 0006, 1.96469, 4.8529030
0xEEEE, 18845289, 6030, 0007, 2.36440, 4.8597696
0xEEEE, 18848403, 6031, 0007, 2.30960, 4.8574807
0xEEEE, 18851536, 6032, 0007, 2.56425, 4.8487831
0xEEEE, 18854661, 6033, 0007, 2.55216, 4.8484779
0xEEEE, 18857786, 6034, 0006, 2.55136, 4.8631266
0xEEEE, 18860912, 6035, 0006, 2.36601, 4.8628977
0xEEEE, 18864084, 6036, 0005, 2.36762, 4.8485542
0xEEEE, 18867162, 6037, 0005, 2.36681, 4.8542000
0xEEEE, 18870277, 6038, 0004, 1.97275, 4.8585489
0xEEEE, 18873401, 6039, 0004, 1.97275, 4.8556497
0xEEEE, 18876528, 6040, 0003, 1.53919, 4.8556497
0xEEEE, 18879651, 6041, 0003, 1.57707, 4.8529030
0xEEEE, 18882777, 6042, 0002, 1.18945, 4.8587015
0xEEEE, 18885902, 6043, 0002, 1.18220, 4.8570230
0xEEEE, 18889053, 6044, 0001, 0.78894, 4.8477913
0xEEEE, 18892155, 6045, 0001, 0.78894, 4.8580911
0xEEEE, 18895288, 6046, 0000, 0.39568, 4.8619059
0xEEEE, 18898413, 6047, 0000, 0.40293, 4.8507668
0xEEEE, 18901546, 6048, 0000, 0.01209, 4.8502327
0xEEEE, 18904664, 6049, 0000, 0.01209, 4.8570230
