uptime, sync, seq, step, SWPMON, temp1, adc
15848438, 0xAAAA, 0088, 0004, 1.57304, 1.92037, 0.0000000
15851563, 0xAAAA, 0089, 0004, 1.18623, 1.91956, 0.0000000
15854701, 0xAAAA, 0090, 0003, 1.17817, 1.92117, 0.0000000
15857814, 0xAAAA, 0091, 0003, 1.18059, 1.92198, 0.0000000
15860939, 0xAAAA, 0092, 0002, 0.78491, 1.92198, 0.0000000
15864171, 0xAAAA, 0093, 0002, 0.39084, 1.92198, 0.0000000
15867230, 0xAAAA, 0094, 0001, 0.39165, 1.92278, 0.0000000
15870313, 0xAAAA, 0095, 0001, 0.01048, 1.92278, 0.0000000
15873461, 0xAAAA, 0096, 0001, 0.01128, 1.92440, 0.0000000
15876559, 0xAAAA, 0097, 0001, 0.01128, 1.92440, 0.0000000
15879685, 0xAAAA, 0098, 0002, 0.01370, 1.92440, 0.0000000
15882810, 0xAAAA, 0099, 0002, 0.38117, 1.92359, 0.0000000
15885936, 0xAAAA, 0100, 0003, 0.39407, 1.92278, 0.0000000
15889156, 0xAAAA, 0101, 0003, 0.78571, 1.92117, 0.0000000
15892234, 0xAAAA, 0102, 0004, 0.78571, 1.92198, 0.0000000
15895311, 0xAAAA, 0103, 0004, 0.78652, 1.91956, 0.0000000
15898435, 0xAAAA, 0104, 0005, 1.17978, 1.92037, 0.0000000
15901560, 0xAAAA, 0105, 0005, 1.56176, 1.92117, 0.0000000
15904689, 0xAAAA, 0106, 0006, 1.54564, 1.92037, 0.0000000
15907826, 0xAAAA, 0107, 0006, 1.82608, 1.92198, 0.0000000
15910937, 0xAAAA, 0108, 0007, 1.96872, 1.91875, 0.0000000
15914155, 0xAAAA, 0109, 0007, 1.96872, 1.91553, 0.0000000
15917254, 0xAAAA, 0110, 0000, 2.36198, 1.91714, 0.0000000
15920314, 0xAAAA, 0111, 0000, 2.54007, 1.91795, 0.0000000
15923439, 0xAAAA, 0112, 0000, 2.59648, 1.91714, 0.0000000
15926564, 0xAAAA, 0113, 0000, 2.54571, 1.91634, 0.0000000
15929689, 0xAAAA, 0114, 0007, 2.54571, 1.91714, 0.0000000
15932813, 0xAAAA, 0115, 0007, 2.54249, 1.91714, 0.0000000
15935953, 0xAAAA, 0116, 0006, 2.37326, 1.91795, 0.0000000
15939092, 0xAAAA, 0117, 0006, 1.96952, 1.91795, 0.0000000
15942239, 0xAAAA, 0118, 0005, 1.96872, 1.91875, 0.0000000
15945338, 0xAAAA, 0119, 0005, 1.97033, 1.92037, 0.0000000
15948435, 0xAAAA, 0120, 0004, 1.57304, 1.91956, 0.0000000
15951560, 0xAAAA, 0121, 0004, 1.57465, 1.91956, 0.0000000
15954708, 0xAAAA, 0122, 0003, 1.18059, 1.92117, 0.0000000
15957810, 0xAAAA, 0123, 0003, 0.78491, 1.92037, 0.0000000
15960935, 0xAAAA, 0124, 0002, 0.78571, 1.92198, 0.0000000
15964169, 0xAAAA, 0125, 0002, 0.78571, 1.92359, 0.0000000
15967230, 0xAAAA, 0126, 0001, 0.40615, 1.92278, 0.0000000
15970313, 0xAAAA, 0127, 0001, 0.39165, 1.92278, 0.0000000
15973449, 0xAAAA, 0128, 0001, 0.01128, 1.92359, 0.0000000
15976575, 0xAAAA, 0129, 0001, 0.01128, 1.92359, 0.0000000
15979689, 0xAAAA, 0130, 0002, 0.01128, 1.92601, 0.0000000
15982813, 0xAAAA, 0131, 0002, 0.01128, 1.92198, 0.0000000
15985939, 0xAAAA, 0132, 0003, 0.39084, 1.92278, 0.0000000
15989173, 0xAAAA, 0133, 0003, 0.39165, 1.92278, 0.0000000
15992226, 0xAAAA, 0134, 0004, 0.78491, 1.92117, 0.0000000
15995314, 0xAAAA, 0135, 0004, 1.16044, 1.92198, 0.0000000
15998438, 0xAAAA, 0136, 0005, 1.19187, 1.92037, 0.0000000
16001563, 0xAAAA, 0137, 0005, 1.17414, 1.91956, 0.0000000
16004691, 0xAAAA, 0138, 0006, 1.57546, 1.91956, 0.0000000
16007841, 0xAAAA, 0139, 0006, 1.56821, 1.91956, 0.0000000
16010934, 0xAAAA, 0140, 0007, 1.99934, 1.91875, 0.0000000
16014156, 0xAAAA, 0141, 0007, 2.36117, 1.91875, 0.0000000
16017250, 0xAAAA, 0142, 0000, 2.36117, 1.91714, 0.0000000
16020310, 0xAAAA, 0143, 0000, 2.36117, 1.91634, 0.0000000
16023436, 0xAAAA, 0144, 0000, 2.54974, 1.91714, 0.0000000
16026575, 0xAAAA, 0145, 0000, 2.53443, 1.91875, 0.0000000
16029686, 0xAAAA, 0146, 0007, 2.54652, 1.91714, 0.0000000
16032810, 0xAAAA, 0147, 0007, 2.36037, 1.91714, 0.0000000
16035948, 0xAAAA, 0148, 0006, 2.36842, 1.91795, 0.0000000
16039092, 0xAAAA, 0149, 0006, 2.28864, 1.91956, 0.0000000
16042240, 0xAAAA, 0150, 0005, 1.96872, 1.91956, 0.0000000
16045313, 0xAAAA, 0151, 0005, 1.57465, 1.91875, 0.0000000
16048438, 0xAAAA, 0152, 0004, 1.57465, 1.92037, 0.0000000
16051563, 0xAAAA, 0153, 0004, 1.18139, 1.92359, 0.0000000
16054708, 0xAAAA, 0154, 0003, 1.17978, 1.92117, 0.0000000
16057813, 0xAAAA, 0155, 0003, 1.17978, 1.92278, 0.0000000
16060939, 0xAAAA, 0156, 0002, 0.78571, 1.92198, 0.0000000
16064086, 0xAAAA, 0157, 0002, 0.37956, 1.92198, 0.0000000
16067230, 0xAAAA, 0158, 0001, 0.39084, 1.92278, 0.0000000
16070314, 0xAAAA, 0159, 0001, 0.39245, 1.92198, 0.0000000
16073451, 0xAAAA, 0160, 0001, 0.01128, 1.92359, 0.0000000
16076559, 0xAAAA, 0161, 0001, 0.01128, 1.92359, 0.0000000
16079717, 0xAAAA, 0162, 0002, 0.01128, 1.92359, 0.0000000
16082809, 0xAAAA, 0163, 0002, 0.39326, 1.92359, 0.0000000
16085935, 0xAAAA, 0164, 0003, 0.39165, 1.92278, 0.0000000
16089168, 0xAAAA, 0165, 0003, 0.36747, 1.92117, 0.0000000
16092223, 0xAAAA, 0166, 0004, 0.77846, 1.92198, 0.0000000
16095311, 0xAAAA, 0167, 0004, 0.78410, 1.92198, 0.0000000
16098451, 0xAAAA, 0168, 0005, 1.17897, 1.92117, 0.0000000
16101560, 0xAAAA, 0169, 0005, 1.57546, 1.92037, 0.0000000
16104691, 0xAAAA, 0170, 0006, 1.57465, 1.91956, 0.0000000
16107838, 0xAAAA, 0171, 0006, 1.57385, 1.91875, 0.0000000
16110938, 0xAAAA, 0172, 0007, 1.97275, 1.91875, 0.0000000
16114156, 0xAAAA, 0173, 0007, 1.96469, 1.91875, 0.0000000
16117243, 0xAAAA, 0174, 0000, 2.36278, 1.91795, 0.0000000
16120313, 0xAAAA, 0175, 0000, 2.54652, 1.91795, 0.0000000
16123439, 0xAAAA, 0176, 0000, 2.54652, 1.91714, 0.0000000
16126576, 0xAAAA, 0177, 0000, 2.53766, 1.91795, 0.0000000
16129689, 0xAAAA, 0178, 0007, 2.54733, 1.91795, 0.0000000
16132813, 0xAAAA, 0179, 0007, 2.54733, 1.91795, 0.0000000
16135938, 0xAAAA, 0180, 0006, 2.36198, 1.91795, 0.0000000
16139094, 0xAAAA, 0181, 0006, 1.96147, 1.91795, 0.0000000
16142239, 0xAAAA, 0182, 0005, 1.97355, 1.91875, 0.0000000
16145309, 0xAAAA, 0183, 0005, 1.96872, 1.92037, 0.0000000
16148434, 0xAAAA, 0184, 0004, 1.57546, 1.92037, 0.0000000
16151576, 0xAAAA, 0185, 0004, 1.57546, 1.91956, 0.0000000
16154686, 0xAAAA, 0186, 0003, 1.18059, 1.92037, 0.0000000
16157810, 0xAAAA, 0187, 0003, 0.79700, 1.92117, 0.0000000
16160935, 0xAAAA, 0188, 0002, 0.79941, 1.92117, 0.0000000
16164083, 0xAAAA, 0189, 0002, 0.78974, 1.92359, 0.0000000
16167230, 0xAAAA, 0190, 0001, 0.39004, 1.92278, 0.0000000
16170331, 0xAAAA, 0191, 0001, 0.39245, 1.92278, 0.0000000
16173450, 0xAAAA, 0192, 0001, 0.01128, 1.92359, 0.0000000
16176576, 0xAAAA, 0193, 0001, 0.01128, 1.92359, 0.0000000
16179713, 0xAAAA, 0194, 0002, 0.01128, 1.92359, 0.0000000
16182813, 0xAAAA, 0195, 0002, 0.01128, 1.92198, 0.0000000
16185938, 0xAAAA, 0196, 0003, 0.39165, 1.92359, 0.0000000
16189168, 0xAAAA, 0197, 0003, 0.78974, 1.92278, 0.0000000
16192226, 0xAAAA, 0198, 0004, 0.78652, 1.92117, 0.0000000
16195314, 0xAAAA, 0199, 0004, 1.17978, 1.92198, 0.0000000
16198451, 0xAAAA, 0200, 0005, 1.17978, 1.92037, 0.0000000
16201563, 0xAAAA, 0201, 0005, 1.18059, 1.91956, 0.0000000
16204692, 0xAAAA, 0202, 0006, 1.57465, 1.91956, 0.0000000
16207827, 0xAAAA, 0203, 0006, 1.96952, 1.91956, 0.0000000
16210934, 0xAAAA, 0204, 0007, 1.96872, 1.91875, 0.0000000
16214155, 0xAAAA, 0205, 0007, 2.35714, 1.91795, 0.0000000
16217241, 0xAAAA, 0206, 0000, 2.36359, 1.91795, 0.0000000
16220310, 0xAAAA, 0207, 0000, 2.38374, 1.91714, 0.0000000
16223435, 0xAAAA, 0208, 0000, 2.54813, 1.91795, 0.0000000
16226560, 0xAAAA, 0209, 0000, 2.54733, 1.91795, 0.0000000
16229685, 0xAAAA, 0210, 0007, 2.56183, 1.91795, 0.0000000
16232810, 0xAAAA, 0211, 0007, 2.54813, 1.91714, 0.0000000
16235935, 0xAAAA, 0212, 0006, 2.36117, 1.91795, 0.0000000
16239152, 0xAAAA, 0213, 0006, 2.36117, 1.91795, 0.0000000
16242254, 0xAAAA, 0214, 0005, 1.97033, 1.91875, 0.0000000
16245313, 0xAAAA, 0215, 0005, 1.56740, 1.91875, 0.0000000
16248438, 0xAAAA, 0216, 0004, 1.57788, 1.92037, 0.0000000
16251576, 0xAAAA, 0217, 0004, 1.58674, 1.92117, 0.0000000
16254696, 0xAAAA, 0218, 0003, 1.16930, 1.92037, 0.0000000
16257813, 0xAAAA, 0219, 0003, 1.18542, 1.92117, 0.0000000
16260951, 0xAAAA, 0220, 0002, 0.78652, 1.92198, 0.0000000
16264087, 0xAAAA, 0221, 0002, 0.39084, 1.92117, 0.0000000
16267231, 0xAAAA, 0222, 0001, 0.39084, 1.92198, 0.0000000
16270328, 0xAAAA, 0223, 0001, 0.36103, 1.92440, 0.0000000
16273451, 0xAAAA, 0224, 0001, 0.01128, 1.92359, 0.0000000
16276559, 0xAAAA, 0225, 0001, 0.01128, 1.92278, 0.0000000
16279685, 0xAAAA, 0226, 0002, 0.01128, 1.92359, 0.0000000
16282809, 0xAAAA, 0227, 0002, 0.42630, 1.92520, 0.0000000
16285935, 0xAAAA, 0228, 0003, 0.38842, 1.92037, 0.0000000
16289165, 0xAAAA, 0229, 0003, 0.39165, 1.92117, 0.0000000
16292225, 0xAAAA, 0230, 0004, 0.78652, 1.92198, 0.0000000
16295310, 0xAAAA, 0231, 0004, 0.78571, 1.92117, 0.0000000
16298434, 0xAAAA, 0232, 0005, 1.18059, 1.92037, 0.0000000
16301560, 0xAAAA, 0233, 0005, 1.57546, 1.92037, 0.0000000
16304693, 0xAAAA, 0234, 0006, 1.57465, 1.92278, 0.0000000
16307826, 0xAAAA, 0235, 0006, 1.57465, 1.91875, 0.0000000
16310938, 0xAAAA, 0236, 0007, 1.96952, 1.91875, 0.0000000
16314173, 0xAAAA, 0237, 0007, 2.36359, 1.91875, 0.0000000
16317239, 0xAAAA, 0238, 0000, 2.36359, 1.91795, 0.0000000
16320313, 0xAAAA, 0239, 0000, 2.55619, 1.91795, 0.0000000
16323439, 0xAAAA, 0240, 0000, 2.54733, 1.91795, 0.0000000
16326564, 0xAAAA, 0241, 0000, 2.54894, 1.91795, 0.0000000
16329697, 0xAAAA, 0242, 0007, 2.54733, 1.91714, 0.0000000
16332829, 0xAAAA, 0243, 0007, 2.55216, 1.91795, 0.0000000
16335938, 0xAAAA, 0244, 0006, 2.36117, 1.91875, 0.0000000
16339094, 0xAAAA, 0245, 0006, 1.96872, 1.91795, 0.0000000
16342251, 0xAAAA, 0246, 0005, 1.96952, 1.91875, 0.0000000
16345310, 0xAAAA, 0247, 0005, 1.96952, 1.92037, 0.0000000
16348434, 0xAAAA, 0248, 0004, 1.57465, 1.91956, 0.0000000
16351574, 0xAAAA, 0249, 0004, 1.18139, 1.91956, 0.0000000
16354694, 0xAAAA, 0250, 0003, 1.18139, 1.92117, 0.0000000
16357810, 0xAAAA, 0251, 0003, 0.78571, 1.92037, 0.0000000
16360946, 0xAAAA, 0252, 0002, 0.78571, 1.92198, 0.0000000
16364083, 0xAAAA, 0253, 0002, 0.78733, 1.92359, 0.0000000
16367229, 0xAAAA, 0254, 0001, 0.38842, 1.92278, 0.0000000
16370316, 0xAAAA, 0255, 0001, 0.01128, 1.92198, 0.0000000
16373451, 0xAAAA, 0256, 0001, 0.01128, 1.92278, 0.0000000
16376563, 0xAAAA, 0257, 0001, 0.01128, 1.92037, 0.0000000
16379689, 0xAAAA, 0258, 0002, 0.01209, 1.92278, 0.0000000
16382813, 0xAAAA, 0259, 0002, 0.01128, 1.92117, 0.0000000
16385954, 0xAAAA, 0260, 0003, 0.39326, 1.92198, 0.0000000
16389156, 0xAAAA, 0261, 0003, 0.78652, 1.92198, 0.0000000
16392225, 0xAAAA, 0262, 0004, 0.78652, 1.92198, 0.0000000
16395314, 0xAAAA, 0263, 0004, 0.75348, 1.92037, 0.0000000
16398438, 0xAAAA, 0264, 0005, 1.18139, 1.92037, 0.0000000
16401563, 0xAAAA, 0265, 0005, 1.18300, 1.92037, 0.0000000
16404717, 0xAAAA, 0266, 0006, 1.56982, 1.91956, 0.0000000
16407826, 0xAAAA, 0267, 0006, 1.98725, 1.91956, 0.0000000
16410934, 0xAAAA, 0268, 0007, 2.02110, 1.92037, 0.0000000
16414169, 0xAAAA, 0269, 0007, 1.97114, 1.91714, 0.0000000
16417240, 0xAAAA, 0270, 0000, 2.36359, 1.91795, 0.0000000
16420311, 0xAAAA, 0271, 0000, 2.36359, 1.91795, 0.0000000
16423449, 0xAAAA, 0272, 0000, 2.53443, 1.91795, 0.0000000
16426560, 0xAAAA, 0273, 0000, 2.54733, 1.91795, 0.0000000
16429685, 0xAAAA, 0274, 0007, 2.54894, 1.91795, 0.0000000
16432821, 0xAAAA, 0275, 0007, 2.54733, 1.91795, 0.0000000
16435935, 0xAAAA, 0276, 0006, 2.37165, 1.91875, 0.0000000
16439169, 0xAAAA, 0277, 0006, 2.37971, 1.91875, 0.0000000
16442246, 0xAAAA, 0278, 0005, 1.96952, 1.91956, 0.0000000
16445313, 0xAAAA, 0279, 0005, 1.57546, 1.91875, 0.0000000
16448438, 0xAAAA, 0280, 0004, 1.57546, 1.92198, 0.0000000
16451573, 0xAAAA, 0281, 0004, 1.57465, 1.92117, 0.0000000
16454697, 0xAAAA, 0282, 0003, 1.18059, 1.92037, 0.0000000
16457812, 0xAAAA, 0283, 0003, 1.18220, 1.92037, 0.0000000
16460939, 0xAAAA, 0284, 0002, 0.78652, 1.92117, 0.0000000
16464087, 0xAAAA, 0285, 0002, 0.38278, 1.92117, 0.0000000
16467233, 0xAAAA, 0286, 0001, 0.39245, 1.92198, 0.0000000
16470316, 0xAAAA, 0287, 0001, 0.39165, 1.92359, 0.0000000
16473451, 0xAAAA, 0288, 0001, 0.01128, 1.92359, 0.0000000
16476592, 0xAAAA, 0289, 0001, 0.01128, 1.92359, 0.0000000
16479685, 0xAAAA, 0290, 0002, 0.01128, 1.92278, 0.0000000
16482809, 0xAAAA, 0291, 0002, 0.39245, 1.92278, 0.0000000
16485947, 0xAAAA, 0292, 0003, 0.39245, 1.92198, 0.0000000
16489156, 0xAAAA, 0293, 0003, 0.39245, 1.92198, 0.0000000
16492226, 0xAAAA, 0294, 0004, 0.76879, 1.92117, 0.0000000
16495325, 0xAAAA, 0295, 0004, 0.79297, 1.92117, 0.0000000
16498435, 0xAAAA, 0296, 0005, 1.18059, 1.92037, 0.0000000
16501560, 0xAAAA, 0297, 0005, 1.57546, 1.92037, 0.0000000
16504706, 0xAAAA, 0298, 0006, 1.57626, 1.91956, 0.0000000
16507826, 0xAAAA, 0299, 0006, 1.57626, 1.91795, 0.0000000
16510938, 0xAAAA, 0300, 0007, 1.96549, 1.91875, 0.0000000
16514155, 0xAAAA, 0301, 0007, 2.36923, 1.91875, 0.0000000
16517239, 0xAAAA, 0302, 0000, 2.36278, 1.91956, 0.0000000
16520314, 0xAAAA, 0303, 0000, 2.54813, 1.91634, 0.0000000
16523450, 0xAAAA, 0304, 0000, 2.54733, 1.91795, 0.0000000
16526564, 0xAAAA, 0305, 0000, 2.54813, 1.91795, 0.0000000
16529689, 0xAAAA, 0306, 0007, 2.54813, 1.91795, 0.0000000
16532813, 0xAAAA, 0307, 0007, 2.36278, 1.91795, 0.0000000
16535938, 0xAAAA, 0308, 0006, 2.36278, 1.91875, 0.0000000
16539096, 0xAAAA, 0309, 0006, 2.31524, 1.91956, 0.0000000
16542242, 0xAAAA, 0310, 0005, 1.93890, 1.91956, 0.0000000
16545310, 0xAAAA, 0311, 0005, 1.96952, 1.92278, 0.0000000
16548449, 0xAAAA, 0312, 0004, 1.57546, 1.91956, 0.0000000
16551560, 0xAAAA, 0313, 0004, 1.18059, 1.91956, 0.0000000
16554686, 0xAAAA, 0314, 0003, 1.18059, 1.92037, 0.0000000
16557810, 0xAAAA, 0315, 0003, 1.18220, 1.92117, 0.0000000
16560936, 0xAAAA, 0316, 0002, 0.79619, 1.92117, 0.0000000
16564083, 0xAAAA, 0317, 0002, 0.78733, 1.92117, 0.0000000
16567245, 0xAAAA, 0318, 0001, 0.39084, 1.92198, 0.0000000
16570318, 0xAAAA, 0319, 0001, 0.01128, 1.92198, 0.0000000
16573451, 0xAAAA, 0320, 0001, 0.01289, 1.92278, 0.0000000
16576589, 0xAAAA, 0321, 0001, 0.01209, 1.92278, 0.0000000
16579689, 0xAAAA, 0322, 0002, 0.01128, 1.92278, 0.0000000
16582813, 0xAAAA, 0323, 0002, 0.01128, 1.92278, 0.0000000
16585951, 0xAAAA, 0324, 0003, 0.36586, 1.92198, 0.0000000
16589156, 0xAAAA, 0325, 0003, 0.78894, 1.92198, 0.0000000
16592227, 0xAAAA, 0326, 0004, 0.78571, 1.91875, 0.0000000
16595325, 0xAAAA, 0327, 0004, 0.78652, 1.91956, 0.0000000
16598438, 0xAAAA, 0328, 0005, 1.18059, 1.92037, 0.0000000
16601563, 0xAAAA, 0329, 0005, 1.18059, 1.92037, 0.0000000
16604696, 0xAAAA, 0330, 0006, 1.57626, 1.91956, 0.0000000
16607826, 0xAAAA, 0331, 0006, 1.97033, 1.91956, 0.0000000
16610934, 0xAAAA, 0332, 0007, 1.97033, 1.91714, 0.0000000
16614156, 0xAAAA, 0333, 0007, 1.96872, 1.91956, 0.0000000
16617240, 0xAAAA, 0334, 0000, 2.36923, 1.91795, 0.0000000
16620326, 0xAAAA, 0335, 0000, 2.32894, 1.91875, 0.0000000
16623435, 0xAAAA, 0336, 0000, 2.54894, 1.91795, 0.0000000
16626561, 0xAAAA, 0337, 0000, 2.54894, 1.91795, 0.0000000
16629685, 0xAAAA, 0338, 0007, 2.53766, 1.91714, 0.0000000
16632809, 0xAAAA, 0339, 0007, 2.54652, 1.91875, 0.0000000
16635937, 0xAAAA, 0340, 0006, 2.36198, 1.91875, 0.0000000
16639171, 0xAAAA, 0341, 0006, 1.97114, 1.91795, 0.0000000
16642240, 0xAAAA, 0342, 0005, 1.97194, 1.91875, 0.0000000
16645313, 0xAAAA, 0343, 0005, 1.58271, 1.91875, 0.0000000
16648450, 0xAAAA, 0344, 0004, 1.56821, 1.91956, 0.0000000
16651563, 0xAAAA, 0345, 0004, 1.56821, 1.92117, 0.0000000
16654689, 0xAAAA, 0346, 0003, 1.18703, 1.92037, 0.0000000
16657828, 0xAAAA, 0347, 0003, 0.78813, 1.92037, 0.0000000
16660938, 0xAAAA, 0348, 0002, 0.78813, 1.92117, 0.0000000
16664086, 0xAAAA, 0349, 0002, 0.39165, 1.92117, 0.0000000
16667244, 0xAAAA, 0350, 0001, 0.39165, 1.92198, 0.0000000
16670319, 0xAAAA, 0351, 0001, 0.40293, 1.92359, 0.0000000
16673451, 0xAAAA, 0352, 0001, 0.01128, 1.92278, 0.0000000
16676559, 0xAAAA, 0353, 0001, 0.01128, 1.92278, 0.0000000
16679685, 0xAAAA, 0354, 0002, 0.01128, 1.92278, 0.0000000
16682809, 0xAAAA, 0355, 0002, 0.39245, 1.92440, 0.0000000
16685945, 0xAAAA, 0356, 0003, 0.39165, 1.92117, 0.0000000
