sync, uptime, seq, step, SWPMON, adc
0xEEEE, 73290891, 23453, 0001, 0.78894, 4.8477150
0xEEEE, 73294033, 23454, 0000, 0.39245, 4.8635843
0xEEEE, 73297142, 23455, 0000, 0.39326, 4.8535134
0xEEEE, 73300280, 23456, 0000, 0.01209, 4.8576333
0xEEEE, 73303391, 23457, 0000, 0.01209, 4.8654917
0xEEEE, 73306520, 23458, 0001, 0.01209, 4.8506905
0xEEEE, 73309652, 23459, 0001, 0.01209, 4.8576333
0xEEEE, 73312777, 23460, 0002, 0.39245, 4.8646525
0xEEEE, 73315903, 23461, 0002, 0.39245, 4.8476387
0xEEEE, 73319064, 23462, 0003, 0.78652, 4.8648051
0xEEEE, 73322154, 23463, 0003, 0.78974, 4.8586252
0xEEEE, 73325287, 23464, 0004, 1.18945, 4.8470283
0xEEEE, 73328391, 23465, 0004, 1.58432, 4.8616770
0xEEEE, 73331517, 23466, 0005, 1.57868, 4.8606088
0xEEEE, 73334641, 23467, 0005, 1.57949, 4.8566415
0xEEEE, 73337766, 23468, 0006, 1.97436, 4.8638132
0xEEEE, 73340891, 23469, 0006, 1.97355, 4.8603799
0xEEEE, 73344048, 23470, 0007, 2.37165, 4.8531319
0xEEEE, 73347142, 23471, 0007, 2.39985, 4.8630503
0xEEEE, 73350267, 23472, 0007, 2.55216, 4.8616770
0xEEEE, 73353400, 23473, 0007, 2.55297, 4.8567941
0xEEEE, 73356524, 23474, 0006, 2.55136, 4.8618296
0xEEEE, 73359664, 23475, 0006, 2.55216, 4.8489357
0xEEEE, 73362775, 23476, 0005, 2.36842, 4.8540475
0xEEEE, 73365900, 23477, 0005, 2.36762, 4.8570230
0xEEEE, 73369042, 23478, 0004, 1.97436, 4.8542763
0xEEEE, 73372161, 23479, 0004, 2.00256, 4.8643473
0xEEEE, 73375319, 23480, 0003, 1.57949, 4.8608377
0xEEEE, 73378391, 23481, 0003, 1.18462, 4.8497749
0xEEEE, 73381516, 23482, 0002, 1.18784, 4.8631266
0xEEEE, 73384641, 23483, 0002, 1.17736, 4.8537423
0xEEEE, 73387766, 23484, 0001, 0.74864, 4.8563363
0xEEEE, 73390891, 23485, 0001, 0.79780, 4.8630503
0xEEEE, 73394033, 23486, 0000, 0.43597, 4.8493935
0xEEEE, 73397153, 23487, 0000, 0.41502, 4.8598459
0xEEEE, 73400278, 23488, 0000, 0.01128, 4.8606851
0xEEEE, 73403403, 23489, 0000, 0.01128, 4.8534371
0xEEEE, 73406528, 23490, 0001, 0.01209, 4.8601511
0xEEEE, 73409661, 23491, 0001, 0.01209, 4.8540475
0xEEEE, 73412777, 23492, 0002, 0.39165, 4.8511482
0xEEEE, 73415902, 23493, 0002, 0.39245, 4.8640421
0xEEEE, 73419064, 23494, 0003, 0.78813, 4.8582437
0xEEEE, 73422142, 23495, 0003, 0.78894, 4.8520638
0xEEEE, 73425267, 23496, 0004, 1.18462, 4.8622873
0xEEEE, 73428391, 23497, 0004, 1.58432, 4.8422217
0xEEEE, 73431516, 23498, 0005, 1.61414, 4.8551156
0xEEEE, 73434656, 23499, 0005, 1.57868, 4.8666361
0xEEEE, 73437767, 23500, 0006, 1.97275, 4.8609903
0xEEEE, 73440898, 23501, 0006, 1.96469, 4.8583963
0xEEEE, 73444041, 23502, 0007, 2.36681, 4.8612192
0xEEEE, 73447150, 23503, 0007, 2.36681, 4.8548104
0xEEEE, 73450276, 23504, 0007, 2.55216, 4.8646525
0xEEEE, 73453401, 23505, 0007, 2.55216, 4.8616770
0xEEEE, 73456537, 23506, 0006, 2.55297, 4.8500038
0xEEEE, 73459650, 23507, 0006, 2.55297, 4.8599985
0xEEEE, 73462766, 23508, 0005, 2.36359, 4.8543526
0xEEEE, 73465891, 23509, 0005, 2.39341, 4.8509194
0xEEEE, 73469041, 23510, 0004, 1.97436, 4.8715190
0xEEEE, 73472142, 23511, 0004, 1.58916, 4.8450446
0xEEEE, 73475267, 23512, 0003, 1.57949, 4.8563363
0xEEEE, 73478391, 23513, 0003, 1.58029, 4.8625925
0xEEEE, 73481516, 23514, 0002, 1.18220, 4.8532845
0xEEEE, 73484648, 23515, 0002, 1.17897, 4.8609903
0xEEEE, 73487777, 23516, 0001, 0.77927, 4.8632029
0xEEEE, 73490902, 23517, 0001, 0.79861, 4.8536660
0xEEEE, 73494050, 23518, 0000, 0.38923, 4.8613718
0xEEEE, 73497153, 23519, 0000, 0.01128, 4.8626688
0xEEEE, 73500279, 23520, 0000, 0.01209, 4.8556497
0xEEEE, 73503403, 23521, 0000, 0.01209, 4.8654154
0xEEEE, 73506516, 23522, 0001, 0.01128, 4.8590066
0xEEEE, 73509641, 23523, 0001, 0.01209, 4.8453498
0xEEEE, 73512766, 23524, 0002, 0.39326, 4.8638895
0xEEEE, 73515891, 23525, 0002, 0.39245, 4.8570230
0xEEEE, 73522192, 23527, 0003, 1.18462, 4.8649577
0xEEEE, 73525266, 23528, 0004, 1.18381, 4.8554971
0xEEEE, 73528394, 23529, 0004, 1.18542, 4.8542763
0xEEEE, 73531525, 23530, 0005, 1.58110, 4.8612192
0xEEEE, 73534650, 23531, 0005, 1.60447, 4.8561074
0xEEEE, 73537775, 23532, 0006, 1.97275, 4.8688487
0xEEEE, 73540909, 23533, 0006, 1.97436, 4.8600748
0xEEEE, 73544041, 23534, 0007, 2.36681, 4.8464942
0xEEEE, 73547151, 23535, 0007, 2.54330, 4.8633555
0xEEEE, 73550267, 23536, 0007, 2.54974, 4.8563363
0xEEEE, 73553399, 23537, 0007, 2.54813, 4.8580148
0xEEEE, 73556516, 23538, 0006, 2.55216, 4.8641184
0xEEEE, 73559641, 23539, 0006, 2.56022, 4.8542763
0xEEEE, 73562767, 23540, 0005, 2.36842, 4.8522164
0xEEEE, 73565900, 23541, 0005, 2.36520, 4.8613718
0xEEEE, 73569033, 23542, 0004, 1.97355, 4.8536660
0xEEEE, 73572145, 23543, 0004, 1.58271, 4.8585489
0xEEEE, 73575278, 23544, 0003, 1.57062, 4.8597696
0xEEEE, 73578403, 23545, 0003, 1.57868, 4.8434424
0xEEEE, 73581528, 23546, 0002, 1.18300, 4.8606088
0xEEEE, 73584653, 23547, 0002, 1.18220, 4.8540475
0xEEEE, 73587778, 23548, 0001, 0.78733, 4.8588540
0xEEEE, 73590902, 23549, 0001, 0.78652, 4.8636606
0xEEEE, 73594044, 23550, 0000, 0.39245, 4.8534371
0xEEEE, 73597142, 23551, 0000, 0.01128, 4.8507668
0xEEEE, 73600277, 23552, 0000, 0.01209, 4.8695354
0xEEEE, 73603391, 23553, 0000, 0.01209, 4.8520638
0xEEEE, 73606516, 23554, 0001, 0.01289, 4.8603799
0xEEEE, 73609641, 23555, 0001, 0.01209, 4.8603037
0xEEEE, 73612766, 23556, 0002, 0.43114, 4.8545052
0xEEEE, 73615891, 23557, 0002, 0.37311, 4.8630503
0xEEEE, 73619060, 23558, 0003, 0.77443, 4.8574807
0xEEEE, 73622165, 23559, 0003, 0.80103, 4.8528267
0xEEEE, 73625281, 23560, 0004, 1.18300, 4.8611429
0xEEEE, 73628401, 23561, 0004, 1.18381, 4.8546578
0xEEEE, 73631607, 23562, 0005, 1.58110, 4.8564889
0xEEEE, 73634649, 23563, 0005, 1.57223, 4.8670176
0xEEEE, 73637783, 23564, 0006, 1.97275, 4.8611429
0xEEEE, 73640891, 23565, 0006, 2.36842, 4.8490120
0xEEEE, 73644033, 23566, 0007, 2.38132, 4.8696880
0xEEEE, 73647142, 23567, 0007, 2.36762, 4.8494697
0xEEEE, 73650267, 23568, 0007, 2.54410, 4.8592355
0xEEEE, 73653391, 23569, 0007, 2.55136, 4.8701457
0xEEEE, 73656516, 23570, 0006, 2.55216, 4.8504616
0xEEEE, 73659641, 23571, 0006, 2.55297, 4.8609903
0xEEEE, 73662775, 23572, 0005, 2.36762, 4.8603799
0xEEEE, 73665902, 23573, 0005, 1.97597, 4.8569467
0xEEEE, 73669043, 23574, 0004, 1.93487, 4.8696117
0xEEEE, 73672153, 23575, 0004, 1.97436, 4.8478676
0xEEEE, 73675278, 23576, 0003, 1.58190, 4.8500801
0xEEEE, 73678403, 23577, 0003, 1.58674, 4.8628214
0xEEEE, 73681527, 23578, 0002, 1.18381, 4.8528267
0xEEEE, 73684663, 23579, 0002, 1.18381, 4.8566415
0xEEEE, 73687767, 23580, 0001, 0.78813, 4.8611429
0xEEEE, 73690891, 23581, 0001, 0.39165, 4.8465705
0xEEEE, 73694033, 23582, 0000, 0.39326, 4.8585489
0xEEEE, 73697142, 23583, 0000, 0.39245, 4.8605325
0xEEEE, 73700267, 23584, 0000, 0.01128, 4.8593881
0xEEEE, 73703407, 23585, 0000, 0.01128, 4.8643473
0xEEEE, 73706521, 23586, 0001, 0.01128, 4.8638895
0xEEEE, 73709649, 23587, 0001, 0.01209, 4.8474098
0xEEEE, 73712775, 23588, 0002, 0.39890, 4.8616770
0xEEEE, 73715900, 23589, 0002, 0.79619, 4.8548867
0xEEEE, 73719075, 23590, 0003, 0.78088, 4.8606088
0xEEEE, 73722159, 23591, 0003, 0.78491, 4.8682383
0xEEEE, 73725276, 23592, 0004, 1.19670, 4.8548867
0xEEEE, 73728391, 23593, 0004, 1.18381, 4.8580148
0xEEEE, 73731516, 23594, 0005, 1.57868, 4.8646525
0xEEEE, 73734641, 23595, 0005, 1.57868, 4.8442817
0xEEEE, 73737766, 23596, 0006, 2.00095, 4.8635080
0xEEEE, 73740891, 23597, 0006, 2.36842, 4.8508431
0xEEEE, 73744033, 23598, 0007, 2.36359, 4.8490883
0xEEEE, 73747142, 23599, 0007, 2.36842, 4.8634318
0xEEEE, 73750273, 23600, 0007, 2.58601, 4.8548867
0xEEEE, 73753403, 23601, 0007, 2.55216, 4.8580148
0xEEEE, 73756527, 23602, 0006, 2.53121, 4.8644236
0xEEEE, 73759653, 23603, 0006, 2.55216, 4.8600748
0xEEEE, 73762793, 23604, 0005, 2.34586, 4.8535134
0xEEEE, 73765903, 23605, 0005, 2.36842, 4.8664073
0xEEEE, 73769054, 23606, 0004, 1.97436, 4.8586252
0xEEEE, 73772142, 23607, 0004, 1.97355, 4.8599222
0xEEEE, 73775267, 23608, 0003, 1.57949, 4.8645762
0xEEEE, 73778391, 23609, 0003, 1.57788, 4.8503090
0xEEEE, 73781516, 23610, 0002, 1.17897, 4.8616007
0xEEEE, 73784641, 23611, 0002, 0.78813, 4.8567178
0xEEEE, 73787766, 23612, 0001, 0.78733, 4.8522164
0xEEEE, 73790891, 23613, 0001, 0.78894, 4.8638895
0xEEEE, 73794034, 23614, 0000, 0.39326, 4.8476387
0xEEEE, 73797150, 23615, 0000, 0.39165, 4.8538186
0xEEEE, 73800275, 23616, 0000, 0.01209, 4.8638132
0xEEEE, 73803401, 23617, 0000, 0.01289, 4.8616007
0xEEEE, 73806532, 23618, 0001, 0.01209, 4.8564126
0xEEEE, 73809649, 23619, 0001, 0.39487, 4.8677043
0xEEEE, 73812775, 23620, 0002, 0.39487, 4.8500038
0xEEEE, 73815891, 23621, 0002, 0.39326, 4.8622873
0xEEEE, 73819061, 23622, 0003, 0.78813, 4.8655680
0xEEEE, 73822142, 23623, 0003, 0.79136, 4.8510719
0xEEEE, 73825267, 23624, 0004, 1.18542, 4.8624399
0xEEEE, 73828492, 23625, 0004, 1.20476, 4.8538186
0xEEEE, 73831516, 23626, 0005, 1.57788, 4.8577096
0xEEEE, 73834641, 23627, 0005, 1.97355, 4.8669413
0xEEEE, 73837768, 23628, 0006, 1.96711, 4.8510719
0xEEEE, 73840902, 23629, 0006, 1.97355, 4.8532845
0xEEEE, 73844043, 23630, 0007, 2.36762, 4.8629740
0xEEEE, 73847153, 23631, 0007, 2.36762, 4.8513008
0xEEEE, 73850279, 23632, 0007, 2.55700, 4.8594644
0xEEEE, 73853413, 23633, 0007, 2.55136, 4.8654154
0xEEEE, 73856527, 23634, 0006, 2.55700, 4.8529793
0xEEEE, 73859641, 23635, 0006, 2.36762, 4.8583200
0xEEEE, 73862766, 23636, 0005, 2.37245, 4.8540475
0xEEEE, 73865899, 23637, 0005, 2.36762, 4.8597696
0xEEEE, 73869033, 23638, 0004, 1.97919, 4.8679332
0xEEEE, 73872142, 23639, 0004, 1.96549, 4.8601511
0xEEEE, 73875267, 23640, 0003, 1.57868, 4.8490883
0xEEEE, 73878391, 23641, 0003, 1.57868, 4.8631266
0xEEEE, 73881516, 23642, 0002, 1.18945, 4.8523690
0xEEEE, 73884650, 23643, 0002, 0.76637, 4.8609903
0xEEEE, 73887774, 23644, 0001, 0.80183, 4.8686198
0xEEEE, 73890901, 23645, 0001, 0.83326, 4.8516060
0xEEEE, 73894041, 23646, 0000, 0.42549, 4.8578622
0xEEEE, 73897151, 23647, 0000, 0.39165, 4.8585489
0xEEEE, 73900291, 23648, 0000, 0.01370, 4.8522164
0xEEEE, 73903400, 23649, 0000, 0.01209, 4.8638132
0xEEEE, 73906516, 23650, 0001, 0.01209, 4.8555734
0xEEEE, 73909641, 23651, 0001, 0.42227, 4.8477913
0xEEEE, 73912766, 23652, 0002, 0.39245, 4.8642710
0xEEEE, 73915906, 23653, 0002, 0.39326, 4.8648814
0xEEEE, 73919053, 23654, 0003, 0.78974, 4.8559548
0xEEEE, 73922142, 23655, 0003, 0.78894, 4.8641947
0xEEEE, 73925267, 23656, 0004, 1.18300, 4.8536660
0xEEEE, 73928399, 23657, 0004, 1.18784, 4.8570993
0xEEEE, 73931527, 23658, 0005, 1.54564, 4.8650340
0xEEEE, 73934652, 23659, 0005, 1.57949, 4.8505379
0xEEEE, 73937786, 23660, 0006, 1.97597, 4.8619821
0xEEEE, 73940903, 23661, 0006, 1.97758, 4.8579385
0xEEEE, 73944053, 23662, 0007, 2.36762, 4.8524453
0xEEEE, 73947154, 23663, 0007, 2.35473, 4.8628214
0xEEEE, 73950286, 23664, 0007, 2.55216, 4.8641947
0xEEEE, 73953392, 23665, 0007, 2.55377, 4.8517586
0xEEEE, 73956516, 23666, 0006, 2.55297, 4.8640421
0xEEEE, 73959657, 23667, 0006, 2.55136, 4.8563363
0xEEEE, 73962766, 23668, 0005, 2.36842, 4.8527504
0xEEEE, 73965891, 23669, 0005, 2.36762, 4.8642710
0xEEEE, 73969033, 23670, 0004, 1.97275, 4.8635843
0xEEEE, 73972145, 23671, 0004, 1.96469, 4.8581674
0xEEEE, 73975280, 23672, 0003, 1.57868, 4.8587015
0xEEEE, 73978400, 23673, 0003, 1.18381, 4.8525216
0xEEEE, 73981525, 23674, 0002, 1.18381, 4.8596170
0xEEEE, 73984650, 23675, 0002, 1.19106, 4.8612955
0xEEEE, 73987775, 23676, 0001, 0.77927, 4.8509957
0xEEEE, 73990900, 23677, 0001, 0.76879, 4.8654154
0xEEEE, 73994042, 23678, 0000, 0.39568, 4.8530556
0xEEEE, 73997152, 23679, 0000, 0.39810, 4.8527504
0xEEEE, 74000267, 23680, 0000, 0.01209, 4.8657206
0xEEEE, 74003391, 23681, 0000, 0.01209, 4.8552682
0xEEEE, 74006516, 23682, 0001, 0.01128, 4.8556497
0xEEEE, 74009641, 23683, 0001, 0.01209, 4.8594644
0xEEEE, 74012766, 23684, 0002, 0.39245, 4.8445106
0xEEEE, 74015895, 23685, 0002, 0.39326, 4.8616770
0xEEEE, 74019064, 23686, 0003, 0.78813, 4.8657206
0xEEEE, 74022153, 23687, 0003, 0.78894, 4.8533608
0xEEEE, 74025361, 23688, 0004, 1.18300, 4.8585489
0xEEEE, 74028404, 23689, 0004, 1.58110, 4.8554208
0xEEEE, 74031527, 23690, 0005, 1.56982, 4.8593118
0xEEEE, 74034661, 23691, 0005, 1.57788, 4.8679332
0xEEEE, 74037766, 23692, 0006, 1.97436, 4.8519112
0xEEEE, 74040891, 23693, 0006, 1.97678, 4.8480201
0xEEEE, 74044033, 23694, 0007, 2.36842, 4.8620584
0xEEEE, 74047142, 23695, 0007, 2.37004, 4.8525978
0xEEEE, 74050267, 23696, 0007, 2.55377, 4.8609140
0xEEEE, 74053391, 23697, 0007, 2.56586, 4.8640421
0xEEEE, 74056516, 23698, 0006, 2.55216, 4.8578622
0xEEEE, 74059641, 23699, 0006, 2.53846, 4.8606851
0xEEEE, 74062775, 23700, 0005, 2.36923, 4.8494697
0xEEEE, 74065900, 23701, 0005, 2.37648, 4.8489357
0xEEEE, 74069041, 23702, 0004, 1.97355, 4.8699931
0xEEEE, 74072151, 23703, 0004, 1.97275, 4.8506905
0xEEEE, 74075276, 23704, 0003, 1.61333, 4.8511482
0xEEEE, 74078400, 23705, 0003, 1.57788, 4.8644236
0xEEEE, 74081551, 23706, 0002, 1.18381, 4.8593118
0xEEEE, 74084641, 23707, 0002, 1.18462, 4.8581674
0xEEEE, 74087766, 23708, 0001, 0.79136, 4.8676280
0xEEEE, 74090891, 23709, 0001, 0.78813, 4.8466468
0xEEEE, 74094033, 23710, 0000, 0.39407, 4.8579385
0xEEEE, 74097157, 23711, 0000, 0.01209, 4.8583200
0xEEEE, 74100267, 23712, 0000, 0.01209, 4.8477913
0xEEEE, 74103391, 23713, 0000, 0.01209, 4.8622873
0xEEEE, 74106527, 23714, 0001, 0.01128, 4.8570230
0xEEEE, 74109652, 23715, 0001, 0.01209, 4.8488594
0xEEEE, 74112789, 23716, 0002, 0.39326, 4.8616770
0xEEEE, 74115902, 23717, 0002, 0.32234, 4.8555734
0xEEEE, 74119070, 23718, 0003, 0.78733, 4.8548867
0xEEEE, 74122169, 23719, 0003, 1.18462, 4.8653391
0xEEEE, 74125278, 23720, 0004, 1.18300, 4.8547341
0xEEEE, 74128391, 23721, 0004, 1.18300, 4.8533608
0xEEEE, 74131516, 23722, 0005, 1.57949, 4.8569467
0xEEEE, 74134641, 23723, 0005, 1.56337, 4.8512245
0xEEEE, 74137766, 23724, 0006, 1.97436, 4.8575570
0xEEEE, 74140891, 23725, 0006, 1.97436, 4.8666361
0xEEEE, 74144033, 23726, 0007, 2.36601, 4.8511482
0xEEEE, 74147142, 23727, 0007, 2.55619, 4.8615244
0xEEEE, 74150273, 23728, 0007, 2.54168, 4.8570993
0xEEEE, 74153400, 23729, 0007, 2.55538, 4.8538949
0xEEEE, 74156540, 23730, 0006, 2.56667, 4.8651865
0xEEEE, 74159650, 23731, 0006, 2.54652, 4.8583963
0xEEEE, 74162775, 23732, 0005, 2.36681, 4.8543526
0xEEEE, 74165912, 23733, 0005, 2.36520, 4.8672465
0xEEEE, 74169041, 23734, 0004, 1.97436, 4.8570993
0xEEEE, 74172166, 23735, 0004, 1.58029, 4.8554208
0xEEEE, 74175267, 23736, 0003, 1.58513, 4.8598459
0xEEEE, 74178391, 23737, 0003, 1.57788, 4.8487831
0xEEEE, 74181516, 23738, 0002, 1.18381, 4.8607614
0xEEEE, 74184641, 23739, 0002, 1.18381, 4.8624399
0xEEEE, 74187820, 23740, 0001, 0.78894, 4.8435187
0xEEEE, 74190891, 23741, 0001, 0.78894, 4.8593118
0xEEEE, 74194037, 23742, 0000, 0.39407, 4.8574044
0xEEEE, 74197153, 23743, 0000, 0.01209, 4.8477913
0xEEEE, 74200278, 23744, 0000, 0.01209, 4.8655680
0xEEEE, 74203410, 23745, 0000, 0.01128, 4.8548867
0xEEEE, 74206527, 23746, 0001, 0.01209, 4.8537423
0xEEEE, 74209653, 23747, 0001, 0.01209, 4.8596933
0xEEEE, 74212778, 23748, 0002, 0.36586, 4.8527504
0xEEEE, 74215891, 23749, 0002, 0.38278, 4.8563363
0xEEEE, 74219065, 23750, 0003, 0.78974, 4.8670176
0xEEEE, 74222158, 23751, 0003, 1.14190, 4.8600748
0xEEEE, 74225267, 23752, 0004, 1.18300, 4.8570230
0xEEEE, 74228391, 23753, 0004, 1.18462, 4.8635080
0xEEEE, 74231532, 23754, 0005, 1.57707, 4.8435950
0xEEEE, 74234641, 23755, 0005, 1.57949, 4.8697642
0xEEEE, 74237767, 23756, 0006, 1.97355, 4.8572519
0xEEEE, 74240900, 23757, 0006, 1.97355, 4.8507668
0xEEEE, 74244041, 23758, 0007, 2.39099, 4.8586252
0xEEEE, 74247165, 23759, 0007, 2.36762, 4.8558785
0xEEEE, 74250286, 23760, 0007, 2.55297, 4.8552682
0xEEEE, 74253400, 23761, 0007, 2.55216, 4.8681621
0xEEEE, 74256525, 23762, 0006, 2.55216, 4.8558022
0xEEEE, 74259641, 23763, 0006, 2.55055, 4.8538949
0xEEEE, 74262774, 23764, 0005, 2.36762, 4.8577096
0xEEEE, 74265891, 23765, 0005, 1.97436, 4.8511482
0xEEEE, 74269033, 23766, 0004, 1.96147, 4.8635080
0xEEEE, 74272142, 23767, 0004, 1.97355, 4.8563363
0xEEEE, 74275267, 23768, 0003, 1.57949, 4.8507668
0xEEEE, 74278391, 23769, 0003, 1.58835, 4.8616007
0xEEEE, 74281517, 23770, 0002, 1.14029, 4.8525978
0xEEEE, 74284652, 23771, 0002, 1.18300, 4.8561837
0xEEEE, 74287778, 23772, 0001, 0.78813, 4.8678569
0xEEEE, 74290902, 23773, 0001, 0.39326, 4.8490120
0xEEEE, 74294044, 23774, 0000, 0.39326, 4.8499275
0xEEEE, 74297153, 23775, 0000, 0.39245, 4.8616770
0xEEEE, 74300277, 23776, 0000, 0.01209, 4.8590066
0xEEEE, 74303391, 23777, 0000, 0.01209, 4.8599222
0xEEEE, 74306517, 23778, 0001, 0.01209, 4.8593881
0xEEEE, 74309652, 23779, 0001, 0.01209, 4.8464179
0xEEEE, 74312767, 23780, 0002, 0.39648, 4.8583200
0xEEEE, 74315891, 23781, 0002, 0.78974, 4.8573281
0xEEEE, 74319053, 23782, 0003, 0.78652, 4.8604562
0xEEEE, 74322142, 23783, 0003, 0.79055, 4.8648051
0xEEEE, 74325267, 23784, 0004, 1.17978, 4.8532845
0xEEEE, 74328400, 23785, 0004, 1.18381, 4.8524453
0xEEEE, 74331525, 23786, 0005, 1.57868, 4.8653391
0xEEEE, 74334654, 23787, 0005, 1.57707, 4.8562600
0xEEEE, 74337775, 23788, 0006, 1.97678, 4.8532845
0xEEEE, 74340901, 23789, 0006, 2.36681, 4.8650340
0xEEEE, 74344042, 23790, 0007, 2.37004, 4.8529030
0xEEEE, 74347159, 23791, 0007, 2.36762, 4.8556497
0xEEEE, 74350267, 23792, 0007, 2.56264, 4.8648814
0xEEEE, 74353391, 23793, 0007, 2.55216, 4.8563363
0xEEEE, 74356516, 23794, 0006, 2.55941, 4.8611429
0xEEEE, 74359641, 23795, 0006, 2.55136, 4.8522927
0xEEEE, 74362766, 23796, 0005, 2.37407, 4.8528267
0xEEEE, 74365891, 23797, 0005, 1.97436, 4.8628214
0xEEEE, 74369047, 23798, 0004, 1.97597, 4.8590829
0xEEEE, 74372151, 23799, 0004, 1.97275, 4.8518349
0xEEEE, 74375278, 23800, 0003, 1.57949, 4.8640421
0xEEEE, 74378402, 23801, 0003, 1.58110, 4.8503090
0xEEEE, 74381527, 23802, 0002, 1.17736, 4.8664836
0xEEEE, 74384653, 23803, 0002, 1.17333, 4.8677806
0xEEEE, 74387778, 23804, 0001, 0.79297, 4.8548867
0xEEEE, 74390903, 23805, 0001, 0.60601, 4.8606088
0xEEEE, 74394054, 23806, 0000, 0.38923, 4.8565652
0xEEEE, 74397142, 23807, 0000, 0.38681, 4.8473335
0xEEEE, 74400267, 23808, 0000, 0.01209, 4.8636606
0xEEEE, 74403391, 23809, 0000, 0.01209, 4.8612955
0xEEEE, 74406516, 23810, 0001, 0.01209, 4.8520638
0xEEEE, 74409641, 23811, 0001, 0.01128, 4.8622110
0xEEEE, 74412766, 23812, 0002, 0.39165, 4.8503090
0xEEEE, 74415895, 23813, 0002, 0.39245, 4.8568704
0xEEEE, 74419061, 23814, 0003, 0.78813, 4.8683146
0xEEEE, 74422151, 23815, 0003, 0.78894, 4.8543526
0xEEEE, 74425276, 23816, 0004, 1.18381, 4.8535897
0xEEEE, 74428409, 23817, 0004, 1.18300, 4.8593881
0xEEEE, 74431533, 23818, 0005, 1.55370, 4.8538949
0xEEEE, 74434650, 23819, 0005, 1.97355, 4.8664073
0xEEEE, 74437766, 23820, 0006, 1.97355, 4.8592355
0xEEEE, 74440891, 23821, 0006, 1.97355, 4.8528267
0xEEEE, 74444033, 23822, 0007, 2.36762, 4.8588540
0xEEEE, 74447142, 23823, 0007, 2.35956, 4.8583200
0xEEEE, 74450267, 23824, 0007, 2.55136, 4.8521401
0xEEEE, 74453391, 23825, 0007, 2.54007, 4.8688487
0xEEEE, 74456516, 23826, 0006, 2.55216, 4.8537423
0xEEEE, 74459644, 23827, 0006, 2.36842, 4.8582437
0xEEEE, 74462777, 23828, 0005, 2.36762, 4.8610666
0xEEEE, 74465902, 23829, 0005, 2.36762, 4.8522164
0xEEEE, 74469044, 23830, 0004, 1.97436, 4.8605325
0xEEEE, 74472154, 23831, 0004, 1.96711, 4.8621347
0xEEEE, 74475278, 23832, 0003, 1.57868, 4.8486305
0xEEEE, 74478413, 23833, 0003, 1.57868, 4.8599222
0xEEEE, 74481516, 23834, 0002, 1.18462, 4.8700694
0xEEEE, 74484641, 23835, 0002, 0.78733, 4.8581674
0xEEEE, 74487766, 23836, 0001, 0.78974, 4.8672465
0xEEEE, 74490891, 23837, 0001, 0.78652, 4.8567178
0xEEEE, 74494033, 23838, 0000, 0.38762, 4.8524453
0xEEEE, 74497142, 23839, 0000, 0.39245, 4.8650340
0xEEEE, 74500275, 23840, 0000, 0.01209, 4.8583963
0xEEEE, 74503392, 23841, 0000, 0.01209, 4.8601511
0xEEEE, 74506524, 23842, 0001, 0.01128, 4.8596933
