uptime, sync, seq, step, SWPMON, adc
5793915, 0xAAAA, 0000, 0000, 0.00484, 4.9805447
5797251, 0xAAAA, 0001, 0000, 0.00564, 4.9805447
5800387, 0xAAAA, 0002, 0000, 0.00484, 4.9805447
5803470, 0xAAAA, 0003, 0001, 0.00484, 4.9805447
5806608, 0xAAAA, 0004, 0001, 0.00564, 4.9805447
5809721, 0xAAAA, 0005, 0002, 0.01048, 4.9805447
5812845, 0xAAAA, 0006, 0002, 0.01048, 4.9805447
5815981, 0xAAAA, 0007, 0003, 0.01128, 4.9805447
5819181, 0xAAAA, 0008, 0003, 0.01128, 4.9805447
5822233, 0xAAAA, 0009, 0004, 0.01209, 4.9805447
5825359, 0xAAAA, 0010, 0004, 0.01289, 4.9805447
5828475, 0xAAAA, 0011, 0005, 0.01289, 4.9805447
5831614, 0xAAAA, 0012, 0005, 0.01531, 4.9805447
5834722, 0xAAAA, 0013, 0006, 0.01531, 4.9805447
5837850, 0xAAAA, 0014, 0006, 0.01612, 4.9805447
5840973, 0xAAAA, 0015, 0007, 0.01692, 4.9805447
5844324, 0xAAAA, 0016, 0007, 0.01853, 4.9805447
5847238, 0xAAAA, 0017, 0007, 0.02740, 4.9805447
5850407, 0xAAAA, 0018, 0007, 0.06527, 4.9805447
5853470, 0xAAAA, 0019, 0006, 0.36022, 4.9805447
5856802, 0xAAAA, 0020, 0006, 0.73817, 4.9805447
5859731, 0xAAAA, 0021, 0005, 0.78410, 4.9805447
5862846, 0xAAAA, 0022, 0005, 0.81311, 4.9805447
5865971, 0xAAAA, 0023, 0004, 0.81473, 4.9805447
5869194, 0xAAAA, 0024, 0004, 0.80908, 4.9805447
5872237, 0xAAAA, 0025, 0003, 0.78410, 4.9805447
5875355, 0xAAAA, 0026, 0003, 0.75832, 4.9805447
5878481, 0xAAAA, 0027, 0002, 0.58022, 4.9805447
5881604, 0xAAAA, 0028, 0002, 0.30623, 4.9805447
5884736, 0xAAAA, 0029, 0001, 0.14022, 4.9805447
5887848, 0xAAAA, 0030, 0001, 0.04674, 4.9805447
5890973, 0xAAAA, 0031, 0000, 0.02740, 4.9805447
5894342, 0xAAAA, 0032, 0000, 0.01773, 4.9805447
5897247, 0xAAAA, 0033, 0000, 0.00886, 4.9805447
5900388, 0xAAAA, 0034, 0000, 0.00725, 4.9805447
5903475, 0xAAAA, 0035, 0001, 0.00564, 4.9805447
5906600, 0xAAAA, 0036, 0001, 0.01128, 4.9805447
5909725, 0xAAAA, 0037, 0002, 0.01209, 4.9805447
5912849, 0xAAAA, 0038, 0002, 0.01209, 4.9805447
5915983, 0xAAAA, 0039, 0003, 0.01692, 4.9805447
5919387, 0xAAAA, 0040, 0003, 0.01692, 4.9805447
5922261, 0xAAAA, 0041, 0004, 0.01692, 4.9805447
5925354, 0xAAAA, 0042, 0004, 0.01773, 4.9805447
5928470, 0xAAAA, 0043, 0005, 0.01773, 4.9805447
5931596, 0xAAAA, 0044, 0005, 0.01773, 4.9805447
5934720, 0xAAAA, 0045, 0006, 0.02095, 4.9805447
5937846, 0xAAAA, 0046, 0006, 0.02579, 4.9805447
5940984, 0xAAAA, 0047, 0007, 0.04755, 4.9805447
5944340, 0xAAAA, 0048, 0007, 0.20388, 4.9805447
5947237, 0xAAAA, 0049, 0007, 0.62535, 4.9805447
5950403, 0xAAAA, 0050, 0007, 0.78168, 4.9805447
5953474, 0xAAAA, 0051, 0006, 0.82440, 4.9805447
