uptime, sync, seq, step, SWPMON, adc
14124589, 0xAAAA, 0000, 0000, 0.00484, 2.4805066
14128483, 0xAAAA, 0001, 0000, 0.00484, 4.9805447
14149861, 0xAAAA, 0008, 0003, 0.01048, 4.9805447
14152891, 0xAAAA, 0009, 0004, 0.01128, 4.9805447
14155995, 0xAAAA, 0010, 0004, 0.01370, 4.9805447
14159207, 0xAAAA, 0011, 0005, 0.01289, 4.9805447
14164859, 0xAAAA, 0012, 0005, 0.01451, 4.9805447
14167390, 0xAAAA, 0013, 0006, 0.01531, 4.9805447
14170284, 0xAAAA, 0014, 0006, 0.01692, 4.9805447
14172706, 0xAAAA, 0015, 0007, 0.01773, 4.9805447
14175266, 0xAAAA, 0016, 0007, 0.02095, 4.9805447
14198763, 0xAAAA, 0017, 0004, 0.81875, 4.9805447
14201287, 0xAAAA, 0018, 0004, 0.80344, 4.9805447
14203082, 0xAAAA, 0019, 0003, 0.79136, 4.9805447
14205867, 0xAAAA, 0020, 0003, 0.76637, 4.9805447
14208385, 0xAAAA, 0021, 0003, 0.63582, 4.9805447
14210815, 0xAAAA, 0022, 0002, 0.46418, 4.9805447
14213546, 0xAAAA, 0023, 0002, 0.23209, 4.9805447
14237620, 0xAAAA, 0024, 0001, 0.01209, 4.9805447
14240242, 0xAAAA, 0025, 0002, 0.01289, 4.9805447
14242689, 0xAAAA, 0026, 0002, 0.01289, 4.9805447
14245614, 0xAAAA, 0027, 0002, 0.01692, 4.9805447
14248171, 0xAAAA, 0028, 0003, 0.01692, 4.9805447
14272268, 0xAAAA, 0029, 0007, 0.06689, 4.9805447
14274705, 0xAAAA, 0030, 0007, 0.18293, 4.9805447
14277742, 0xAAAA, 0031, 0007, 0.58586, 4.9805447
14280273, 0xAAAA, 0032, 0007, 0.78007, 4.9805447
14282687, 0xAAAA, 0033, 0007, 0.80425, 4.9805447
14285257, 0xAAAA, 0034, 0006, 0.84212, 4.9805447
14309161, 0xAAAA, 0035, 0002, 0.76154, 4.9805447
14312106, 0xAAAA, 0036, 0002, 0.60198, 4.9805447
14315393, 0xAAAA, 0037, 0001, 0.26352, 4.9805447
14317785, 0xAAAA, 0038, 0001, 0.12088, 4.9805447
14320720, 0xAAAA, 0039, 0001, 0.05641, 4.9805447
14344424, 0xAAAA, 0040, 0002, 0.00000, 4.9805447
14346864, 0xAAAA, 0041, 0003, 0.00000, 4.9805447
14349752, 0xAAAA, 0042, 0003, 0.00000, 4.9805447
14352265, 0xAAAA, 0043, 0003, 0.00000, 4.9805447
14354700, 0xAAAA, 0044, 0004, 0.00000, 4.9805447
14357238, 0xAAAA, 0045, 0004, 0.00000, 4.9805447
14380871, 0xAAAA, 0046, 0007, 0.00000, 4.9805447
14384026, 0xAAAA, 0047, 0006, 0.00000, 4.9805447
14386034, 0xAAAA, 0048, 0006, 0.00000, 4.9805447
14388734, 0xAAAA, 0049, 0006, 0.00000, 4.9805447
14391262, 0xAAAA, 0050, 0005, 0.00000, 4.9805447
14393676, 0xAAAA, 0051, 0005, 0.00000, 4.9805447
14417752, 0xAAAA, 0052, 0001, 0.00000, 4.9805447
14421493, 0xAAAA, 0053, 0000, 0.00000, 4.9805447
14423882, 0xAAAA, 0054, 0000, 0.00000, 4.9805447
14426473, 0xAAAA, 0055, 0000, 0.00000, 4.9805447
14428909, 0xAAAA, 0056, 0000, 0.00000, 4.9805447
14452356, 0xAAAA, 0057, 0003, 0.00000, 4.9805447
14454789, 0xAAAA, 0058, 0004, 0.00000, 4.9805447
14458410, 0xAAAA, 0059, 0004, 0.00000, 4.9805447
14460837, 0xAAAA, 0060, 0005, 0.00000, 4.9805447
14463569, 0xAAAA, 0061, 0005, 0.00000, 4.9805447
14466046, 0xAAAA, 0062, 0006, 0.00000, 4.9805447
14490257, 0xAAAA, 0063, 0005, 0.00000, 4.9805447
14492834, 0xAAAA, 0064, 0005, 0.00000, 4.9805447
14495758, 0xAAAA, 0065, 0005, 0.00000, 4.9805447
14498278, 0xAAAA, 0066, 0004, 0.00000, 4.9805447
14501283, 0xAAAA, 0067, 0004, 0.00000, 4.9805447
14524905, 0xAAAA, 0068, 0000, 0.00000, 4.9805447
14527380, 0xAAAA, 0069, 0000, 0.00000, 4.9805447
14528360, 0xAAAA, 0070, 0000, 0.00000, 4.9805447
14530412, 0xAAAA, 0071, 0000, 0.00000, 4.9805447
14532840, 0xAAAA, 0072, 0000, 0.00000, 4.9805447
14535366, 0xAAAA, 0073, 0001, 0.00000, 4.9805447
14538033, 0xAAAA, 0074, 0001, 0.00000, 4.9805447
14562200, 0xAAAA, 0075, 0005, 0.00000, 4.9805447
14567741, 0xAAAA, 0076, 0006, 0.00000, 4.9805447
14570656, 0xAAAA, 0077, 0006, 0.00000, 4.9805447
14573181, 0xAAAA, 0078, 0007, 0.00000, 4.9805447
14596549, 0xAAAA, 0079, 0004, 0.00000, 4.9805447
14598928, 0xAAAA, 0080, 0004, 0.00000, 4.9805447
14600192, 0xAAAA, 0081, 0004, 0.00000, 4.9805447
14602754, 0xAAAA, 0082, 0003, 0.00000, 4.9805447
14605281, 0xAAAA, 0083, 0003, 0.00000, 4.9805447
14607706, 0xAAAA, 0084, 0003, 0.00000, 4.9805447
14610265, 0xAAAA, 0085, 0002, 0.00000, 4.9805447
14634423, 0xAAAA, 0086, 0001, 0.00000, 4.9805447
14637107, 0xAAAA, 0087, 0001, 0.00000, 4.9805447
14639770, 0xAAAA, 0088, 0001, 0.00000, 4.9805447
14642299, 0xAAAA, 0089, 0002, 0.00000, 4.9805447
14645250, 0xAAAA, 0090, 0002, 0.00000, 4.9805447
14647655, 0xAAAA, 0091, 0003, 0.00000, 4.9805447
14671481, 0xAAAA, 0092, 0007, 0.00000, 4.9805447
14674635, 0xAAAA, 0093, 0007, 0.00000, 4.9805447
14677157, 0xAAAA, 0094, 0007, 0.00000, 4.9805447
14679624, 0xAAAA, 0095, 0007, 0.00000, 4.9805447
14682161, 0xAAAA, 0096, 0007, 0.00000, 4.9805447
14705856, 0xAAAA, 0097, 0003, 0.00000, 4.9805447
14709053, 0xAAAA, 0098, 0002, 0.00000, 4.9805447
14709585, 0xAAAA, 0099, 0002, 0.00000, 4.9805447
14711440, 0xAAAA, 0100, 0002, 0.00000, 4.9805447
14714175, 0xAAAA, 0101, 0002, 0.00000, 4.9805447
14716622, 0xAAAA, 0102, 0001, 0.00000, 4.9805447
14719150, 0xAAAA, 0103, 0001, 0.00000, 4.9805447
14742633, 0xAAAA, 0104, 0002, 0.38198, 0.0000000
14745164, 0xAAAA, 0105, 0002, 0.79297, 0.0000000
14748857, 0xAAAA, 0106, 0003, 0.79297, 3.7500572
14751805, 0xAAAA, 0107, 0003, 1.17656, 2.0898756
14754362, 0xAAAA, 0108, 0004, 1.19187, 2.2656596
14777936, 0xAAAA, 0109, 0007, 2.53766, 0.0000000
14780444, 0xAAAA, 0110, 0007, 2.32571, 0.0000000
14783084, 0xAAAA, 0111, 0007, 2.28945, 3.7305257
14785596, 0xAAAA, 0112, 0006, 2.26205, 4.0430304
14788352, 0xAAAA, 0113, 0006, 2.29348, 3.6133364
14790800, 0xAAAA, 0114, 0005, 2.36117, 0.4296941
14814865, 0xAAAA, 0115, 0002, 0.78974, 4.9805447
14817372, 0xAAAA, 0116, 0001, 0.78168, 3.7500572
14818580, 0xAAAA, 0117, 0001, 0.78571, 4.2383459
14820604, 0xAAAA, 0118, 0001, 0.39407, 4.9805447
14823556, 0xAAAA, 0119, 0000, 0.38037, 3.6523995
14826035, 0xAAAA, 0120, 0000, 0.01209, 2.0898756
14828571, 0xAAAA, 0121, 0000, 0.01128, 3.9453727
14852733, 0xAAAA, 0122, 0004, 1.17333, 2.9102007
14855873, 0xAAAA, 0123, 0004, 1.17253, 0.0000000
14858361, 0xAAAA, 0124, 0004, 1.58916, 0.0000000
14860801, 0xAAAA, 0125, 0005, 1.57062, 0.5078202
14863545, 0xAAAA, 0126, 0005, 1.95744, 3.6328679
14887117, 0xAAAA, 0127, 0006, 2.35634, 1.4648661
14890259, 0xAAAA, 0128, 0005, 2.36117, 3.0078584
14890920, 0xAAAA, 0129, 0005, 2.36117, 0.0000000
14892930, 0xAAAA, 0130, 0005, 2.36762, 0.0000000
14895846, 0xAAAA, 0131, 0005, 1.95905, 3.4961471
14898405, 0xAAAA, 0132, 0004, 1.96549, 4.3555352
14900838, 0xAAAA, 0133, 0004, 1.58029, 3.2227054
14924914, 0xAAAA, 0134, 0000, 0.01612, 3.7305257
14927376, 0xAAAA, 0135, 0000, 0.01128, 4.9805447
14928387, 0xAAAA, 0136, 0000, 0.01128, 4.1211566
14930392, 0xAAAA, 0137, 0000, 0.01289, 0.0000000
14932844, 0xAAAA, 0138, 0000, 0.01128, 3.8281834
14935377, 0xAAAA, 0139, 0001, 0.01128, 3.7695888
14938599, 0xAAAA, 0140, 0001, 0.39165, 0.0000000
14961730, 0xAAAA, 0141, 0005, 1.56982, 4.9805447
14964819, 0xAAAA, 0142, 0005, 1.97194, 3.7500572
14967398, 0xAAAA, 0143, 0006, 1.97275, 3.8281834
14970295, 0xAAAA, 0144, 0006, 2.35231, 3.1055161
14972710, 0xAAAA, 0145, 0007, 2.36440, 0.0000000
14996495, 0xAAAA, 0146, 0004, 1.97355, 4.0039673
14998907, 0xAAAA, 0147, 0004, 1.97033, 0.0000000
15000163, 0xAAAA, 0148, 0004, 1.97033, 1.5820554
15003048, 0xAAAA, 0149, 0003, 1.57062, 2.7539483
15005509, 0xAAAA, 0150, 0003, 1.57707, 0.0000000
15007926, 0xAAAA, 0151, 0003, 1.17978, 0.0000000
15010444, 0xAAAA, 0152, 0002, 1.17817, 3.6523995
15034042, 0xAAAA, 0153, 0001, 0.01128, 0.0000000
15036509, 0xAAAA, 0154, 0001, 0.01128, 0.0000000
15039197, 0xAAAA, 0155, 0001, 0.39165, 0.0000000
15041650, 0xAAAA, 0156, 0002, 0.39004, 0.0000000
15044606, 0xAAAA, 0157, 0002, 0.78652, 0.0000000
15067998, 0xAAAA, 0158, 0006, 2.36440, 0.0000000
15070501, 0xAAAA, 0159, 0006, 2.36923, 0.0000000
15074037, 0xAAAA, 0160, 0007, 2.38212, 0.0000000
15076580, 0xAAAA, 0161, 0007, 2.51912, 0.0000000
15079048, 0xAAAA, 0162, 0007, 2.47399, 0.0000000
15102731, 0xAAAA, 0163, 0003, 1.56982, 0.0000000
15105265, 0xAAAA, 0164, 0003, 1.57788, 0.0000000
15106435, 0xAAAA, 0165, 0003, 1.57626, 0.0000000
15108627, 0xAAAA, 0166, 0002, 1.18139, 0.0000000
15111186, 0xAAAA, 0167, 0002, 1.18059, 0.0000000
15113802, 0xAAAA, 0168, 0002, 0.77766, 0.0000000
15116386, 0xAAAA, 0169, 0001, 0.78733, 0.0000000
15140344, 0xAAAA, 0170, 0002, 0.39084, 0.0000000
15142938, 0xAAAA, 0171, 0002, 0.39245, 0.0000000
15145852, 0xAAAA, 0172, 0002, 0.79297, 0.0000000
15148397, 0xAAAA, 0173, 0003, 0.78571, 0.0000000
15150802, 0xAAAA, 0174, 0003, 1.18059, 0.0000000
15153358, 0xAAAA, 0175, 0004, 1.22974, 0.0000000
15176986, 0xAAAA, 0176, 0007, 2.54974, 0.0000000
15180378, 0xAAAA, 0177, 0007, 2.54813, 0.0000000
15182811, 0xAAAA, 0178, 0007, 2.54813, 0.0000000
15185351, 0xAAAA, 0179, 0006, 2.54813, 0.0000000
15188581, 0xAAAA, 0180, 0006, 2.36359, 0.0000000
15212267, 0xAAAA, 0181, 0002, 0.78733, 0.0000000
15215241, 0xAAAA, 0182, 0001, 0.76154, 0.0000000
15217854, 0xAAAA, 0183, 0001, 0.78652, 0.0000000
15220389, 0xAAAA, 0184, 0001, 0.39165, 0.0000000
15223349, 0xAAAA, 0185, 0000, 0.39487, 0.0000000
