sync, uptime, seq, step, SWPMON, adc
0xEEEE, 91321385, 29222, 0003, 0.77524, 4.8639658
0xEEEE, 91324425, 29223, 0003, 1.18462, 4.8548104
0xEEEE, 91327364, 29224, 0004, 1.18381, 4.8578622
0xEEEE, 91330488, 29225, 0004, 1.18139, 4.8520638
0xEEEE, 91333607, 29226, 0005, 1.57868, 4.8643473
0xEEEE, 91336732, 29227, 0005, 1.58029, 4.8542763
0xEEEE, 91339857, 29228, 0006, 1.97516, 4.8634318
0xEEEE, 91342973, 29229, 0006, 1.97516, 4.8487068
0xEEEE, 91346424, 29230, 0007, 2.37165, 4.8628214
0xEEEE, 91349435, 29231, 0007, 2.55780, 4.8503853
0xEEEE, 91352443, 29232, 0007, 2.55297, 4.8618296
0xEEEE, 91355474, 29233, 0007, 2.55377, 4.8472572
0xEEEE, 91358598, 29234, 0006, 2.54974, 4.8629740
0xEEEE, 91361723, 29235, 0006, 2.56425, 4.8495460
0xEEEE, 91364848, 29236, 0005, 2.36842, 4.8657206
0xEEEE, 91368012, 29237, 0005, 1.97436, 4.8529793
0xEEEE, 91371110, 29238, 0004, 1.97516, 4.8657969
0xEEEE, 91374234, 29239, 0004, 1.97355, 4.8516060
0xEEEE, 91377425, 29240, 0003, 1.57868, 4.8622873
0xEEEE, 91381202, 29241, 0003, 1.58029, 4.8561837
0xEEEE, 91383609, 29242, 0002, 1.18381, 4.8638895
0xEEEE, 91386734, 29243, 0002, 1.18381, 4.8645762
0xEEEE, 91389857, 29244, 0001, 0.83648, 4.8625162
0xEEEE, 91392973, 29245, 0001, 0.39648, 4.8505379
0xEEEE, 91396098, 29246, 0000, 0.39245, 4.8650340
0xEEEE, 91399223, 29247, 0000, 0.39245, 4.8532845
0xEEEE, 91402348, 29248, 0000, 0.01209, 4.8646525
0xEEEE, 91405473, 29249, 0000, 0.01128, 4.8463416
0xEEEE, 91408598, 29250, 0001, 0.01209, 4.8617533
0xEEEE, 91411730, 29251, 0001, 0.01209, 4.8521401
0xEEEE, 91414857, 29252, 0002, 0.39407, 4.8673228
0xEEEE, 91417981, 29253, 0002, 0.80828, 4.8580911
0xEEEE, 91421107, 29254, 0003, 0.79377, 4.8635080
0xEEEE, 91424232, 29255, 0003, 0.78813, 4.8519875
0xEEEE, 91427365, 29256, 0004, 1.18300, 4.8632029
0xEEEE, 91430482, 29257, 0004, 1.18462, 4.8628214
0xEEEE, 91433599, 29258, 0005, 1.58029, 4.8656443
0xEEEE, 91436734, 29259, 0005, 1.58029, 4.8487068
0xEEEE, 91439849, 29260, 0006, 1.97436, 4.8587015
0xEEEE, 91442973, 29261, 0006, 2.36923, 4.8504616
0xEEEE, 91446444, 29262, 0007, 2.36842, 4.8612192
0xEEEE, 91449223, 29263, 0007, 2.36440, 4.8544289
0xEEEE, 91452348, 29264, 0007, 2.56989, 4.8645762
0xEEEE, 91455481, 29265, 0007, 2.55297, 4.8510719
0xEEEE, 91458610, 29266, 0006, 2.55297, 4.8654154
0xEEEE, 91461736, 29267, 0006, 2.55136, 4.8532082
0xEEEE, 91464859, 29268, 0005, 2.33458, 4.8617533
0xEEEE, 91468012, 29269, 0005, 1.97436, 4.8551919
0xEEEE, 91471456, 29270, 0004, 1.97516, 4.8620584
0xEEEE, 91474434, 29271, 0004, 1.97516, 4.8506905
0xEEEE, 91477348, 29272, 0003, 1.57868, 4.8586252
0xEEEE, 91480473, 29273, 0003, 1.57868, 4.8552682
0xEEEE, 91483598, 29274, 0002, 1.18381, 4.8630503
0xEEEE, 91486723, 29275, 0002, 1.18381, 4.8532845
0xEEEE, 91489848, 29276, 0001, 0.80667, 4.8607614
0xEEEE, 91492973, 29277, 0001, 0.39165, 4.8566415
0xEEEE, 91496098, 29278, 0000, 0.39326, 4.8619059
0xEEEE, 91499225, 29279, 0000, 0.43839, 4.8570993
0xEEEE, 91502402, 29280, 0000, 0.01209, 4.8689250
0xEEEE, 91505482, 29281, 0000, 0.01209, 4.8535897
0xEEEE, 91508608, 29282, 0001, 0.01209, 4.8580148
0xEEEE, 91511732, 29283, 0001, 0.01209, 4.8527504
0xEEEE, 91514857, 29284, 0002, 0.39245, 4.8669413
0xEEEE, 91517982, 29285, 0002, 0.40374, 4.8587015
0xEEEE, 91521118, 29286, 0003, 0.79216, 4.8597696
0xEEEE, 91524223, 29287, 0003, 0.78974, 4.8545815
0xEEEE, 91527348, 29288, 0004, 1.18462, 4.8592355
0xEEEE, 91530473, 29289, 0004, 1.18462, 4.8549630
0xEEEE, 91533598, 29290, 0005, 1.58110, 4.8616007
0xEEEE, 91536723, 29291, 0005, 1.57949, 4.8584726
0xEEEE, 91539848, 29292, 0006, 1.97355, 4.8653391
0xEEEE, 91542974, 29293, 0006, 1.97355, 4.8534371
0xEEEE, 91546109, 29294, 0007, 2.36762, 4.8612192
0xEEEE, 91549234, 29295, 0007, 2.36923, 4.8545052
0xEEEE, 91552368, 29296, 0007, 2.53363, 4.8623636
0xEEEE, 91555485, 29297, 0007, 2.55297, 4.8485542
0xEEEE, 91558618, 29298, 0006, 2.55297, 4.8548867
0xEEEE, 91561734, 29299, 0006, 2.36359, 4.8607614
0xEEEE, 91564860, 29300, 0005, 2.37487, 4.8621347
0xEEEE, 91568020, 29301, 0005, 2.36923, 4.8610666
0xEEEE, 91571446, 29302, 0004, 1.97436, 4.8593118
0xEEEE, 91574424, 29303, 0004, 1.97597, 4.8491646
0xEEEE, 91577348, 29304, 0003, 1.58029, 4.8575570
0xEEEE, 91580474, 29305, 0003, 1.57949, 4.8502327
0xEEEE, 91583599, 29306, 0002, 1.18381, 4.8600748
0xEEEE, 91586723, 29307, 0002, 0.83810, 4.8579385
0xEEEE, 91589857, 29308, 0001, 0.78571, 4.8568704
0xEEEE, 91592982, 29309, 0001, 0.78813, 4.8632792
0xEEEE, 91596438, 29310, 0000, 0.39407, 4.8558785
0xEEEE, 91599435, 29311, 0000, 0.43678, 4.8609903
0xEEEE, 91602424, 29312, 0000, 0.01209, 4.8569467
0xEEEE, 91605494, 29313, 0000, 0.01128, 4.8554208
0xEEEE, 91608607, 29314, 0001, 0.01209, 4.8596933
0xEEEE, 91611723, 29315, 0001, 0.39568, 4.8623636
0xEEEE, 91614848, 29316, 0002, 0.39165, 4.8519875
0xEEEE, 91617973, 29317, 0002, 0.40293, 4.8522164
0xEEEE, 91621098, 29318, 0003, 0.78974, 4.8558785
0xEEEE, 91624223, 29319, 0003, 0.78974, 4.8528267
0xEEEE, 91627433, 29320, 0004, 1.18542, 4.8603799
0xEEEE, 91630479, 29321, 0004, 1.18381, 4.8598459
0xEEEE, 91633609, 29322, 0005, 1.50938, 4.8548104
0xEEEE, 91636735, 29323, 0005, 2.02110, 4.8574807
0xEEEE, 91639859, 29324, 0006, 1.97597, 4.8582437
0xEEEE, 91642992, 29325, 0006, 1.97436, 4.8593881
0xEEEE, 91646147, 29326, 0007, 2.36923, 4.8576333
0xEEEE, 91649235, 29327, 0007, 2.36842, 4.8651102
0xEEEE, 91652367, 29328, 0007, 2.55055, 4.8606851
0xEEEE, 91655473, 29329, 0007, 2.51590, 4.8609903
0xEEEE, 91658598, 29330, 0006, 2.55377, 4.8571756
0xEEEE, 91661723, 29331, 0006, 2.36762, 4.8552682
0xEEEE, 91664848, 29332, 0005, 2.36117, 4.8581674
0xEEEE, 91667995, 29333, 0005, 2.36842, 4.8618296
0xEEEE, 91671099, 29334, 0004, 1.97597, 4.8622873
0xEEEE, 91674223, 29335, 0004, 1.97516, 4.8542763
0xEEEE, 91677361, 29336, 0003, 1.58029, 4.8551919
0xEEEE, 91680482, 29337, 0003, 1.58029, 4.8654154
0xEEEE, 91683607, 29338, 0002, 1.18462, 4.8660258
0xEEEE, 91686732, 29339, 0002, 1.22491, 4.8651865
0xEEEE, 91689868, 29340, 0001, 0.80344, 4.8514534
0xEEEE, 91692982, 29341, 0001, 0.79136, 4.8558785
0xEEEE, 91696453, 29342, 0000, 0.39245, 4.8525978
0xEEEE, 91699223, 29343, 0000, 0.38440, 4.8665599
0xEEEE, 91702364, 29344, 0000, 0.01128, 4.8559548
0xEEEE, 91705473, 29345, 0000, 0.01209, 4.8609140
0xEEEE, 91708598, 29346, 0001, 0.01128, 4.8525216
0xEEEE, 91711723, 29347, 0001, 0.01209, 4.8664836
0xEEEE, 91714848, 29348, 0002, 0.39245, 4.8560311
0xEEEE, 91717973, 29349, 0002, 0.38842, 4.8580911
0xEEEE, 91721454, 29350, 0003, 0.78894, 4.8523690
0xEEEE, 91724423, 29351, 0003, 0.78894, 4.8566415
0xEEEE, 91727424, 29352, 0004, 1.18462, 4.8521401
0xEEEE, 91730485, 29353, 0004, 1.55934, 4.8621347
0xEEEE, 91733610, 29354, 0005, 1.54886, 4.8573281
0xEEEE, 91736734, 29355, 0005, 1.55289, 4.8660258
0xEEEE, 91739859, 29356, 0006, 2.01546, 4.8538949
0xEEEE, 91742973, 29357, 0006, 1.97436, 4.8617533
0xEEEE, 91746098, 29358, 0007, 2.36842, 4.8500801
0xEEEE, 91749402, 29359, 0007, 2.36923, 4.8621347
0xEEEE, 91752438, 29360, 0007, 2.54652, 4.8566415
0xEEEE, 91755473, 29361, 0007, 2.55297, 4.8607614
0xEEEE, 91758598, 29362, 0006, 2.55216, 4.8482490
0xEEEE, 91761723, 29363, 0006, 2.55458, 4.8544289
0xEEEE, 91764848, 29364, 0005, 2.37407, 4.8505379
0xEEEE, 91768009, 29365, 0005, 2.33619, 4.8644236
0xEEEE, 91771107, 29366, 0004, 1.97516, 4.8524453
0xEEEE, 91774240, 29367, 0004, 1.97436, 4.8639658
0xEEEE, 91777365, 29368, 0003, 1.58029, 4.8512245
0xEEEE, 91780482, 29369, 0003, 1.18381, 4.8612955
0xEEEE, 91784190, 29370, 0002, 1.22007, 4.8635080
0xEEEE, 91786740, 29371, 0002, 1.21524, 4.8587778
0xEEEE, 91789848, 29372, 0001, 0.79136, 4.8470283
0xEEEE, 91792973, 29373, 0001, 0.78894, 4.8624399
0xEEEE, 91796098, 29374, 0000, 0.39245, 4.8548104
0xEEEE, 91799223, 29375, 0000, 0.35458, 4.8609903
0xEEEE, 91802348, 29376, 0000, 0.01209, 4.8523690
0xEEEE, 91805473, 29377, 0000, 0.01209, 4.8641184
0xEEEE, 91808600, 29378, 0001, 0.01209, 4.8492409
0xEEEE, 91811735, 29379, 0001, 0.01128, 4.8605325
0xEEEE, 91814860, 29380, 0002, 0.38037, 4.8573281
0xEEEE, 91817984, 29381, 0002, 0.38601, 4.8635843
0xEEEE, 91821467, 29382, 0003, 0.78733, 4.8549630
0xEEEE, 91824235, 29383, 0003, 0.78894, 4.8594644
0xEEEE, 91827367, 29384, 0004, 1.18381, 4.8471809
0xEEEE, 91830485, 29385, 0004, 1.54564, 4.8686961
0xEEEE, 91833621, 29386, 0005, 1.57868, 4.8533608
0xEEEE, 91836723, 29387, 0005, 1.58835, 4.8666361
0xEEEE, 91839848, 29388, 0006, 1.94938, 4.8584726
0xEEEE, 91842973, 29389, 0006, 1.94051, 4.8603037
0xEEEE, 91846445, 29390, 0007, 2.36842, 4.8594644
0xEEEE, 91849424, 29391, 0007, 2.55297, 4.8699168
0xEEEE, 91852348, 29392, 0007, 2.55055, 4.8465705
0xEEEE, 91855482, 29393, 0007, 2.59084, 4.8621347
0xEEEE, 91858607, 29394, 0006, 2.55216, 4.8461891
0xEEEE, 91861732, 29395, 0006, 2.55136, 4.8616007
0xEEEE, 91864857, 29396, 0005, 2.37487, 4.8558785
0xEEEE, 91868009, 29397, 0005, 2.39260, 4.8642710
0xEEEE, 91871116, 29398, 0004, 1.97436, 4.8501564
0xEEEE, 91874439, 29399, 0004, 1.57949, 4.8616770
0xEEEE, 91877433, 29400, 0003, 1.57949, 4.8650340
0xEEEE, 91880473, 29401, 0003, 1.57949, 4.8665599
0xEEEE, 91883598, 29402, 0002, 1.18381, 4.8464942
0xEEEE, 91886723, 29403, 0002, 1.20799, 4.8613718
0xEEEE, 91889848, 29404, 0001, 0.79055, 4.8599985
0xEEEE, 91892973, 29405, 0001, 0.78813, 4.8625925
0xEEEE, 91896147, 29406, 0000, 0.39407, 4.8558785
0xEEEE, 91899232, 29407, 0000, 0.01209, 4.8693065
0xEEEE, 91902368, 29408, 0000, 0.01209, 4.8524453
0xEEEE, 91905485, 29409, 0000, 0.01209, 4.8567178
0xEEEE, 91908609, 29410, 0001, 0.01289, 4.8455787
0xEEEE, 91911734, 29411, 0001, 0.01209, 4.8645762
0xEEEE, 91914859, 29412, 0002, 0.42630, 4.8519112
0xEEEE, 91917995, 29413, 0002, 0.38681, 4.8611429
0xEEEE, 91921098, 29414, 0003, 0.78894, 4.8542763
0xEEEE, 91924223, 29415, 0003, 1.18381, 4.8634318
0xEEEE, 91927348, 29416, 0004, 1.17333, 4.8471809
0xEEEE, 91930474, 29417, 0004, 1.16527, 4.8677043
0xEEEE, 91933599, 29418, 0005, 1.58916, 4.8522164
0xEEEE, 91936723, 29419, 0005, 1.58593, 4.8677806
0xEEEE, 91939849, 29420, 0006, 1.96549, 4.8587015
0xEEEE, 91942976, 29421, 0006, 1.99451, 4.8655680
0xEEEE, 91946135, 29422, 0007, 2.36923, 4.8562600
0xEEEE, 91949231, 29423, 0007, 2.55297, 4.8642710
0xEEEE, 91952365, 29424, 0007, 2.55297, 4.8567178
0xEEEE, 91955489, 29425, 0007, 2.53846, 4.8674754
0xEEEE, 91958607, 29426, 0006, 2.55297, 4.8509194
0xEEEE, 91961732, 29427, 0006, 2.55297, 4.8642710
0xEEEE, 91964848, 29428, 0005, 2.37084, 4.8533608
0xEEEE, 91968017, 29429, 0005, 2.36278, 4.8649577
0xEEEE, 91971446, 29430, 0004, 1.95502, 4.8569467
0xEEEE, 91975201, 29431, 0004, 1.57949, 4.8628214
0xEEEE, 91977443, 29432, 0003, 1.57788, 4.8496223
0xEEEE, 91980473, 29433, 0003, 1.51260, 4.8643473
0xEEEE, 91983599, 29434, 0002, 1.19267, 4.8474098
0xEEEE, 91986727, 29435, 0002, 1.17656, 4.8667124
0xEEEE, 91989859, 29436, 0001, 0.78813, 4.8545815
0xEEEE, 91992984, 29437, 0001, 0.78733, 4.8624399
0xEEEE, 91996110, 29438, 0000, 0.43194, 4.8464179
0xEEEE, 91999421, 29439, 0000, 0.39084, 4.8645762
0xEEEE, 92002425, 29440, 0000, 0.01128, 4.8519112
0xEEEE, 92005484, 29441, 0000, 0.01128, 4.8621347
0xEEEE, 92008598, 29442, 0001, 0.01128, 4.8567178
0xEEEE, 92011723, 29443, 0001, 0.01209, 4.8586252
0xEEEE, 92014857, 29444, 0002, 0.39971, 4.8519112
0xEEEE, 92017973, 29445, 0002, 0.78733, 4.8586252
0xEEEE, 92021098, 29446, 0003, 0.79055, 4.8453498
0xEEEE, 92024223, 29447, 0003, 0.73736, 4.8551919
0xEEEE, 92027348, 29448, 0004, 1.21201, 4.8488594
0xEEEE, 92030473, 29449, 0004, 1.18864, 4.8680095
0xEEEE, 92033607, 29450, 0005, 1.58110, 4.8590066
0xEEEE, 92036731, 29451, 0005, 1.58593, 4.8674754
0xEEEE, 92039861, 29452, 0006, 1.98322, 4.8561837
0xEEEE, 92042982, 29453, 0006, 2.34264, 4.8645762
0xEEEE, 92046107, 29454, 0007, 2.36842, 4.8560311
0xEEEE, 92049232, 29455, 0007, 2.36842, 4.8599985
0xEEEE, 92052365, 29456, 0007, 2.55216, 4.8535134
0xEEEE, 92055474, 29457, 0007, 2.54410, 4.8533608
0xEEEE, 92058599, 29458, 0006, 2.55377, 4.8529030
0xEEEE, 92061723, 29459, 0006, 2.55377, 4.8529793
0xEEEE, 92064849, 29460, 0005, 2.37084, 4.8593118
0xEEEE, 92067995, 29461, 0005, 1.96066, 4.8552682
0xEEEE, 92071200, 29462, 0004, 1.99451, 4.8522927
0xEEEE, 92074223, 29463, 0004, 2.01707, 4.8572519
0xEEEE, 92077367, 29464, 0003, 1.62623, 4.8553445
0xEEEE, 92080485, 29465, 0003, 1.63106, 4.8609903
0xEEEE, 92083610, 29466, 0002, 1.19026, 4.8545052
0xEEEE, 92086744, 29467, 0002, 1.18059, 4.8637369
0xEEEE, 92089859, 29468, 0001, 0.78894, 4.8537423
0xEEEE, 92092984, 29469, 0001, 0.39407, 4.8582437
0xEEEE, 92096455, 29470, 0000, 0.39326, 4.8536660
0xEEEE, 92099433, 29471, 0000, 0.39245, 4.8602274
0xEEEE, 92102348, 29472, 0000, 0.01209, 4.8580911
0xEEEE, 92105473, 29473, 0000, 0.01209, 4.8493935
0xEEEE, 92108598, 29474, 0001, 0.01128, 4.8493935
0xEEEE, 92111723, 29475, 0001, 0.01209, 4.8576333
0xEEEE, 92114848, 29476, 0002, 0.37392, 4.8603799
0xEEEE, 92117973, 29477, 0002, 0.78813, 4.8595407
0xEEEE, 92121104, 29478, 0003, 0.78813, 4.8662547
0xEEEE, 92124423, 29479, 0003, 0.80264, 4.8609903
0xEEEE, 92127424, 29480, 0004, 1.19912, 4.8557259
0xEEEE, 92130483, 29481, 0004, 1.17978, 4.8616770
0xEEEE, 92133607, 29482, 0005, 1.57626, 4.8556497
0xEEEE, 92136732, 29483, 0005, 1.58593, 4.8612192
0xEEEE, 92139857, 29484, 0006, 1.96630, 4.8516823
0xEEEE, 92142973, 29485, 0006, 2.34828, 4.8596170
0xEEEE, 92146108, 29486, 0007, 2.41839, 4.8595407
0xEEEE, 92149223, 29487, 0007, 2.36923, 4.8578622
0xEEEE, 92152348, 29488, 0007, 2.55055, 4.8548867
0xEEEE, 92155473, 29489, 0007, 2.55861, 4.8609140
0xEEEE, 92158598, 29490, 0006, 2.55377, 4.8509957
0xEEEE, 92161723, 29491, 0006, 2.55377, 4.8566415
0xEEEE, 92164853, 29492, 0005, 2.36842, 4.8507668
0xEEEE, 92168012, 29493, 0005, 2.37084, 4.8603799
0xEEEE, 92171110, 29494, 0004, 1.99128, 4.8570230
0xEEEE, 92174235, 29495, 0004, 1.98967, 4.8525216
0xEEEE, 92177367, 29496, 0003, 1.60205, 4.8562600
0xEEEE, 92180486, 29497, 0003, 1.60850, 4.8612192
0xEEEE, 92183618, 29498, 0002, 1.19187, 4.8628977
0xEEEE, 92186723, 29499, 0002, 0.78571, 4.8583963
0xEEEE, 92189849, 29500, 0001, 0.78974, 4.8619059
0xEEEE, 92192973, 29501, 0001, 0.78974, 4.8533608
0xEEEE, 92196127, 29502, 0000, 0.39326, 4.8596170
0xEEEE, 92199223, 29503, 0000, 0.39084, 4.8628214
0xEEEE, 92202348, 29504, 0000, 0.01209, 4.8618296
0xEEEE, 92205474, 29505, 0000, 0.01289, 4.8554208
0xEEEE, 92208600, 29506, 0001, 0.01209, 4.8529030
0xEEEE, 92211732, 29507, 0001, 0.42227, 4.8542763
0xEEEE, 92214856, 29508, 0002, 0.40212, 4.8589303
0xEEEE, 92217982, 29509, 0002, 0.39245, 4.8579385
0xEEEE, 92221463, 29510, 0003, 0.78894, 4.8600748
0xEEEE, 92224441, 29511, 0003, 0.78733, 4.8541238
0xEEEE, 92227365, 29512, 0004, 1.18462, 4.8615244
0xEEEE, 92230494, 29513, 0004, 1.18059, 4.8551156
0xEEEE, 92233599, 29514, 0005, 1.57788, 4.8617533
0xEEEE, 92236723, 29515, 0005, 1.97597, 4.8503090
0xEEEE, 92239848, 29516, 0006, 1.97355, 4.8513771
0xEEEE, 92242973, 29517, 0006, 1.97839, 4.8505379
0xEEEE, 92246424, 29518, 0007, 2.30396, 4.8637369
0xEEEE, 92249424, 29519, 0007, 2.36923, 4.8587015
0xEEEE, 92252425, 29520, 0007, 2.55297, 4.8641184
0xEEEE, 92255484, 29521, 0007, 2.55136, 4.8579385
0xEEEE, 92258610, 29522, 0006, 2.58198, 4.8608377
0xEEEE, 92261735, 29523, 0006, 2.36842, 4.8516823
0xEEEE, 92264859, 29524, 0005, 2.36923, 4.8654154
0xEEEE, 92268020, 29525, 0005, 2.37245, 4.8543526
0xEEEE, 92271110, 29526, 0004, 1.97033, 4.8619059
0xEEEE, 92274234, 29527, 0004, 1.96147, 4.8523690
0xEEEE, 92277424, 29528, 0003, 1.56095, 4.8619821
0xEEEE, 92280473, 29529, 0003, 1.58755, 4.8526741
0xEEEE, 92283598, 29530, 0002, 1.18139, 4.8578622
0xEEEE, 92286723, 29531, 0002, 0.79055, 4.8495460
0xEEEE, 92289848, 29532, 0001, 0.78813, 4.8690013
0xEEEE, 92292973, 29533, 0001, 0.78974, 4.8484016
0xEEEE, 92296098, 29534, 0000, 0.39890, 4.8632029
0xEEEE, 92299232, 29535, 0000, 0.39326, 4.8547341
0xEEEE, 92302364, 29536, 0000, 0.01209, 4.8624399
0xEEEE, 92305482, 29537, 0000, 0.01128, 4.8476387
0xEEEE, 92308607, 29538, 0001, 0.01128, 4.8590066
0xEEEE, 92311732, 29539, 0001, 0.01128, 4.8541238
0xEEEE, 92314868, 29540, 0002, 0.38923, 4.8628977
0xEEEE, 92317982, 29541, 0002, 0.39326, 4.8549630
0xEEEE, 92321098, 29542, 0003, 0.83810, 4.8586252
0xEEEE, 92324223, 29543, 0003, 0.78974, 4.8612955
0xEEEE, 92327348, 29544, 0004, 1.18703, 4.8617533
0xEEEE, 92330473, 29545, 0004, 1.57868, 4.8577096
0xEEEE, 92333598, 29546, 0005, 1.58110, 4.8642710
0xEEEE, 92336723, 29547, 0005, 1.58110, 4.8505379
0xEEEE, 92339848, 29548, 0006, 1.97436, 4.8620584
0xEEEE, 92342981, 29549, 0006, 1.97114, 4.8496223
0xEEEE, 92346458, 29550, 0007, 2.39018, 4.8624399
0xEEEE, 92349234, 29551, 0007, 2.36923, 4.8588540
0xEEEE, 92352375, 29552, 0007, 2.55297, 4.8649577
0xEEEE, 92355485, 29553, 0007, 2.55458, 4.8619059
0xEEEE, 92358610, 29554, 0006, 2.53685, 4.8628977
0xEEEE, 92361734, 29555, 0006, 2.55377, 4.8545815
0xEEEE, 92364848, 29556, 0005, 2.37004, 4.8644999
0xEEEE, 92368012, 29557, 0005, 2.37004, 4.8509194
0xEEEE, 92371446, 29558, 0004, 1.97114, 4.8654154
0xEEEE, 92374425, 29559, 0004, 1.98081, 4.8576333
0xEEEE, 92377349, 29560, 0003, 1.59319, 4.8648814
0xEEEE, 92380473, 29561, 0003, 1.19509, 4.8578622
0xEEEE, 92383598, 29562, 0002, 1.17575, 4.8628214
0xEEEE, 92386727, 29563, 0002, 1.18220, 4.8519875
0xEEEE, 92389857, 29564, 0001, 0.78813, 4.8583963
0xEEEE, 92392981, 29565, 0001, 0.78894, 4.8516060
0xEEEE, 92396107, 29566, 0000, 0.39245, 4.8620584
0xEEEE, 92399242, 29567, 0000, 0.39165, 4.8521401
0xEEEE, 92402365, 29568, 0000, 0.01209, 4.8652628
0xEEEE, 92405483, 29569, 0000, 0.01209, 4.8552682
0xEEEE, 92408598, 29570, 0001, 0.01289, 4.8630503
0xEEEE, 92411731, 29571, 0001, 0.01128, 4.8551156
0xEEEE, 92414848, 29572, 0002, 0.39084, 4.8671702
0xEEEE, 92417973, 29573, 0002, 0.39245, 4.8519875
0xEEEE, 92421098, 29574, 0003, 0.80505, 4.8653391
0xEEEE, 92424223, 29575, 0003, 0.77201, 4.8537423
0xEEEE, 92427348, 29576, 0004, 1.18381, 4.8640421
0xEEEE, 92430478, 29577, 0004, 1.57949, 4.8581674
0xEEEE, 92433610, 29578, 0005, 1.57949, 4.8653391
0xEEEE, 92436735, 29579, 0005, 1.57949, 4.8498512
0xEEEE, 92439860, 29580, 0006, 1.97275, 4.8625162
0xEEEE, 92442984, 29581, 0006, 1.97355, 4.8482490
0xEEEE, 92446109, 29582, 0007, 2.37568, 4.8628977
0xEEEE, 92449234, 29583, 0007, 2.37084, 4.8595407
0xEEEE, 92452348, 29584, 0007, 2.55458, 4.8675517
0xEEEE, 92455473, 29585, 0007, 2.55216, 4.8511482
0xEEEE, 92458609, 29586, 0006, 2.54652, 4.8618296
0xEEEE, 92461723, 29587, 0006, 2.55377, 4.8505379
0xEEEE, 92464848, 29588, 0005, 2.37084, 4.8624399
0xEEEE, 92467995, 29589, 0005, 2.36842, 4.8588540
0xEEEE, 92471452, 29590, 0004, 1.97597, 4.8671702
0xEEEE, 92474423, 29591, 0004, 1.58835, 4.8551156
0xEEEE, 92477364, 29592, 0003, 1.57465, 4.8652628
0xEEEE, 92480482, 29593, 0003, 1.57385, 4.8483253
0xEEEE, 92483615, 29594, 0002, 1.18462, 4.8597696
0xEEEE, 92486732, 29595, 0002, 1.18381, 4.8487831
0xEEEE, 92489857, 29596, 0001, 0.79055, 4.8628214
0xEEEE, 92492982, 29597, 0001, 0.78894, 4.8530556
0xEEEE, 92496423, 29598, 0000, 0.38842, 4.8622873
0xEEEE, 92499435, 29599, 0000, 0.01128, 4.8545815
0xEEEE, 92502436, 29600, 0000, 0.01289, 4.8631266
0xEEEE, 92505473, 29601, 0000, 0.01128, 4.8543526
