sync, uptime, seq, step, SWPMON, adc
0xEEEE, 57243910, 18318, 0007, 2.36842, 4.8570993
0xEEEE, 57247036, 18319, 0007, 2.55297, 4.8606851
0xEEEE, 57250221, 18320, 0007, 2.55619, 4.8607614
0xEEEE, 57253278, 18321, 0007, 2.55377, 4.8585489
0xEEEE, 57256391, 18322, 0006, 2.55458, 4.8622110
0xEEEE, 57259516, 18323, 0006, 2.55377, 4.8508431
0xEEEE, 57262642, 18324, 0005, 2.36842, 4.8603799
0xEEEE, 57265767, 18325, 0005, 2.36681, 4.8609140
0xEEEE, 57268891, 18326, 0004, 2.00659, 4.8511482
0xEEEE, 57272045, 18327, 0004, 1.57868, 4.8566415
0xEEEE, 57275141, 18328, 0003, 1.57788, 4.8527504
0xEEEE, 57278268, 18329, 0003, 1.55531, 4.8463416
0xEEEE, 57281400, 18330, 0002, 1.18462, 4.8609140
0xEEEE, 57284525, 18331, 0002, 1.18220, 4.8715953
0xEEEE, 57287651, 18332, 0001, 0.78813, 4.8543526
0xEEEE, 57290786, 18333, 0001, 0.78974, 4.8626688
0xEEEE, 57293900, 18334, 0000, 0.39165, 4.8481727
0xEEEE, 57297033, 18335, 0000, 0.01209, 4.8413062
0xEEEE, 57300141, 18336, 0000, 0.01128, 4.8638895
0xEEEE, 57303274, 18337, 0000, 0.01209, 4.8574807
0xEEEE, 57306391, 18338, 0001, 0.01128, 4.8535897
0xEEEE, 57309516, 18339, 0001, 0.01128, 4.8616770
0xEEEE, 57312642, 18340, 0002, 0.39245, 4.8620584
0xEEEE, 57315767, 18341, 0002, 0.39326, 4.8525978
0xEEEE, 57318891, 18342, 0003, 0.78813, 4.8669413
0xEEEE, 57322041, 18343, 0003, 1.18462, 4.8623636
0xEEEE, 57325152, 18344, 0004, 1.18300, 4.8567178
0xEEEE, 57328277, 18345, 0004, 1.18542, 4.8651102
0xEEEE, 57331402, 18346, 0005, 1.62381, 4.8611429
0xEEEE, 57334528, 18347, 0005, 1.57868, 4.8550393
0xEEEE, 57337653, 18348, 0006, 1.97114, 4.8662547
0xEEEE, 57340778, 18349, 0006, 1.94615, 4.8595407
0xEEEE, 57343891, 18350, 0007, 2.36923, 4.8536660
0xEEEE, 57347025, 18351, 0007, 2.54894, 4.8636606
0xEEEE, 57350152, 18352, 0007, 2.55458, 4.8558785
0xEEEE, 57353266, 18353, 0007, 2.55297, 4.8628214
0xEEEE, 57356391, 18354, 0006, 2.52879, 4.8644236
0xEEEE, 57359516, 18355, 0006, 2.55216, 4.8508431
0xEEEE, 57362642, 18356, 0005, 2.34586, 4.8586252
0xEEEE, 57365767, 18357, 0005, 2.36842, 4.8640421
0xEEEE, 57368899, 18358, 0004, 1.95905, 4.8605325
0xEEEE, 57372054, 18359, 0004, 1.97436, 4.8579385
0xEEEE, 57375154, 18360, 0003, 1.57868, 4.8574807
0xEEEE, 57378283, 18361, 0003, 1.58593, 4.8409247
0xEEEE, 57381400, 18362, 0002, 1.18381, 4.8583200
0xEEEE, 57384525, 18363, 0002, 1.18300, 4.8661784
0xEEEE, 57387659, 18364, 0001, 0.78813, 4.8502327
0xEEEE, 57390767, 18365, 0001, 0.39326, 4.8559548
0xEEEE, 57393891, 18366, 0000, 0.39245, 4.8574807
0xEEEE, 57397037, 18367, 0000, 0.39326, 4.8534371
0xEEEE, 57400141, 18368, 0000, 0.01209, 4.8630503
0xEEEE, 57403266, 18369, 0000, 0.01128, 4.8582437
0xEEEE, 57406391, 18370, 0001, 0.01370, 4.8564126
0xEEEE, 57409516, 18371, 0001, 0.01209, 4.8538949
0xEEEE, 57412652, 18372, 0002, 0.39245, 4.8567941
0xEEEE, 57415778, 18373, 0002, 0.78894, 4.8550393
0xEEEE, 57418902, 18374, 0003, 0.78813, 4.8664073
0xEEEE, 57422048, 18375, 0003, 0.78813, 4.8565652
0xEEEE, 57425152, 18376, 0004, 1.18381, 4.8503090
0xEEEE, 57428278, 18377, 0004, 1.18381, 4.8587015
0xEEEE, 57431403, 18378, 0005, 1.61333, 4.8574044
0xEEEE, 57434538, 18379, 0005, 1.57949, 4.8543526
0xEEEE, 57437642, 18380, 0006, 1.97516, 4.8637369
0xEEEE, 57440766, 18381, 0006, 2.36762, 4.8532845
0xEEEE, 57443892, 18382, 0007, 2.36923, 4.8486305
0xEEEE, 57447024, 18383, 0007, 2.40791, 4.8635843
0xEEEE, 57450141, 18384, 0007, 2.55216, 4.8635080
0xEEEE, 57453266, 18385, 0007, 2.55458, 4.8574807
0xEEEE, 57456396, 18386, 0006, 2.56425, 4.8630503
0xEEEE, 57459525, 18387, 0006, 2.55297, 4.8535897
0xEEEE, 57462650, 18388, 0005, 2.35231, 4.8565652
0xEEEE, 57465775, 18389, 0005, 1.97436, 4.8663310
0xEEEE, 57468901, 18390, 0004, 1.96872, 4.8641947
0xEEEE, 57472060, 18391, 0004, 1.97436, 4.8534371
0xEEEE, 57475151, 18392, 0003, 1.57868, 4.8610666
0xEEEE, 57478266, 18393, 0003, 1.57223, 4.8561837
0xEEEE, 57481391, 18394, 0002, 1.18381, 4.8499275
0xEEEE, 57484516, 18395, 0002, 1.18462, 4.8668650
0xEEEE, 57487642, 18396, 0001, 0.78894, 4.8550393
0xEEEE, 57490767, 18397, 0001, 0.39245, 4.8505379
0xEEEE, 57493891, 18398, 0000, 0.39245, 4.8606851
0xEEEE, 57497029, 18399, 0000, 0.39245, 4.8619059
0xEEEE, 57500146, 18400, 0000, 0.01128, 4.8633555
0xEEEE, 57503277, 18401, 0000, 0.01209, 4.8691539
0xEEEE, 57506402, 18402, 0001, 0.01209, 4.8546578
0xEEEE, 57509528, 18403, 0001, 0.01209, 4.8565652
0xEEEE, 57512654, 18404, 0002, 0.32879, 4.8612192
0xEEEE, 57515778, 18405, 0002, 0.43355, 4.8564126
0xEEEE, 57518929, 18406, 0003, 0.78894, 4.8600748
0xEEEE, 57522036, 18407, 0003, 0.78813, 4.8642710
0xEEEE, 57525141, 18408, 0004, 1.18300, 4.8517586
0xEEEE, 57528266, 18409, 0004, 1.18462, 4.8582437
0xEEEE, 57531391, 18410, 0005, 1.56982, 4.8606088
0xEEEE, 57534516, 18411, 0005, 1.97436, 4.8471046
0xEEEE, 57537642, 18412, 0006, 1.97436, 4.8603799
0xEEEE, 57540766, 18413, 0006, 1.96549, 4.8666361
0xEEEE, 57543892, 18414, 0007, 2.36762, 4.8570993
0xEEEE, 57547033, 18415, 0007, 2.38051, 4.8622873
0xEEEE, 57550150, 18416, 0007, 2.55136, 4.8587015
0xEEEE, 57553275, 18417, 0007, 2.53766, 4.8524453
0xEEEE, 57556407, 18418, 0006, 2.55538, 4.8602274
0xEEEE, 57559525, 18419, 0006, 2.36762, 4.8547341
0xEEEE, 57562660, 18420, 0005, 2.36601, 4.8575570
0xEEEE, 57565767, 18421, 0005, 2.36762, 4.8667887
0xEEEE, 57568892, 18422, 0004, 1.97436, 4.8557259
0xEEEE, 57572054, 18423, 0004, 1.97436, 4.8564889
0xEEEE, 57575157, 18424, 0003, 1.57868, 4.8648814
0xEEEE, 57578266, 18425, 0003, 1.58110, 4.8583200
0xEEEE, 57581391, 18426, 0002, 1.15480, 4.8534371
0xEEEE, 57584516, 18427, 0002, 0.78813, 4.8697642
0xEEEE, 57587649, 18428, 0001, 0.78894, 4.8601511
0xEEEE, 57590777, 18429, 0001, 0.78974, 4.8542000
0xEEEE, 57593918, 18430, 0000, 0.39245, 4.8550393
0xEEEE, 57597036, 18431, 0000, 0.39407, 4.8533608
0xEEEE, 57600153, 18432, 0000, 0.01128, 4.8579385
0xEEEE, 57603288, 18433, 0000, 0.01209, 4.8663310
0xEEEE, 57606402, 18434, 0001, 0.01209, 4.8487831
0xEEEE, 57609528, 18435, 0001, 0.36505, 4.8502327
0xEEEE, 57612642, 18436, 0002, 0.39487, 4.8632792
0xEEEE, 57615775, 18437, 0002, 0.40857, 4.8588540
0xEEEE, 57618892, 18438, 0003, 0.79619, 4.8543526
0xEEEE, 57622024, 18439, 0003, 0.83165, 4.8621347
0xEEEE, 57625142, 18440, 0004, 1.18300, 4.8489357
0xEEEE, 57628266, 18441, 0004, 1.18300, 4.8546578
0xEEEE, 57631391, 18442, 0005, 1.58029, 4.8612955
0xEEEE, 57634523, 18443, 0005, 1.98886, 4.8533608
0xEEEE, 57637663, 18444, 0006, 1.97436, 4.8596170
0xEEEE, 57640776, 18445, 0006, 1.98000, 4.8625925
0xEEEE, 57643900, 18446, 0007, 2.36681, 4.8429847
0xEEEE, 57647033, 18447, 0007, 2.36681, 4.8597696
0xEEEE, 57650150, 18448, 0007, 2.55377, 4.8632029
0xEEEE, 57653275, 18449, 0007, 2.55377, 4.8494697
0xEEEE, 57656391, 18450, 0006, 2.55297, 4.8616007
0xEEEE, 57659516, 18451, 0006, 2.36842, 4.8577096
0xEEEE, 57662668, 18452, 0005, 2.36842, 4.8495460
0xEEEE, 57665767, 18453, 0005, 2.36842, 4.8651865
0xEEEE, 57668892, 18454, 0004, 1.97516, 4.8622873
0xEEEE, 57675157, 18456, 0003, 1.57868, 4.8625162
0xEEEE, 57678273, 18457, 0003, 1.58029, 4.8474861
0xEEEE, 57681402, 18458, 0002, 1.18864, 4.8570230
0xEEEE, 57684527, 18459, 0002, 1.17253, 4.8729686
0xEEEE, 57687662, 18460, 0001, 0.81150, 4.8641947
0xEEEE, 57690778, 18461, 0001, 0.78813, 4.8487068
0xEEEE, 57693903, 18462, 0000, 0.39245, 4.8622110
0xEEEE, 57697035, 18463, 0000, 0.39165, 4.8545815
0xEEEE, 57700162, 18464, 0000, 0.01209, 4.8596170
0xEEEE, 57703266, 18465, 0000, 0.01209, 4.8656443
0xEEEE, 57706391, 18466, 0001, 0.01209, 4.8586252
0xEEEE, 57709517, 18467, 0001, 0.01209, 4.8546578
0xEEEE, 57712642, 18468, 0002, 0.39729, 4.8615244
0xEEEE, 57715767, 18469, 0002, 0.39084, 4.8592355
0xEEEE, 57718892, 18470, 0003, 0.79216, 4.8607614
0xEEEE, 57722027, 18471, 0003, 0.77201, 4.8650340
0xEEEE, 57725150, 18472, 0004, 1.18300, 4.8455024
0xEEEE, 57728275, 18473, 0004, 1.57949, 4.8542763
0xEEEE, 57731400, 18474, 0005, 1.57949, 4.8667887
0xEEEE, 57734525, 18475, 0005, 1.58110, 4.8519875
0xEEEE, 57737666, 18476, 0006, 1.97436, 4.8544289
0xEEEE, 57740776, 18477, 0006, 1.97597, 4.8641947
0xEEEE, 57743892, 18478, 0007, 2.36842, 4.8493172
0xEEEE, 57747044, 18479, 0007, 2.36762, 4.8567941
0xEEEE, 57750141, 18480, 0007, 2.55216, 4.8648051
0xEEEE, 57753266, 18481, 0007, 2.55216, 4.8612192
0xEEEE, 57756391, 18482, 0006, 2.55297, 4.8571756
0xEEEE, 57759516, 18483, 0006, 2.60212, 4.8577859
0xEEEE, 57762642, 18484, 0005, 2.36842, 4.8540475
0xEEEE, 57765769, 18485, 0005, 2.40388, 4.8655680
0xEEEE, 57768903, 18486, 0004, 1.97516, 4.8620584
0xEEEE, 57772055, 18487, 0004, 1.97919, 4.8474098
0xEEEE, 57775175, 18488, 0003, 1.58029, 4.8576333
0xEEEE, 57778278, 18489, 0003, 1.18623, 4.8589303
0xEEEE, 57781403, 18490, 0002, 1.18300, 4.8573281
0xEEEE, 57784536, 18491, 0002, 1.16930, 4.8680095
0xEEEE, 57787661, 18492, 0001, 0.82359, 4.8586252
0xEEEE, 57790767, 18493, 0001, 0.83648, 4.8485542
0xEEEE, 57793892, 18494, 0000, 0.39810, 4.8624399
0xEEEE, 57797024, 18495, 0000, 0.34410, 4.8564889
0xEEEE, 57800141, 18496, 0000, 0.01128, 4.8564889
0xEEEE, 57803266, 18497, 0000, 0.01209, 4.8647288
0xEEEE, 57806391, 18498, 0001, 0.01209, 4.8586252
0xEEEE, 57809516, 18499, 0001, 0.01209, 4.8493172
0xEEEE, 57812720, 18500, 0002, 0.39487, 4.8628977
0xEEEE, 57815775, 18501, 0002, 0.39326, 4.8490883
0xEEEE, 57818900, 18502, 0003, 0.78330, 4.8574044
0xEEEE, 57822033, 18503, 0003, 0.78249, 4.8661021
0xEEEE, 57825150, 18504, 0004, 1.15963, 4.8578622
0xEEEE, 57828275, 18505, 0004, 1.18300, 4.8547341
0xEEEE, 57831410, 18506, 0005, 1.57949, 4.8655680
0xEEEE, 57834516, 18507, 0005, 1.58110, 4.8572519
0xEEEE, 57837642, 18508, 0006, 1.97436, 4.8550393
0xEEEE, 57840767, 18509, 0006, 1.97597, 4.8648814
0xEEEE, 57843892, 18510, 0007, 2.30637, 4.8498512
0xEEEE, 57847024, 18511, 0007, 2.55136, 4.8592355
0xEEEE, 57850141, 18512, 0007, 2.60212, 4.8611429
0xEEEE, 57853266, 18513, 0007, 2.54652, 4.8616770
0xEEEE, 57856400, 18514, 0006, 2.55297, 4.8574044
