uptime, sync, seq, step, SWPMON, adc
11350251, 0xAAAA, 0000, 0000, 0.00000, 4.9805447
11353696, 0xAAAA, 0001, 0000, 0.01209, 0.0000000
11356832, 0xAAAA, 0002, 0000, 0.01128, 0.0000000
11359941, 0xAAAA, 0003, 0001, 0.01048, 0.0000000
11363152, 0xAAAA, 0004, 0001, 0.39165, 0.0000000
11366200, 0xAAAA, 0005, 0002, 0.39084, 0.0000000
11369326, 0xAAAA, 0006, 0002, 0.37231, 0.0000000
11372441, 0xAAAA, 0007, 0003, 0.78571, 0.0000000
11375566, 0xAAAA, 0008, 0003, 0.78652, 0.0000000
11378691, 0xAAAA, 0009, 0004, 1.18059, 0.0000000
11381816, 0xAAAA, 0010, 0004, 1.57465, 0.0000000
11384941, 0xAAAA, 0011, 0005, 1.57465, 0.0000000
11388142, 0xAAAA, 0012, 0005, 1.60447, 0.0000000
11391216, 0xAAAA, 0013, 0006, 1.96952, 0.0000000
11394347, 0xAAAA, 0014, 0006, 1.96872, 0.0000000
11397444, 0xAAAA, 0015, 0007, 2.36198, 0.0000000
11400569, 0xAAAA, 0016, 0007, 2.54733, 0.0000000
11403708, 0xAAAA, 0017, 0007, 2.54491, 0.0000000
11406820, 0xAAAA, 0018, 0007, 2.54571, 0.0000000
11409945, 0xAAAA, 0019, 0006, 2.59568, 0.0000000
11413195, 0xAAAA, 0020, 0006, 2.36117, 0.0000000
11416215, 0xAAAA, 0021, 0005, 2.36278, 0.0000000
11419319, 0xAAAA, 0022, 0005, 1.97033, 0.0000000
11422466, 0xAAAA, 0023, 0004, 1.97033, 0.0000000
11425566, 0xAAAA, 0024, 0004, 1.96791, 0.0000000
11428691, 0xAAAA, 0025, 0003, 1.57385, 0.0000000
11431817, 0xAAAA, 0026, 0003, 1.17897, 0.0000000
11434941, 0xAAAA, 0027, 0002, 1.18059, 0.0000000
11438151, 0xAAAA, 0028, 0002, 0.78733, 0.0000000
11441211, 0xAAAA, 0029, 0001, 0.78491, 0.0000000
11444316, 0xAAAA, 0030, 0001, 0.76718, 0.0000000
11447441, 0xAAAA, 0031, 0000, 0.39165, 0.0000000
11450637, 0xAAAA, 0032, 0000, 0.01128, 0.0000000
11453695, 0xAAAA, 0033, 0000, 0.01451, 0.0000000
11456832, 0xAAAA, 0034, 0000, 0.01128, 0.0000000
11459944, 0xAAAA, 0035, 0001, 0.01128, 0.0000000
11463151, 0xAAAA, 0036, 0001, 0.01209, 0.0000000
11466217, 0xAAAA, 0037, 0002, 0.39004, 0.0000000
11469319, 0xAAAA, 0038, 0002, 0.78571, 0.0000000
11472445, 0xAAAA, 0039, 0003, 0.78571, 0.0000000
11475570, 0xAAAA, 0040, 0003, 0.71238, 0.0000000
11478695, 0xAAAA, 0041, 0004, 1.18945, 0.0000000
11481820, 0xAAAA, 0042, 0004, 1.18059, 0.0000000
11484960, 0xAAAA, 0043, 0005, 1.57707, 0.0000000
11488145, 0xAAAA, 0044, 0005, 1.97033, 0.0000000
11491217, 0xAAAA, 0045, 0006, 1.96630, 0.0000000
