uptime, sync, seq, step, SWPMON, temp1, adc
12890295, 0xAAAA, 0119, 0003, 1.97033, 1.91956, 0.0000000
12893403, 0xAAAA, 0120, 0002, 1.57707, 1.91956, 0.0000000
12896529, 0xAAAA, 0121, 0002, 1.57465, 1.91875, 0.0000000
12899653, 0xAAAA, 0122, 0001, 1.17897, 1.91956, 0.0000000
12902778, 0xAAAA, 0123, 0001, 0.78571, 1.91956, 0.0000000
12905903, 0xAAAA, 0124, 0000, 0.78491, 1.92440, 0.0000000
12909048, 0xAAAA, 0125, 0000, 0.78571, 1.92198, 0.0000000
12912230, 0xAAAA, 0126, 0007, 0.39971, 1.92117, 0.0000000
12915315, 0xAAAA, 0127, 0007, 0.39165, 1.92037, 0.0000000
12918400, 0xAAAA, 0128, 0007, 0.01128, 1.92117, 0.0000000
12921524, 0xAAAA, 0129, 0007, 0.01128, 1.92117, 0.0000000
12924662, 0xAAAA, 0130, 0000, 0.01128, 1.92117, 0.0000000
12927775, 0xAAAA, 0131, 0000, 0.01128, 1.92037, 0.0000000
12930899, 0xAAAA, 0132, 0001, 0.39165, 1.92037, 0.0000000
12934062, 0xAAAA, 0133, 0001, 0.78894, 1.92037, 0.0000000
12937214, 0xAAAA, 0134, 0002, 0.80425, 1.91956, 0.0000000
12940283, 0xAAAA, 0135, 0002, 1.18220, 1.91956, 0.0000000
12943418, 0xAAAA, 0136, 0003, 1.17736, 1.91956, 0.0000000
12946541, 0xAAAA, 0137, 0003, 1.17897, 1.91875, 0.0000000
12949651, 0xAAAA, 0138, 0004, 1.57707, 1.91875, 0.0000000
12952778, 0xAAAA, 0139, 0004, 1.96791, 1.91875, 0.0000000
12955903, 0xAAAA, 0140, 0005, 1.96791, 1.91795, 0.0000000
12959047, 0xAAAA, 0141, 0005, 2.35956, 1.92037, 0.0000000
12962241, 0xAAAA, 0142, 0006, 2.33861, 1.91875, 0.0000000
12965288, 0xAAAA, 0143, 0006, 2.36278, 1.91795, 0.0000000
12968403, 0xAAAA, 0144, 0006, 2.54733, 1.91795, 0.0000000
12971528, 0xAAAA, 0145, 0006, 2.54733, 1.91795, 0.0000000
12974653, 0xAAAA, 0146, 0005, 2.53846, 1.91795, 0.0000000
12977784, 0xAAAA, 0147, 0005, 2.54733, 1.92198, 0.0000000
12980915, 0xAAAA, 0148, 0004, 2.36198, 1.91795, 0.0000000
12984060, 0xAAAA, 0149, 0004, 2.36117, 1.92198, 0.0000000
12987246, 0xAAAA, 0150, 0003, 1.96872, 1.91875, 0.0000000
12990283, 0xAAAA, 0151, 0003, 1.56982, 1.91875, 0.0000000
12993400, 0xAAAA, 0152, 0002, 1.57626, 1.91956, 0.0000000
12996525, 0xAAAA, 0153, 0002, 1.58029, 1.92037, 0.0000000
12999649, 0xAAAA, 0154, 0001, 1.18220, 1.91956, 0.0000000
13002775, 0xAAAA, 0155, 0001, 1.18139, 1.91956, 0.0000000
13005915, 0xAAAA, 0156, 0000, 0.78652, 1.92037, 0.0000000
13009046, 0xAAAA, 0157, 0000, 0.39165, 1.92037, 0.0000000
13012229, 0xAAAA, 0158, 0007, 0.36183, 1.91875, 0.0000000
13015313, 0xAAAA, 0159, 0007, 0.38842, 1.92117, 0.0000000
13018403, 0xAAAA, 0160, 0007, 0.01128, 1.92117, 0.0000000
13021527, 0xAAAA, 0161, 0007, 0.01128, 1.92117, 0.0000000
13024665, 0xAAAA, 0162, 0000, 0.01128, 1.92037, 0.0000000
13027779, 0xAAAA, 0163, 0000, 0.39487, 1.92117, 0.0000000
13030903, 0xAAAA, 0164, 0001, 0.39084, 1.92037, 0.0000000
13034063, 0xAAAA, 0165, 0001, 0.39245, 1.91956, 0.0000000
13037218, 0xAAAA, 0166, 0002, 0.81473, 1.92037, 0.0000000
13040287, 0xAAAA, 0167, 0002, 0.77121, 1.91956, 0.0000000
13043407, 0xAAAA, 0168, 0003, 1.17817, 1.91956, 0.0000000
13046541, 0xAAAA, 0169, 0003, 1.57546, 1.91875, 0.0000000
13049648, 0xAAAA, 0170, 0004, 1.57385, 1.92117, 0.0000000
13052774, 0xAAAA, 0171, 0004, 1.57707, 1.91795, 0.0000000
13055899, 0xAAAA, 0172, 0005, 1.97275, 1.91875, 0.0000000
13059059, 0xAAAA, 0173, 0005, 1.97194, 1.91956, 0.0000000
13062230, 0xAAAA, 0174, 0006, 2.36198, 1.91875, 0.0000000
13065284, 0xAAAA, 0175, 0006, 2.54652, 1.91795, 0.0000000
13068400, 0xAAAA, 0176, 0006, 2.54733, 1.91795, 0.0000000
13071525, 0xAAAA, 0177, 0006, 2.55055, 1.91795, 0.0000000
13074650, 0xAAAA, 0178, 0005, 2.57311, 1.91875, 0.0000000
13077800, 0xAAAA, 0179, 0005, 2.54733, 1.91795, 0.0000000
13080915, 0xAAAA, 0180, 0004, 2.36359, 1.91875, 0.0000000
13084060, 0xAAAA, 0181, 0004, 1.96952, 1.91875, 0.0000000
13087239, 0xAAAA, 0182, 0003, 1.97678, 1.91875, 0.0000000
13090286, 0xAAAA, 0183, 0003, 1.98000, 1.91956, 0.0000000
13093404, 0xAAAA, 0184, 0002, 1.58674, 1.91956, 0.0000000
13096542, 0xAAAA, 0185, 0002, 1.19751, 1.91956, 0.0000000
13099653, 0xAAAA, 0186, 0001, 1.18542, 1.92037, 0.0000000
13102778, 0xAAAA, 0187, 0001, 0.78410, 1.91956, 0.0000000
13105916, 0xAAAA, 0188, 0000, 0.78652, 1.92037, 0.0000000
13109049, 0xAAAA, 0189, 0000, 0.78652, 1.92117, 0.0000000
13112245, 0xAAAA, 0190, 0007, 0.39004, 1.92037, 0.0000000
13115300, 0xAAAA, 0191, 0007, 0.01209, 1.92037, 0.0000000
13118399, 0xAAAA, 0192, 0007, 0.01128, 1.92117, 0.0000000
13121524, 0xAAAA, 0193, 0007, 0.01128, 1.92359, 0.0000000
13124659, 0xAAAA, 0194, 0000, 0.01451, 1.92037, 0.0000000
13127775, 0xAAAA, 0195, 0000, 0.01128, 1.91956, 0.0000000
13130900, 0xAAAA, 0196, 0001, 0.39326, 1.92037, 0.0000000
13134045, 0xAAAA, 0197, 0001, 0.78571, 1.92037, 0.0000000
13137214, 0xAAAA, 0198, 0002, 0.78652, 1.91956, 0.0000000
13140284, 0xAAAA, 0199, 0002, 0.76799, 1.92278, 0.0000000
13143407, 0xAAAA, 0200, 0003, 1.17978, 1.91875, 0.0000000
13146540, 0xAAAA, 0201, 0003, 1.18703, 1.89780, 0.0000000
13149680, 0xAAAA, 0202, 0004, 1.57223, 1.91875, 0.0000000
13152778, 0xAAAA, 0203, 0004, 1.96549, 1.91875, 0.0000000
13155902, 0xAAAA, 0204, 0005, 1.98322, 1.91795, 0.0000000
13159060, 0xAAAA, 0205, 0005, 1.98322, 1.91795, 0.0000000
13162231, 0xAAAA, 0206, 0006, 2.36278, 1.91795, 0.0000000
13165287, 0xAAAA, 0207, 0006, 2.36440, 1.91795, 0.0000000
13168419, 0xAAAA, 0208, 0006, 2.54652, 1.91795, 0.0000000
13171528, 0xAAAA, 0209, 0006, 2.56344, 1.91795, 0.0000000
13174653, 0xAAAA, 0210, 0005, 2.54733, 1.91956, 0.0000000
13177797, 0xAAAA, 0211, 0005, 2.54733, 1.91875, 0.0000000
13180915, 0xAAAA, 0212, 0004, 2.36440, 1.91795, 0.0000000
13184059, 0xAAAA, 0213, 0004, 2.36842, 1.91795, 0.0000000
13187246, 0xAAAA, 0214, 0003, 1.96388, 1.91875, 0.0000000
13190283, 0xAAAA, 0215, 0003, 1.53516, 1.91875, 0.0000000
13193400, 0xAAAA, 0216, 0002, 1.54081, 1.91875, 0.0000000
13196537, 0xAAAA, 0217, 0002, 1.59963, 1.92037, 0.0000000
13199651, 0xAAAA, 0218, 0001, 1.20073, 1.91956, 0.0000000
13202774, 0xAAAA, 0219, 0001, 1.18623, 1.91956, 0.0000000
13205899, 0xAAAA, 0220, 0000, 0.78410, 1.91956, 0.0000000
13209047, 0xAAAA, 0221, 0000, 0.39165, 1.91956, 0.0000000
13212242, 0xAAAA, 0222, 0007, 0.39165, 1.92037, 0.0000000
13215300, 0xAAAA, 0223, 0007, 0.36505, 1.92117, 0.0000000
13218403, 0xAAAA, 0224, 0007, 0.01128, 1.92037, 0.0000000
13221543, 0xAAAA, 0225, 0007, 0.01128, 1.92117, 0.0000000
13224653, 0xAAAA, 0226, 0000, 0.01128, 1.92037, 0.0000000
13227779, 0xAAAA, 0227, 0000, 0.40454, 1.92037, 0.0000000
13230904, 0xAAAA, 0228, 0001, 0.39165, 1.91956, 0.0000000
13234047, 0xAAAA, 0229, 0001, 0.39165, 1.91875, 0.0000000
13237218, 0xAAAA, 0230, 0002, 0.78571, 1.91956, 0.0000000
13240302, 0xAAAA, 0231, 0002, 0.78652, 1.91956, 0.0000000
13243408, 0xAAAA, 0232, 0003, 1.17736, 1.91875, 0.0000000
13246540, 0xAAAA, 0233, 0003, 1.58432, 1.91875, 0.0000000
13249676, 0xAAAA, 0234, 0004, 1.57143, 1.91795, 0.0000000
13252774, 0xAAAA, 0235, 0004, 1.58271, 1.91795, 0.0000000
13255899, 0xAAAA, 0236, 0005, 1.98161, 1.91875, 0.0000000
13259061, 0xAAAA, 0237, 0005, 2.36278, 1.91956, 0.0000000
13262230, 0xAAAA, 0238, 0006, 2.36359, 1.91795, 0.0000000
13265284, 0xAAAA, 0239, 0006, 2.54813, 1.91795, 0.0000000
13268413, 0xAAAA, 0240, 0006, 2.54974, 1.91795, 0.0000000
13271525, 0xAAAA, 0241, 0006, 2.56667, 1.91795, 0.0000000
13274649, 0xAAAA, 0242, 0005, 2.54733, 1.91795, 0.0000000
13277786, 0xAAAA, 0243, 0005, 2.36440, 1.91795, 0.0000000
13280916, 0xAAAA, 0244, 0004, 2.36198, 1.91795, 0.0000000
13284059, 0xAAAA, 0245, 0004, 1.95905, 1.91714, 0.0000000
13287236, 0xAAAA, 0246, 0003, 1.98322, 1.91875, 0.0000000
13290286, 0xAAAA, 0247, 0003, 1.96952, 1.91956, 0.0000000
13293419, 0xAAAA, 0248, 0002, 1.57546, 1.91875, 0.0000000
13296528, 0xAAAA, 0249, 0002, 1.18139, 1.91875, 0.0000000
13299653, 0xAAAA, 0250, 0001, 1.16125, 1.92037, 0.0000000
13302778, 0xAAAA, 0251, 0001, 1.16366, 1.92037, 0.0000000
13305903, 0xAAAA, 0252, 0000, 0.78733, 1.91956, 0.0000000
13309049, 0xAAAA, 0253, 0000, 0.78813, 1.91956, 0.0000000
13312245, 0xAAAA, 0254, 0007, 0.39004, 1.92037, 0.0000000
13315300, 0xAAAA, 0255, 0007, 0.01128, 1.92117, 0.0000000
13318400, 0xAAAA, 0256, 0007, 0.01128, 1.92117, 0.0000000
13321537, 0xAAAA, 0257, 0007, 0.01128, 1.92037, 0.0000000
13324650, 0xAAAA, 0258, 0000, 0.01128, 1.92037, 0.0000000
13327775, 0xAAAA, 0259, 0000, 0.01128, 1.92117, 0.0000000
13330915, 0xAAAA, 0260, 0001, 0.39245, 1.92037, 0.0000000
13334044, 0xAAAA, 0261, 0001, 0.78652, 1.91956, 0.0000000
13337214, 0xAAAA, 0262, 0002, 0.78652, 1.92198, 0.0000000
13340295, 0xAAAA, 0263, 0002, 0.78652, 1.91795, 0.0000000
13343409, 0xAAAA, 0264, 0003, 1.19590, 1.91956, 0.0000000
13346541, 0xAAAA, 0265, 0003, 1.16205, 1.91875, 0.0000000
13349651, 0xAAAA, 0266, 0004, 1.57868, 1.91875, 0.0000000
13352778, 0xAAAA, 0267, 0004, 1.94857, 1.91795, 0.0000000
13355903, 0xAAAA, 0268, 0005, 2.02029, 1.91553, 0.0000000
13359062, 0xAAAA, 0269, 0005, 1.97114, 1.91714, 0.0000000
13362231, 0xAAAA, 0270, 0006, 2.36278, 1.91795, 0.0000000
13365288, 0xAAAA, 0271, 0006, 2.36440, 1.91795, 0.0000000
13368403, 0xAAAA, 0272, 0006, 2.54007, 1.91795, 0.0000000
13371528, 0xAAAA, 0273, 0006, 2.54733, 1.91795, 0.0000000
13374653, 0xAAAA, 0274, 0005, 2.54894, 1.91553, 0.0000000
13377788, 0xAAAA, 0275, 0005, 2.54733, 1.91875, 0.0000000
13380899, 0xAAAA, 0276, 0004, 2.36198, 1.91795, 0.0000000
13384075, 0xAAAA, 0277, 0004, 2.38051, 1.91795, 0.0000000
13387231, 0xAAAA, 0278, 0003, 1.97114, 1.92037, 0.0000000
13390283, 0xAAAA, 0279, 0003, 1.57465, 1.91875, 0.0000000
13393400, 0xAAAA, 0280, 0002, 1.57546, 1.91875, 0.0000000
13396525, 0xAAAA, 0281, 0002, 1.57546, 1.91956, 0.0000000
13399650, 0xAAAA, 0282, 0001, 1.17978, 1.91956, 0.0000000
13402790, 0xAAAA, 0283, 0001, 1.19832, 1.91956, 0.0000000
13405899, 0xAAAA, 0284, 0000, 0.78974, 1.91956, 0.0000000
13409049, 0xAAAA, 0285, 0000, 0.39084, 1.91956, 0.0000000
13412242, 0xAAAA, 0286, 0007, 0.39165, 1.92037, 0.0000000
13415300, 0xAAAA, 0287, 0007, 0.39165, 1.92117, 0.0000000
13418403, 0xAAAA, 0288, 0007, 0.01128, 1.92117, 0.0000000
13421534, 0xAAAA, 0289, 0007, 0.01128, 1.92037, 0.0000000
13424653, 0xAAAA, 0290, 0000, 0.01128, 1.92037, 0.0000000
13427779, 0xAAAA, 0291, 0000, 0.39326, 1.92037, 0.0000000
13430915, 0xAAAA, 0292, 0001, 0.40051, 1.91956, 0.0000000
13434048, 0xAAAA, 0293, 0001, 0.39165, 1.91875, 0.0000000
13437234, 0xAAAA, 0294, 0002, 0.78733, 1.91875, 0.0000000
13440288, 0xAAAA, 0295, 0002, 1.18059, 1.91875, 0.0000000
13443410, 0xAAAA, 0296, 0003, 1.18059, 1.91875, 0.0000000
13446540, 0xAAAA, 0297, 0003, 1.55853, 1.92117, 0.0000000
13449648, 0xAAAA, 0298, 0004, 1.52630, 1.91875, 0.0000000
13452774, 0xAAAA, 0299, 0004, 1.61011, 1.91795, 0.0000000
13455915, 0xAAAA, 0300, 0005, 1.96952, 1.91875, 0.0000000
13459044, 0xAAAA, 0301, 0005, 2.36440, 1.91875, 0.0000000
13462231, 0xAAAA, 0302, 0006, 2.36278, 1.91714, 0.0000000
13465284, 0xAAAA, 0303, 0006, 2.36440, 1.91714, 0.0000000
13468400, 0xAAAA, 0304, 0006, 2.55780, 1.91795, 0.0000000
13471525, 0xAAAA, 0305, 0006, 2.54733, 1.91795, 0.0000000
13474666, 0xAAAA, 0306, 0005, 2.54813, 1.91795, 0.0000000
13477787, 0xAAAA, 0307, 0005, 2.36520, 1.91795, 0.0000000
13480916, 0xAAAA, 0308, 0004, 2.36198, 1.91795, 0.0000000
13484076, 0xAAAA, 0309, 0004, 2.36278, 1.91875, 0.0000000
13487230, 0xAAAA, 0310, 0003, 1.97194, 1.91875, 0.0000000
13490286, 0xAAAA, 0311, 0003, 1.97033, 1.91875, 0.0000000
13493416, 0xAAAA, 0312, 0002, 1.57465, 1.91875, 0.0000000
13496527, 0xAAAA, 0313, 0002, 1.17978, 1.91875, 0.0000000
13499654, 0xAAAA, 0314, 0001, 1.18139, 1.91956, 0.0000000
13502792, 0xAAAA, 0315, 0001, 1.18059, 1.92117, 0.0000000
13505903, 0xAAAA, 0316, 0000, 0.76637, 1.91956, 0.0000000
13509050, 0xAAAA, 0317, 0000, 0.78813, 1.91956, 0.0000000
13512230, 0xAAAA, 0318, 0007, 0.39084, 1.92037, 0.0000000
13515300, 0xAAAA, 0319, 0007, 0.01128, 1.91956, 0.0000000
13518399, 0xAAAA, 0320, 0007, 0.01128, 1.91795, 0.0000000
13521528, 0xAAAA, 0321, 0007, 0.01048, 1.92037, 0.0000000
13524649, 0xAAAA, 0322, 0000, 0.01128, 1.92037, 0.0000000
13527775, 0xAAAA, 0323, 0000, 0.01370, 1.92037, 0.0000000
13530901, 0xAAAA, 0324, 0001, 0.37875, 1.91956, 0.0000000
13534045, 0xAAAA, 0325, 0001, 0.78733, 1.91956, 0.0000000
13537225, 0xAAAA, 0326, 0002, 0.78571, 1.91875, 0.0000000
13540284, 0xAAAA, 0327, 0002, 0.78652, 1.91795, 0.0000000
13543411, 0xAAAA, 0328, 0003, 1.18059, 1.91875, 0.0000000
13546556, 0xAAAA, 0329, 0003, 1.18139, 1.91875, 0.0000000
13549651, 0xAAAA, 0330, 0004, 1.57626, 1.91795, 0.0000000
13552777, 0xAAAA, 0331, 0004, 1.97033, 1.91795, 0.0000000
13555915, 0xAAAA, 0332, 0005, 1.97114, 1.91795, 0.0000000
13559048, 0xAAAA, 0333, 0005, 1.97114, 1.91714, 0.0000000
13562232, 0xAAAA, 0334, 0006, 2.36278, 1.91714, 0.0000000
13565302, 0xAAAA, 0335, 0006, 2.55136, 1.91795, 0.0000000
13568403, 0xAAAA, 0336, 0006, 2.54007, 1.91795, 0.0000000
13571528, 0xAAAA, 0337, 0006, 2.54894, 1.91795, 0.0000000
13574665, 0xAAAA, 0338, 0005, 2.54813, 1.91795, 0.0000000
13577790, 0xAAAA, 0339, 0005, 2.54974, 1.91795, 0.0000000
13580899, 0xAAAA, 0340, 0004, 2.35473, 1.91795, 0.0000000
13584060, 0xAAAA, 0341, 0004, 1.96952, 1.91795, 0.0000000
13587231, 0xAAAA, 0342, 0003, 1.97033, 1.91795, 0.0000000
13590284, 0xAAAA, 0343, 0003, 1.57626, 1.91714, 0.0000000
13593409, 0xAAAA, 0344, 0002, 1.57626, 1.91875, 0.0000000
13596525, 0xAAAA, 0345, 0002, 1.57546, 1.91956, 0.0000000
13599650, 0xAAAA, 0346, 0001, 1.18059, 1.91875, 0.0000000
13602774, 0xAAAA, 0347, 0001, 0.78733, 1.91875, 0.0000000
13605899, 0xAAAA, 0348, 0000, 0.80989, 1.91956, 0.0000000
13609050, 0xAAAA, 0349, 0000, 0.78733, 1.92037, 0.0000000
13612229, 0xAAAA, 0350, 0007, 0.39165, 1.91956, 0.0000000
13615300, 0xAAAA, 0351, 0007, 0.39084, 1.92520, 0.0000000
13618418, 0xAAAA, 0352, 0007, 0.01128, 1.92037, 0.0000000
13621528, 0xAAAA, 0353, 0007, 0.01128, 1.92037, 0.0000000
13624653, 0xAAAA, 0354, 0000, 0.01128, 1.92117, 0.0000000
13627779, 0xAAAA, 0355, 0000, 0.01128, 1.91875, 0.0000000
13630903, 0xAAAA, 0356, 0001, 0.38278, 1.91956, 0.0000000
