uptime, sync, seq, step, SWPMON, adc
001040, 0xEEEE, 0000, 0000, 0.01370, 5.0000000
003823, 0xEEEE, 0001, 0000, 0.01209, 4.8038453
006948, 0xEEEE, 0002, 0001, 0.01128, 5.0000000
010080, 0xEEEE, 0003, 0001, 0.37070, 4.9085222
013208, 0xEEEE, 0004, 0002, 0.39165, 4.4438087
016333, 0xEEEE, 0005, 0002, 0.39165, 4.3769741
019458, 0xEEEE, 0006, 0003, 0.84212, 4.8319982
022584, 0xEEEE, 0007, 0003, 0.78733, 5.0000000
025717, 0xEEEE, 0008, 0004, 1.18784, 5.0000000
028857, 0xEEEE, 0009, 0004, 1.17978, 4.6971084
031960, 0xEEEE, 0010, 0005, 1.57062, 4.3351644
035078, 0xEEEE, 0011, 0005, 1.97033, 4.6972610
038208, 0xEEEE, 0012, 0006, 1.97355, 5.0000000
041323, 0xEEEE, 0013, 0006, 1.96711, 5.0000000
044447, 0xEEEE, 0014, 0007, 2.36359, 4.7858396
047573, 0xEEEE, 0015, 0007, 2.36117, 4.4614328
050704, 0xEEEE, 0016, 0007, 2.54733, 4.4576944
053823, 0xEEEE, 0017, 0007, 2.54652, 4.9608606
056956, 0xEEEE, 0018, 0006, 2.54733, 5.0000000
060087, 0xEEEE, 0019, 0006, 2.54894, 4.9398795
063211, 0xEEEE, 0020, 0005, 2.36278, 4.5078202
066331, 0xEEEE, 0021, 0005, 2.31604, 4.3901732
069456, 0xEEEE, 0022, 0004, 1.96066, 4.8735027
072582, 0xEEEE, 0023, 0004, 1.96952, 5.0000000
075721, 0xEEEE, 0024, 0003, 1.62623, 5.0000000
078823, 0xEEEE, 0025, 0003, 1.18542, 4.7425040
081948, 0xEEEE, 0026, 0002, 1.20637, 4.3241016
085078, 0xEEEE, 0027, 0002, 1.18059, 4.7244221
088198, 0xEEEE, 0028, 0001, 0.79377, 5.0000000
091323, 0xEEEE, 0029, 0001, 0.78571, 5.0000000
094447, 0xEEEE, 0030, 0000, 0.39245, 4.8207065
097573, 0xEEEE, 0031, 0000, 0.41018, 4.4699779
100712, 0xEEEE, 0032, 0000, 0.01128, 4.4976730
103833, 0xEEEE, 0033, 0000, 0.01209, 4.9633783
106959, 0xEEEE, 0034, 0001, 0.01128, 5.0000000
110089, 0xEEEE, 0035, 0001, 0.01209, 4.9577325
113209, 0xEEEE, 0036, 0002, 0.39165, 4.4927138
116334, 0xEEEE, 0037, 0002, 0.40857, 4.4242771
119458, 0xEEEE, 0038, 0003, 0.78733, 4.8707561
122595, 0xEEEE, 0039, 0003, 0.78571, 5.0000000
125704, 0xEEEE, 0040, 0004, 1.17978, 5.0000000
128844, 0xEEEE, 0041, 0004, 1.57707, 4.7327382
131948, 0xEEEE, 0042, 0005, 1.57626, 4.3491264
135078, 0xEEEE, 0043, 0005, 1.56821, 4.7267872
138197, 0xEEEE, 0044, 0006, 1.96791, 5.0000000
