uptime, sync, seq, step, SWPMON, adc
002834, 0xEEEE, 0000, 0000, 0.01289, 0.0000000
005977, 0xEEEE, 0001, 0000, 0.01128, 4.5929656
009070, 0xEEEE, 0002, 0001, 0.01128, 2.5786221
012189, 0xEEEE, 0003, 0001, 0.01209, 2.8454261
015314, 0xEEEE, 0004, 0002, 0.39245, 3.0541695
018439, 0xEEEE, 0005, 0002, 0.40857, 3.2827497
021564, 0xEEEE, 0006, 0003, 0.78813, 3.4480049
024690, 0xEEEE, 0007, 0003, 0.78894, 3.5856413
027825, 0xEEEE, 0008, 0004, 1.18220, 3.7502861
030950, 0xEEEE, 0009, 0004, 1.17495, 3.8782330
034081, 0xEEEE, 0010, 0005, 1.57707, 3.9732967
037202, 0xEEEE, 0011, 0005, 1.57707, 4.0844587
040334, 0xEEEE, 0012, 0006, 1.98081, 4.1437400
043451, 0xEEEE, 0013, 0006, 2.36520, 4.2463569
046575, 0xEEEE, 0014, 0007, 2.36520, 4.3199054
049689, 0xEEEE, 0015, 0007, 2.36601, 4.3663691
052814, 0xEEEE, 0016, 0007, 2.54974, 4.4259556
055939, 0xEEEE, 0017, 0007, 2.55055, 4.4571603
059070, 0xEEEE, 0018, 0006, 2.52960, 4.5078965
062189, 0xEEEE, 0019, 0006, 2.54249, 4.5543603
065314, 0xEEEE, 0020, 0005, 2.36037, 4.5745022
068439, 0xEEEE, 0021, 0005, 1.97194, 4.6284428
071573, 0xEEEE, 0022, 0004, 1.97194, 4.6269932
074697, 0xEEEE, 0023, 0004, 1.97114, 4.6444648
077823, 0xEEEE, 0024, 0003, 1.61092, 4.6852827
080949, 0xEEEE, 0025, 0003, 1.57868, 4.6967269
084079, 0xEEEE, 0026, 0002, 1.18300, 4.7240406
087208, 0xEEEE, 0027, 0002, 1.17736, 4.7173266
090323, 0xEEEE, 0028, 0001, 0.78894, 4.7280842
093439, 0xEEEE, 0029, 0001, 0.39568, 4.7520409
096564, 0xEEEE, 0030, 0000, 0.39245, 4.7625696
099689, 0xEEEE, 0031, 0000, 0.39165, 4.7908751
102814, 0xEEEE, 0032, 0000, 0.01209, 4.7765316
105969, 0xEEEE, 0033, 0000, 0.01209, 4.7782101
109071, 0xEEEE, 0034, 0001, 0.01128, 4.7826352
112189, 0xEEEE, 0035, 0001, 0.01128, 4.7876707
115324, 0xEEEE, 0036, 0002, 0.39084, 4.8178073
118450, 0xEEEE, 0037, 0002, 0.78168, 4.8031586
121575, 0xEEEE, 0038, 0003, 0.78813, 4.8056764
124708, 0xEEEE, 0039, 0003, 0.79780, 4.8009461
127826, 0xEEEE, 0040, 0004, 1.18139, 4.8127718
130951, 0xEEEE, 0041, 0004, 1.12659, 4.8355840
134081, 0xEEEE, 0042, 0005, 1.57868, 4.8207065
137189, 0xEEEE, 0043, 0005, 1.57788, 4.8350500
140314, 0xEEEE, 0044, 0006, 1.93245, 4.8077363
143439, 0xEEEE, 0045, 0006, 2.35956, 4.8274205
146564, 0xEEEE, 0046, 0007, 2.36842, 4.8415351
149689, 0xEEEE, 0047, 0007, 2.36520, 4.8320745
152814, 0xEEEE, 0048, 0007, 2.55055, 4.8490120
155939, 0xEEEE, 0049, 0007, 2.55055, 4.8243687
159075, 0xEEEE, 0050, 0006, 2.55136, 4.8299382
162199, 0xEEEE, 0051, 0006, 2.55055, 4.8385595
165323, 0xEEEE, 0052, 0005, 2.29429, 4.8422980
168448, 0xEEEE, 0053, 0005, 2.37245, 4.8502327
171583, 0xEEEE, 0054, 0004, 1.97194, 4.8201724
174698, 0xEEEE, 0055, 0004, 1.97194, 4.8388647
177823, 0xEEEE, 0056, 0003, 1.62462, 4.8385595
180939, 0xEEEE, 0057, 0003, 1.57465, 4.8510719
184078, 0xEEEE, 0058, 0002, 1.18381, 4.8576333
187189, 0xEEEE, 0059, 0002, 0.78410, 4.8225376
190314, 0xEEEE, 0060, 0001, 0.78733, 4.8452735
193439, 0xEEEE, 0061, 0001, 0.78813, 4.8318456
196564, 0xEEEE, 0062, 0000, 0.39326, 4.8547341
199689, 0xEEEE, 0063, 0000, 0.39165, 4.8609140
202818, 0xEEEE, 0064, 0000, 0.01209, 4.8297093
205980, 0xEEEE, 0065, 0000, 0.01128, 4.8525216
209082, 0xEEEE, 0066, 0001, 0.01209, 4.8243687
212202, 0xEEEE, 0067, 0001, 0.39165, 4.8525978
215326, 0xEEEE, 0068, 0002, 0.39245, 4.8561837
218451, 0xEEEE, 0069, 0002, 0.39245, 4.8364996
221576, 0xEEEE, 0070, 0003, 0.78571, 4.8554971
224689, 0xEEEE, 0071, 0003, 0.78813, 4.8313115
227814, 0xEEEE, 0072, 0004, 1.18300, 4.8548104
230950, 0xEEEE, 0073, 0004, 1.18300, 4.8567941
234070, 0xEEEE, 0074, 0005, 1.58190, 4.8467231
237189, 0xEEEE, 0075, 0005, 1.97194, 4.8534371
240314, 0xEEEE, 0076, 0006, 1.97275, 4.8210880
243439, 0xEEEE, 0077, 0006, 1.95824, 4.8536660
246564, 0xEEEE, 0078, 0007, 2.37245, 4.8461891
249698, 0xEEEE, 0079, 0007, 2.36359, 4.8556497
252823, 0xEEEE, 0080, 0007, 2.55136, 4.8509194
255964, 0xEEEE, 0081, 0007, 2.54974, 4.8384070
259079, 0xEEEE, 0082, 0006, 2.54974, 4.8523690
262198, 0xEEEE, 0083, 0006, 2.36520, 4.8453498
265323, 0xEEEE, 0084, 0005, 2.36601, 4.8625162
268456, 0xEEEE, 0085, 0005, 2.38454, 4.8518349
271564, 0xEEEE, 0086, 0004, 1.96711, 4.8461128
274689, 0xEEEE, 0087, 0004, 1.97275, 4.8465705
277814, 0xEEEE, 0088, 0003, 1.57707, 4.8300145
280939, 0xEEEE, 0089, 0003, 1.58029, 4.8673228
284070, 0xEEEE, 0090, 0002, 1.18300, 4.8493172
287189, 0xEEEE, 0091, 0002, 0.77443, 4.8495460
290314, 0xEEEE, 0092, 0001, 0.78733, 4.8550393
293450, 0xEEEE, 0093, 0001, 0.84051, 4.8364233
296575, 0xEEEE, 0094, 0000, 0.39407, 4.8667887
299700, 0xEEEE, 0095, 0000, 0.39004, 4.8486305
302827, 0xEEEE, 0096, 0000, 0.01128, 4.8442054
305980, 0xEEEE, 0097, 0000, 0.01128, 4.8478676
309082, 0xEEEE, 0098, 0001, 0.01128, 4.8373388
312201, 0xEEEE, 0099, 0001, 0.20388, 4.8617533
315337, 0xEEEE, 0100, 0002, 0.39245, 4.8440528
318439, 0xEEEE, 0101, 0002, 0.39245, 4.8522164
321564, 0xEEEE, 0102, 0003, 0.78652, 4.8434424
324689, 0xEEEE, 0103, 0003, 0.78813, 4.8350500
327814, 0xEEEE, 0104, 0004, 1.17736, 4.8592355
330939, 0xEEEE, 0105, 0004, 1.18139, 4.8480964
334070, 0xEEEE, 0106, 0005, 1.57143, 4.8693065
337197, 0xEEEE, 0107, 0005, 1.57868, 4.8511482
340323, 0xEEEE, 0108, 0006, 1.97275, 4.8471809
343448, 0xEEEE, 0109, 0006, 1.97194, 4.8552682
346573, 0xEEEE, 0110, 0007, 2.33700, 4.8548867
349698, 0xEEEE, 0111, 0007, 2.37729, 4.8701457
352832, 0xEEEE, 0112, 0007, 2.54652, 4.8366522
355948, 0xEEEE, 0113, 0007, 2.55055, 4.8536660
359070, 0xEEEE, 0114, 0006, 2.54974, 4.8529793
362189, 0xEEEE, 0115, 0006, 2.55297, 4.8581674
365314, 0xEEEE, 0116, 0005, 2.36601, 4.8722820
368439, 0xEEEE, 0117, 0005, 2.36601, 4.8422217
371564, 0xEEEE, 0118, 0004, 1.98000, 4.8492409
374689, 0xEEEE, 0119, 0004, 1.96952, 4.8378729
377815, 0xEEEE, 0120, 0003, 1.57707, 4.8431373
380945, 0xEEEE, 0121, 0003, 1.21363, 4.8661784
384082, 0xEEEE, 0122, 0002, 1.18784, 4.8484779
387201, 0xEEEE, 0123, 0002, 1.18220, 4.8646525
390326, 0xEEEE, 0124, 0001, 0.76960, 4.8429084
393450, 0xEEEE, 0125, 0001, 0.78813, 4.8439002
396576, 0xEEEE, 0126, 0000, 0.39245, 4.8651865
399712, 0xEEEE, 0127, 0000, 0.39245, 4.8447395
402814, 0xEEEE, 0128, 0000, 0.01128, 4.8668650
405980, 0xEEEE, 0129, 0000, 0.01209, 4.8397803
409070, 0xEEEE, 0130, 0001, 0.01209, 4.8416114
412189, 0xEEEE, 0131, 0001, 0.01209, 4.8534371
415314, 0xEEEE, 0132, 0002, 0.37150, 4.8518349
418439, 0xEEEE, 0133, 0002, 0.39245, 4.8674754
421564, 0xEEEE, 0134, 0003, 0.79861, 4.8380255
424691, 0xEEEE, 0135, 0003, 0.78894, 4.8490883
427823, 0xEEEE, 0136, 0004, 1.19751, 4.8504616
430948, 0xEEEE, 0137, 0004, 1.57707, 4.8445869
434079, 0xEEEE, 0138, 0005, 1.57707, 4.8641184
437206, 0xEEEE, 0139, 0005, 1.57707, 4.8487068
440325, 0xEEEE, 0140, 0006, 1.97275, 4.8513771
443448, 0xEEEE, 0141, 0006, 1.97275, 4.8402380
446564, 0xEEEE, 0142, 0007, 2.36601, 4.8672465
449689, 0xEEEE, 0143, 0007, 2.32088, 4.8632029
452814, 0xEEEE, 0144, 0007, 2.55458, 4.8365759
455939, 0xEEEE, 0145, 0007, 2.55458, 4.8538949
459070, 0xEEEE, 0146, 0006, 2.54894, 4.8253605
462189, 0xEEEE, 0147, 0006, 2.55055, 4.8641184
465314, 0xEEEE, 0148, 0005, 2.36601, 4.8641184
468441, 0xEEEE, 0149, 0005, 2.36601, 4.8428321
471575, 0xEEEE, 0150, 0004, 1.97275, 4.8535134
474700, 0xEEEE, 0151, 0004, 2.00015, 4.8326848
477825, 0xEEEE, 0152, 0003, 1.57788, 4.8600748
480951, 0xEEEE, 0153, 0003, 1.57788, 4.8560311
484092, 0xEEEE, 0154, 0002, 1.16447, 4.8536660
487201, 0xEEEE, 0155, 0002, 1.18381, 4.8538949
490314, 0xEEEE, 0156, 0001, 0.79297, 4.8299382
493439, 0xEEEE, 0157, 0001, 0.78894, 4.8650340
496573, 0xEEEE, 0158, 0000, 0.39245, 4.8531319
499689, 0xEEEE, 0159, 0000, 0.01451, 4.8685435
502815, 0xEEEE, 0160, 0000, 0.01209, 4.8488594
505969, 0xEEEE, 0161, 0000, 0.01209, 4.8368048
509070, 0xEEEE, 0162, 0001, 0.01209, 4.8530556
512189, 0xEEEE, 0163, 0001, 0.01209, 4.8432898
515323, 0xEEEE, 0164, 0002, 0.39245, 4.8687724
518448, 0xEEEE, 0165, 0002, 0.39165, 4.8461891
521576, 0xEEEE, 0166, 0003, 0.81231, 4.8448157
524699, 0xEEEE, 0167, 0003, 1.18220, 4.8444343
527823, 0xEEEE, 0168, 0004, 1.18300, 4.8397040
530948, 0xEEEE, 0169, 0004, 1.18139, 4.8680858
534079, 0xEEEE, 0170, 0005, 1.57868, 4.8538949
537189, 0xEEEE, 0171, 0005, 1.56256, 4.8612955
540314, 0xEEEE, 0172, 0006, 1.97033, 4.8493172
543439, 0xEEEE, 0173, 0006, 1.97355, 4.8389410
546564, 0xEEEE, 0174, 0007, 2.36601, 4.8652628
549689, 0xEEEE, 0175, 0007, 2.55136, 4.8550393
552814, 0xEEEE, 0176, 0007, 2.59568, 4.8676280
555939, 0xEEEE, 0177, 0007, 2.54571, 4.8361944
559081, 0xEEEE, 0178, 0006, 2.56264, 4.8469520
562201, 0xEEEE, 0179, 0006, 2.55297, 4.8564889
565325, 0xEEEE, 0180, 0005, 2.36601, 4.8347448
568459, 0xEEEE, 0181, 0005, 2.36681, 4.8709087
571575, 0xEEEE, 0182, 0004, 1.97275, 4.8393988
574701, 0xEEEE, 0183, 0004, 1.55048, 4.8490120
577826, 0xEEEE, 0184, 0003, 1.57707, 4.8550393
580967, 0xEEEE, 0185, 0003, 1.57788, 4.8532845
584070, 0xEEEE, 0186, 0002, 1.17897, 4.8691539
587189, 0xEEEE, 0187, 0002, 1.18300, 4.8460365
590314, 0xEEEE, 0188, 0001, 0.78733, 4.8596933
593439, 0xEEEE, 0189, 0001, 0.78733, 4.8431373
596564, 0xEEEE, 0190, 0000, 0.39971, 4.8619821
599689, 0xEEEE, 0191, 0000, 0.01128, 4.8633555
602819, 0xEEEE, 0192, 0000, 0.01128, 4.8445869
605978, 0xEEEE, 0193, 0000, 0.00967, 4.8590066
609079, 0xEEEE, 0194, 0001, 0.01209, 4.8344396
612199, 0xEEEE, 0195, 0001, 0.01209, 4.8561837
615324, 0xEEEE, 0196, 0002, 0.39165, 4.8596933
618448, 0xEEEE, 0197, 0002, 0.39810, 4.8555734
621573, 0xEEEE, 0198, 0003, 0.78733, 4.8589303
624689, 0xEEEE, 0199, 0003, 1.18462, 4.8386358
627825, 0xEEEE, 0200, 0004, 1.18300, 4.8568704
630939, 0xEEEE, 0201, 0004, 1.18059, 4.8545052
634070, 0xEEEE, 0202, 0005, 1.57788, 4.8622110
637189, 0xEEEE, 0203, 0005, 1.62542, 4.8627451
640314, 0xEEEE, 0204, 0006, 1.97436, 4.8410010
643439, 0xEEEE, 0205, 0006, 1.97275, 4.8627451
646569, 0xEEEE, 0206, 0007, 2.36601, 4.8500801
649700, 0xEEEE, 0207, 0007, 2.36681, 4.8692302
652825, 0xEEEE, 0208, 0007, 2.55055, 4.8527504
655951, 0xEEEE, 0209, 0007, 2.60293, 4.8492409
659081, 0xEEEE, 0210, 0006, 2.54491, 4.8548104
662202, 0xEEEE, 0211, 0006, 2.55458, 4.8444343
665334, 0xEEEE, 0212, 0005, 2.36278, 4.8776989
668439, 0xEEEE, 0213, 0005, 1.97436, 4.8445869
671564, 0xEEEE, 0214, 0004, 1.97275, 4.8505379
674689, 0xEEEE, 0215, 0004, 1.97194, 4.8488594
677814, 0xEEEE, 0216, 0003, 1.57062, 4.8442817
680939, 0xEEEE, 0217, 0003, 1.57788, 4.8694591
684070, 0xEEEE, 0218, 0002, 1.15560, 4.8449683
687189, 0xEEEE, 0219, 0002, 1.18542, 4.8524453
690315, 0xEEEE, 0220, 0001, 0.78733, 4.8470283
693447, 0xEEEE, 0221, 0001, 0.39165, 4.8490120
696573, 0xEEEE, 0222, 0000, 0.42469, 4.8694591
699698, 0xEEEE, 0223, 0000, 0.39165, 4.8523690
702823, 0xEEEE, 0224, 0000, 0.01209, 4.8631266
705978, 0xEEEE, 0225, 0000, 0.01289, 4.8478676
709079, 0xEEEE, 0226, 0001, 0.01209, 4.8480964
712209, 0xEEEE, 0227, 0001, 0.01209, 4.8574044
715314, 0xEEEE, 0228, 0002, 0.39245, 4.8672465
718439, 0xEEEE, 0229, 0002, 0.79216, 4.8670939
721564, 0xEEEE, 0230, 0003, 0.78813, 4.8371099
724689, 0xEEEE, 0231, 0003, 0.78974, 4.8510719
727814, 0xEEEE, 0232, 0004, 1.18300, 4.8480964
730939, 0xEEEE, 0233, 0004, 1.19590, 4.8676280
734072, 0xEEEE, 0234, 0005, 1.57707, 4.8711376
737200, 0xEEEE, 0235, 0005, 1.57788, 4.8475624
740325, 0xEEEE, 0236, 0006, 1.97275, 4.8548104
743450, 0xEEEE, 0237, 0006, 2.36762, 4.8433661
746576, 0xEEEE, 0238, 0007, 2.36681, 4.8594644
749709, 0xEEEE, 0239, 0007, 2.36681, 4.8640421
752826, 0xEEEE, 0240, 0007, 2.55055, 4.8448157
755951, 0xEEEE, 0241, 0007, 2.55136, 4.8591592
759070, 0xEEEE, 0242, 0006, 2.48608, 4.8443580
762189, 0xEEEE, 0243, 0006, 2.52315, 4.8542763
765314, 0xEEEE, 0244, 0005, 2.37407, 4.8549630
768439, 0xEEEE, 0245, 0005, 1.97516, 4.8613718
