date, time, sync, seq, SWPMON, temp1, adc
24-07-05, T13:16:58.987957Z, 0xAAAA, 0000, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.990298Z, 0xAAAA, 0001, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.993421Z, 0xAAAA, 0002, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.996549Z, 0xAAAA, 0003, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.999668Z, 0xAAAA, 0004, 0.00886, 0.00000, 4.9805447
24-07-05, T13:16:58.002793Z, 0xAAAA, 0005, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.005920Z, 0xAAAA, 0006, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.009046Z, 0xAAAA, 0007, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.012170Z, 0xAAAA, 0008, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.014293Z, 0xAAAA, 0009, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.018418Z, 0xAAAA, 0010, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.021543Z, 0xAAAA, 0011, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.024671Z, 0xAAAA, 0012, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.027799Z, 0xAAAA, 0013, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.030918Z, 0xAAAA, 0014, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.034043Z, 0xAAAA, 0015, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.037168Z, 0xAAAA, 0016, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.040297Z, 0xAAAA, 0017, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.043421Z, 0xAAAA, 0018, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.046545Z, 0xAAAA, 0019, 0.00806, 0.00081, 4.9805447
24-07-05, T13:16:58.001092Z, 0xAAAA, 0020, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.004217Z, 0xAAAA, 0021, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.007345Z, 0xAAAA, 0022, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.010470Z, 0xAAAA, 0023, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.013595Z, 0xAAAA, 0024, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.015717Z, 0xAAAA, 0025, 0.00725, 0.00081, 4.9805447
24-07-05, T13:16:58.019842Z, 0xAAAA, 0026, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.022967Z, 0xAAAA, 0027, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.026094Z, 0xAAAA, 0028, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.029222Z, 0xAAAA, 0029, 0.00806, 0.00161, 4.9805447
24-07-05, T13:16:58.032342Z, 0xAAAA, 0030, 0.00806, 0.00081, 4.9805447
24-07-05, T13:16:58.035467Z, 0xAAAA, 0031, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.038592Z, 0xAAAA, 0032, 0.00564, 0.00000, 4.9805447
24-07-05, T13:16:58.041722Z, 0xAAAA, 0033, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.044845Z, 0xAAAA, 0034, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.047970Z, 0xAAAA, 0035, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.051092Z, 0xAAAA, 0036, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.054217Z, 0xAAAA, 0037, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.057344Z, 0xAAAA, 0038, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.060473Z, 0xAAAA, 0039, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.063595Z, 0xAAAA, 0040, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.065717Z, 0xAAAA, 0041, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.069842Z, 0xAAAA, 0042, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.076095Z, 0xAAAA, 0044, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.079220Z, 0xAAAA, 0045, 0.00886, 0.00000, 4.9805447
24-07-05, T13:16:58.082342Z, 0xAAAA, 0046, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.085467Z, 0xAAAA, 0047, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.088592Z, 0xAAAA, 0048, 0.00564, 0.00000, 4.9805447
24-07-05, T13:16:58.091722Z, 0xAAAA, 0049, 0.00645, 0.00242, 4.9805447
24-07-05, T13:16:58.094845Z, 0xAAAA, 0050, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.097967Z, 0xAAAA, 0051, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.101092Z, 0xAAAA, 0052, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.104217Z, 0xAAAA, 0053, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.107345Z, 0xAAAA, 0054, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.110473Z, 0xAAAA, 0055, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.113595Z, 0xAAAA, 0056, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.115717Z, 0xAAAA, 0057, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.119842Z, 0xAAAA, 0058, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.122967Z, 0xAAAA, 0059, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.126095Z, 0xAAAA, 0060, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.129220Z, 0xAAAA, 0061, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.132345Z, 0xAAAA, 0062, 0.00806, 0.00081, 4.9805447
24-07-05, T13:16:58.135467Z, 0xAAAA, 0063, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.138592Z, 0xAAAA, 0064, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.141723Z, 0xAAAA, 0065, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.144845Z, 0xAAAA, 0066, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.147967Z, 0xAAAA, 0067, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.151092Z, 0xAAAA, 0068, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.154217Z, 0xAAAA, 0069, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.157345Z, 0xAAAA, 0070, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.160470Z, 0xAAAA, 0071, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.163595Z, 0xAAAA, 0072, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.165717Z, 0xAAAA, 0073, 0.00806, 0.00081, 4.9805447
24-07-05, T13:16:58.169842Z, 0xAAAA, 0074, 0.00806, 0.00081, 4.9805447
24-07-05, T13:16:58.172967Z, 0xAAAA, 0075, 0.00725, 0.00242, 4.9805447
24-07-05, T13:16:58.176095Z, 0xAAAA, 0076, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.179220Z, 0xAAAA, 0077, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.182344Z, 0xAAAA, 0078, 0.00806, 0.00081, 4.9805447
24-07-05, T13:16:58.185467Z, 0xAAAA, 0079, 0.00725, 0.00000, 4.9805447
24-07-05, T13:16:58.188592Z, 0xAAAA, 0080, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.191722Z, 0xAAAA, 0081, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.194845Z, 0xAAAA, 0082, 0.00645, 0.00081, 4.9805447
24-07-05, T13:16:58.197967Z, 0xAAAA, 0083, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.201092Z, 0xAAAA, 0084, 0.00806, 0.00081, 4.9805447
24-07-05, T13:16:58.204217Z, 0xAAAA, 0085, 0.00806, 0.00000, 4.9805447
24-07-05, T13:16:58.207345Z, 0xAAAA, 0086, 0.00645, 0.00000, 4.9805447
24-07-05, T13:16:58.210470Z, 0xAAAA, 0087, 0.00645, 0.00000, 4.9805447
