date, time, sync, seq, SWPMON, temp1, adc
44-07-15, T11:19:18.266100Z, 0xAAAA, 0000, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.269200Z, 0xAAAA, 0001, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.272300Z, 0xAAAA, 0002, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.275400Z, 0xAAAA, 0003, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.278500Z, 0xAAAA, 0004, 0.00403, 0.00242, 4.9805447
44-07-15, T11:19:18.281600Z, 0xAAAA, 0005, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.284700Z, 0xAAAA, 0006, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.287700Z, 0xAAAA, 0007, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.290800Z, 0xAAAA, 0008, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.293900Z, 0xAAAA, 0009, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.297000Z, 0xAAAA, 0010, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.300100Z, 0xAAAA, 0011, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.303200Z, 0xAAAA, 0012, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.306300Z, 0xAAAA, 0013, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.309400Z, 0xAAAA, 0014, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.312500Z, 0xAAAA, 0015, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.315600Z, 0xAAAA, 0016, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.318700Z, 0xAAAA, 0017, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.321800Z, 0xAAAA, 0018, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.324900Z, 0xAAAA, 0019, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.328000Z, 0xAAAA, 0020, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.331100Z, 0xAAAA, 0021, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.334200Z, 0xAAAA, 0022, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.337200Z, 0xAAAA, 0023, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.340300Z, 0xAAAA, 0024, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.343400Z, 0xAAAA, 0025, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.346500Z, 0xAAAA, 0026, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.349600Z, 0xAAAA, 0027, 0.00403, 0.00081, 4.9805447
44-07-15, T11:19:18.352700Z, 0xAAAA, 0028, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.355800Z, 0xAAAA, 0029, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.358900Z, 0xAAAA, 0030, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.362000Z, 0xAAAA, 0031, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.365100Z, 0xAAAA, 0032, 0.00564, 0.00000, 4.9805447
44-07-15, T11:19:18.368200Z, 0xAAAA, 0033, 0.00645, 0.00322, 4.9805447
44-07-15, T11:19:18.371300Z, 0xAAAA, 0034, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.374400Z, 0xAAAA, 0035, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.377500Z, 0xAAAA, 0036, 0.00322, 0.00000, 4.9805447
44-07-15, T11:19:18.380600Z, 0xAAAA, 0037, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.383700Z, 0xAAAA, 0038, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.386800Z, 0xAAAA, 0039, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.389800Z, 0xAAAA, 0040, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.392900Z, 0xAAAA, 0041, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.396100Z, 0xAAAA, 0042, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.399100Z, 0xAAAA, 0043, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.402200Z, 0xAAAA, 0044, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.405300Z, 0xAAAA, 0045, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.408400Z, 0xAAAA, 0046, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.411500Z, 0xAAAA, 0047, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.414600Z, 0xAAAA, 0048, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.417700Z, 0xAAAA, 0049, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.420800Z, 0xAAAA, 0050, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.423900Z, 0xAAAA, 0051, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.427000Z, 0xAAAA, 0052, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.430100Z, 0xAAAA, 0053, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.433200Z, 0xAAAA, 0054, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.436300Z, 0xAAAA, 0055, 0.00484, 0.00081, 4.9805447
44-07-15, T11:19:18.439300Z, 0xAAAA, 0056, 0.00403, 0.00242, 4.9805447
44-07-15, T11:19:18.442500Z, 0xAAAA, 0057, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.445500Z, 0xAAAA, 0058, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.448600Z, 0xAAAA, 0059, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.451700Z, 0xAAAA, 0060, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.454800Z, 0xAAAA, 0061, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.457900Z, 0xAAAA, 0062, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.461000Z, 0xAAAA, 0063, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.464100Z, 0xAAAA, 0064, 0.00484, 0.00161, 4.9805447
44-07-15, T11:19:18.467200Z, 0xAAAA, 0065, 0.00403, 0.00161, 4.9805447
44-07-15, T11:19:18.470300Z, 0xAAAA, 0066, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.473400Z, 0xAAAA, 0067, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.476500Z, 0xAAAA, 0068, 0.00322, 0.00000, 4.9805447
44-07-15, T11:19:18.479600Z, 0xAAAA, 0069, 0.00322, 0.00161, 4.9805447
44-07-15, T11:19:18.482700Z, 0xAAAA, 0070, 0.00322, 0.00081, 4.9805447
44-07-15, T11:19:18.485800Z, 0xAAAA, 0071, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.488900Z, 0xAAAA, 0072, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.491900Z, 0xAAAA, 0073, 0.00322, 0.00000, 4.9805447
44-07-15, T11:19:18.495100Z, 0xAAAA, 0074, 0.00322, 0.00081, 4.9805447
44-07-15, T11:19:18.498200Z, 0xAAAA, 0075, 0.00322, 0.00000, 4.9805447
44-07-15, T11:19:18.501200Z, 0xAAAA, 0076, 0.00322, 0.00000, 4.9805447
44-07-15, T11:19:18.504300Z, 0xAAAA, 0077, 0.00484, 0.00161, 4.9805447
44-07-15, T11:19:18.507400Z, 0xAAAA, 0078, 0.00484, 0.00161, 4.9805447
44-07-15, T11:19:18.510500Z, 0xAAAA, 0079, 0.00725, 0.00242, 4.9805447
44-07-15, T11:19:18.513600Z, 0xAAAA, 0080, 0.00484, 0.00161, 4.9805447
44-07-15, T11:19:18.516700Z, 0xAAAA, 0081, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.519800Z, 0xAAAA, 0082, 0.00322, 0.00161, 4.9805447
44-07-15, T11:19:18.522900Z, 0xAAAA, 0083, 0.00242, 0.00161, 4.9805447
44-07-15, T11:19:18.526000Z, 0xAAAA, 0084, 0.00564, 0.00000, 4.9805447
44-07-15, T11:19:18.529100Z, 0xAAAA, 0085, 0.00322, 0.00000, 4.9805447
44-07-15, T11:19:18.532200Z, 0xAAAA, 0086, 0.00564, 0.00000, 4.9805447
44-07-15, T11:19:18.535300Z, 0xAAAA, 0087, 0.00403, 0.00081, 4.9805447
44-07-15, T11:19:18.538400Z, 0xAAAA, 0088, 0.00484, 0.00161, 4.9805447
44-07-15, T11:19:18.541500Z, 0xAAAA, 0089, 0.00403, 0.00000, 4.9805447
44-07-15, T11:19:18.544600Z, 0xAAAA, 0090, 0.00484, 0.00000, 4.9805447
44-07-15, T11:19:18.547600Z, 0xAAAA, 0091, 0.00242, 0.00161, 4.9805447
44-07-15, T11:19:18.550700Z, 0xAAAA, 0092, 0.00322, 0.00000, 4.9805447
