sync, uptime, seq, step, SWPMON, adc
0xEEEE, 20872382, 6679, 0004, 1.97194, 4.8535897
0xEEEE, 20875510, 6680, 0003, 1.58271, 4.8609140
0xEEEE, 20878623, 6681, 0003, 1.55853, 4.8546578
0xEEEE, 20881739, 6682, 0002, 1.14513, 4.8587778
0xEEEE, 20884864, 6683, 0002, 1.22330, 4.8627451
0xEEEE, 20888044, 6684, 0001, 0.78491, 4.8582437
0xEEEE, 20891134, 6685, 0001, 0.37634, 4.8593881
0xEEEE, 20894239, 6686, 0000, 0.39729, 4.8493172
0xEEEE, 20897364, 6687, 0000, 0.39487, 4.8610666
0xEEEE, 20900489, 6688, 0000, 0.01209, 4.8591592
0xEEEE, 20903619, 6689, 0000, 0.01209, 4.8580148
0xEEEE, 20906750, 6690, 0001, 0.01209, 4.8570993
0xEEEE, 20909875, 6691, 0001, 0.01209, 4.8507668
0xEEEE, 20913020, 6692, 0002, 0.39004, 4.8594644
0xEEEE, 20916138, 6693, 0002, 0.78813, 4.8629740
0xEEEE, 20919250, 6694, 0003, 0.78974, 4.8525978
0xEEEE, 20922383, 6695, 0003, 0.78813, 4.8647288
0xEEEE, 20925490, 6696, 0004, 1.18300, 4.8430610
0xEEEE, 20928615, 6697, 0004, 1.18381, 4.8609903
0xEEEE, 20931739, 6698, 0005, 1.58029, 4.8599222
0xEEEE, 20934864, 6699, 0005, 1.57465, 4.8613718
0xEEEE, 20937990, 6700, 0006, 1.96388, 4.8658732
0xEEEE, 20941130, 6701, 0006, 2.36842, 4.8451209
0xEEEE, 20944239, 6702, 0007, 2.36923, 4.8620584
0xEEEE, 20947364, 6703, 0007, 2.41355, 4.8641947
0xEEEE, 20950498, 6704, 0007, 2.55297, 4.8648051
0xEEEE, 20953623, 6705, 0007, 2.55861, 4.8630503
0xEEEE, 20956748, 6706, 0006, 2.55136, 4.8432898
0xEEEE, 20959883, 6707, 0006, 2.55458, 4.8614481
0xEEEE, 20962998, 6708, 0005, 2.36842, 4.8500038
0xEEEE, 20966136, 6709, 0005, 1.97355, 4.8626688
0xEEEE, 20969239, 6710, 0004, 1.98242, 4.8571756
0xEEEE, 20972389, 6711, 0004, 1.97516, 4.8549630
0xEEEE, 20975489, 6712, 0003, 1.58029, 4.8616007
0xEEEE, 20978614, 6713, 0003, 1.57949, 4.8439002
0xEEEE, 20981739, 6714, 0002, 1.18542, 4.8669413
0xEEEE, 20984864, 6715, 0002, 1.18139, 4.8628214
0xEEEE, 20988023, 6716, 0001, 0.78894, 4.8564889
0xEEEE, 20991139, 6717, 0001, 0.39245, 4.8564126
0xEEEE, 20994250, 6718, 0000, 0.39245, 4.8483253
0xEEEE, 20997383, 6719, 0000, 0.39326, 4.8655680
0xEEEE, 21000501, 6720, 0000, 0.01209, 4.8484016
0xEEEE, 21003626, 6721, 0000, 0.01209, 4.8584726
0xEEEE, 21006751, 6722, 0001, 0.01128, 4.8582437
0xEEEE, 21009875, 6723, 0001, 0.01128, 4.8509957
0xEEEE, 21013000, 6724, 0002, 0.39165, 4.8638132
0xEEEE, 21016138, 6725, 0002, 0.79700, 4.8546578
0xEEEE, 21019249, 6726, 0003, 0.83568, 4.8564889
0xEEEE, 21022364, 6727, 0003, 0.78974, 4.8597696
0xEEEE, 21025489, 6728, 0004, 1.23136, 4.8509194
0xEEEE, 21028614, 6729, 0004, 1.23297, 4.8622873
0xEEEE, 21031739, 6730, 0005, 1.57788, 4.8545815
0xEEEE, 21034864, 6731, 0005, 1.57788, 4.8619821
0xEEEE, 21037996, 6732, 0006, 1.97516, 4.8599222
0xEEEE, 21041136, 6733, 0006, 1.95582, 4.8472572
0xEEEE, 21044252, 6734, 0007, 2.36842, 4.8589303
0xEEEE, 21047381, 6735, 0007, 2.37084, 4.8530556
0xEEEE, 21050498, 6736, 0007, 2.55297, 4.8664073
0xEEEE, 21053623, 6737, 0007, 2.55297, 4.8564889
0xEEEE, 21056756, 6738, 0006, 2.52476, 4.8543526
0xEEEE, 21059864, 6739, 0006, 2.36923, 4.8584726
0xEEEE, 21062990, 6740, 0005, 2.37165, 4.8552682
0xEEEE, 21066127, 6741, 0005, 2.36842, 4.8657206
0xEEEE, 21069239, 6742, 0004, 1.97355, 4.8587778
0xEEEE, 21072364, 6743, 0004, 1.97839, 4.8577096
0xEEEE, 21075489, 6744, 0003, 1.56095, 4.8551156
0xEEEE, 21078614, 6745, 0003, 1.62381, 4.8459602
0xEEEE, 21081747, 6746, 0002, 1.18381, 4.8636606
0xEEEE, 21084875, 6747, 0002, 0.78813, 4.8576333
0xEEEE, 21088037, 6748, 0001, 0.78894, 4.8618296
0xEEEE, 21091145, 6749, 0001, 0.78894, 4.8514534
0xEEEE, 21094251, 6750, 0000, 0.36586, 4.8484779
0xEEEE, 21097383, 6751, 0000, 0.39890, 4.8651865
0xEEEE, 21100501, 6752, 0000, 0.01209, 4.8537423
0xEEEE, 21103636, 6753, 0000, 0.01209, 4.8616770
0xEEEE, 21106739, 6754, 0001, 0.01209, 4.8525216
0xEEEE, 21109864, 6755, 0001, 0.39729, 4.8416114
0xEEEE, 21112989, 6756, 0002, 0.40132, 4.8606088
0xEEEE, 21116127, 6757, 0002, 0.39487, 4.8579385
0xEEEE, 21119239, 6758, 0003, 0.78894, 4.8657206
0xEEEE, 21122364, 6759, 0003, 0.78813, 4.8586252
0xEEEE, 21125493, 6760, 0004, 1.18381, 4.8512245
0xEEEE, 21128623, 6761, 0004, 1.18381, 4.8667887
0xEEEE, 21131748, 6762, 0005, 1.57868, 4.8482490
0xEEEE, 21134873, 6763, 0005, 1.98322, 4.8648814
0xEEEE, 21137998, 6764, 0006, 1.97355, 4.8527504
0xEEEE, 21141143, 6765, 0006, 1.97355, 4.8560311
0xEEEE, 21144248, 6766, 0007, 2.37245, 4.8651865
0xEEEE, 21147364, 6767, 0007, 2.36842, 4.8512245
0xEEEE, 21150490, 6768, 0007, 2.55216, 4.8696880
0xEEEE, 21153614, 6769, 0007, 2.55458, 4.8529793
0xEEEE, 21156739, 6770, 0006, 2.55136, 4.8532845
0xEEEE, 21159864, 6771, 0006, 2.35070, 4.8561837
0xEEEE, 21162989, 6772, 0005, 2.36842, 4.8488594
0xEEEE, 21166132, 6773, 0005, 2.36842, 4.8640421
0xEEEE, 21169243, 6774, 0004, 1.98806, 4.8555734
0xEEEE, 21172383, 6775, 0004, 1.97436, 4.8577859
0xEEEE, 21175500, 6776, 0003, 1.58029, 4.8503090
0xEEEE, 21178626, 6777, 0003, 1.58029, 4.8590829
0xEEEE, 21181751, 6778, 0002, 1.18542, 4.8643473
0xEEEE, 21184876, 6779, 0002, 1.18462, 4.8579385
0xEEEE, 21188138, 6780, 0001, 0.78571, 4.8628214
0xEEEE, 21191144, 6781, 0001, 0.79055, 4.8558022
0xEEEE, 21194239, 6782, 0000, 0.39407, 4.8574044
0xEEEE, 21197364, 6783, 0000, 0.39326, 4.8594644
0xEEEE, 21200489, 6784, 0000, 0.01209, 4.8639658
0xEEEE, 21203615, 6785, 0000, 0.01209, 4.8681621
0xEEEE, 21206739, 6786, 0001, 0.01289, 4.8546578
0xEEEE, 21209864, 6787, 0001, 0.01209, 4.8535134
0xEEEE, 21212989, 6788, 0002, 0.39245, 4.8654917
0xEEEE, 21216135, 6789, 0002, 0.39407, 4.8605325
0xEEEE, 21219248, 6790, 0003, 0.78813, 4.8686961
0xEEEE, 21222380, 6791, 0003, 0.80828, 4.8588540
0xEEEE, 21225506, 6792, 0004, 1.20637, 4.8556497
0xEEEE, 21228623, 6793, 0004, 1.57868, 4.8659495
0xEEEE, 21231747, 6794, 0005, 1.58029, 4.8570230
0xEEEE, 21234873, 6795, 0005, 1.57949, 4.8691539
0xEEEE, 21237989, 6796, 0006, 1.97194, 4.8471046
0xEEEE, 21241127, 6797, 0006, 1.94777, 4.8565652
0xEEEE, 21244239, 6798, 0007, 2.36842, 4.8522927
0xEEEE, 21247364, 6799, 0007, 2.37004, 4.8513008
0xEEEE, 21250490, 6800, 0007, 2.55216, 4.8633555
0xEEEE, 21253614, 6801, 0007, 2.55136, 4.8518349
0xEEEE, 21256739, 6802, 0006, 2.52637, 4.8625162
0xEEEE, 21259873, 6803, 0006, 2.55297, 4.8535897
0xEEEE, 21263000, 6804, 0005, 2.36681, 4.8551156
0xEEEE, 21266138, 6805, 0005, 2.36762, 4.8639658
0xEEEE, 21269250, 6806, 0004, 1.97436, 4.8542000
0xEEEE, 21272394, 6807, 0004, 1.97355, 4.8611429
0xEEEE, 21275501, 6808, 0003, 1.54645, 4.8514534
0xEEEE, 21278625, 6809, 0003, 1.18300, 4.8571756
0xEEEE, 21281739, 6810, 0002, 1.18300, 4.8540475
0xEEEE, 21284872, 6811, 0002, 1.18300, 4.8513008
0xEEEE, 21288035, 6812, 0001, 0.78813, 4.8632029
0xEEEE, 21291134, 6813, 0001, 0.78894, 4.8483253
0xEEEE, 21294239, 6814, 0000, 0.39890, 4.8558785
0xEEEE, 21297364, 6815, 0000, 0.36828, 4.8599222
0xEEEE, 21300489, 6816, 0000, 0.01209, 4.8599985
0xEEEE, 21303620, 6817, 0000, 0.01370, 4.8661784
0xEEEE, 21306747, 6818, 0001, 0.01209, 4.8529030
0xEEEE, 21309873, 6819, 0001, 0.01128, 4.8599222
0xEEEE, 21312998, 6820, 0002, 0.39084, 4.8542000
0xEEEE, 21316136, 6821, 0002, 0.39890, 4.8556497
0xEEEE, 21319248, 6822, 0003, 0.79136, 4.8635080
0xEEEE, 21322381, 6823, 0003, 0.78894, 4.8484779
0xEEEE, 21325489, 6824, 0004, 1.18784, 4.8586252
0xEEEE, 21328614, 6825, 0004, 1.56821, 4.8607614
0xEEEE, 21331739, 6826, 0005, 1.56095, 4.8509194
0xEEEE, 21334864, 6827, 0005, 1.57868, 4.8637369
0xEEEE, 21337989, 6828, 0006, 1.97436, 4.8419165
0xEEEE, 21341131, 6829, 0006, 1.97355, 4.8606851
