date, time, sync, seq, SWPMON, temp1, adc
24-07-05, T13:07:35.18144081Z, 0xAAAA, 0000, 0.00725, 0.00161, 4.9805447
24-07-05, T13:07:35.18146588Z, 0xAAAA, 0001, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18150713Z, 0xAAAA, 0002, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18153835Z, 0xAAAA, 0003, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18156960Z, 0xAAAA, 0004, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18159086Z, 0xAAAA, 0005, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18162213Z, 0xAAAA, 0006, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18165338Z, 0xAAAA, 0007, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18168460Z, 0xAAAA, 0008, 0.00725, 0.00081, 4.9805447
24-07-05, T13:07:35.18171585Z, 0xAAAA, 0009, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18175710Z, 0xAAAA, 0010, 0.00806, 0.00322, 4.9805447
24-07-05, T13:07:35.18178838Z, 0xAAAA, 0011, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18181963Z, 0xAAAA, 0012, 0.00645, 0.00081, 4.9805447
24-07-05, T13:07:35.18184091Z, 0xAAAA, 0013, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18187210Z, 0xAAAA, 0014, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18190335Z, 0xAAAA, 0015, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18193462Z, 0xAAAA, 0016, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18196587Z, 0xAAAA, 0017, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18200713Z, 0xAAAA, 0018, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18203835Z, 0xAAAA, 0019, 0.00725, 0.00081, 4.9805447
24-07-05, T13:07:35.18206960Z, 0xAAAA, 0020, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18209087Z, 0xAAAA, 0021, 0.00967, 0.00000, 4.9805447
24-07-05, T13:07:35.18212213Z, 0xAAAA, 0022, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18215341Z, 0xAAAA, 0023, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18218460Z, 0xAAAA, 0024, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18221585Z, 0xAAAA, 0025, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18225710Z, 0xAAAA, 0026, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18228837Z, 0xAAAA, 0027, 0.00725, 0.00081, 4.9805447
24-07-05, T13:07:35.18231962Z, 0xAAAA, 0028, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18234085Z, 0xAAAA, 0029, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18237210Z, 0xAAAA, 0030, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18240335Z, 0xAAAA, 0031, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18243463Z, 0xAAAA, 0032, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18246588Z, 0xAAAA, 0033, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18250713Z, 0xAAAA, 0034, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18253835Z, 0xAAAA, 0035, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18256960Z, 0xAAAA, 0036, 0.00806, 0.00403, 4.9805447
24-07-05, T13:07:35.18259087Z, 0xAAAA, 0037, 0.00806, 0.00081, 4.9805447
24-07-05, T13:07:35.18262213Z, 0xAAAA, 0038, 0.00725, 0.00081, 4.9805447
24-07-05, T13:07:35.18265340Z, 0xAAAA, 0039, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18268460Z, 0xAAAA, 0040, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18275710Z, 0xAAAA, 0042, 0.00886, 0.00000, 4.9805447
24-07-05, T13:07:35.18278838Z, 0xAAAA, 0043, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18281963Z, 0xAAAA, 0044, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18284085Z, 0xAAAA, 0045, 0.00564, 0.00000, 4.9805447
24-07-05, T13:07:35.18287210Z, 0xAAAA, 0046, 0.00886, 0.00000, 4.9805447
24-07-05, T13:07:35.18290335Z, 0xAAAA, 0047, 0.00886, 0.00000, 4.9805447
24-07-05, T13:07:35.18293463Z, 0xAAAA, 0048, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18297593Z, 0xAAAA, 0049, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18300713Z, 0xAAAA, 0050, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18303835Z, 0xAAAA, 0051, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18306960Z, 0xAAAA, 0052, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18309088Z, 0xAAAA, 0053, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18312213Z, 0xAAAA, 0054, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18315338Z, 0xAAAA, 0055, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18318460Z, 0xAAAA, 0056, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18321585Z, 0xAAAA, 0057, 0.00886, 0.00000, 4.9805447
24-07-05, T13:07:35.18325710Z, 0xAAAA, 0058, 0.00806, 0.00081, 4.9805447
24-07-05, T13:07:35.18328838Z, 0xAAAA, 0059, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18331963Z, 0xAAAA, 0060, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18334085Z, 0xAAAA, 0061, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18337210Z, 0xAAAA, 0062, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18340335Z, 0xAAAA, 0063, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18343463Z, 0xAAAA, 0064, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18347593Z, 0xAAAA, 0065, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18350713Z, 0xAAAA, 0066, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18353835Z, 0xAAAA, 0067, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18356960Z, 0xAAAA, 0068, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18359088Z, 0xAAAA, 0069, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18362213Z, 0xAAAA, 0070, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18365338Z, 0xAAAA, 0071, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18368463Z, 0xAAAA, 0072, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18371585Z, 0xAAAA, 0073, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18375710Z, 0xAAAA, 0074, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18378841Z, 0xAAAA, 0075, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18381963Z, 0xAAAA, 0076, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18384085Z, 0xAAAA, 0077, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18387210Z, 0xAAAA, 0078, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18390335Z, 0xAAAA, 0079, 0.00806, 0.00081, 4.9805447
24-07-05, T13:07:35.18393463Z, 0xAAAA, 0080, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18396588Z, 0xAAAA, 0081, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18400713Z, 0xAAAA, 0082, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18403835Z, 0xAAAA, 0083, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18406960Z, 0xAAAA, 0084, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18409088Z, 0xAAAA, 0085, 0.00725, 0.00322, 4.9805447
24-07-05, T13:07:35.18412213Z, 0xAAAA, 0086, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18415338Z, 0xAAAA, 0087, 0.00645, 0.00081, 4.9805447
24-07-05, T13:07:35.18418462Z, 0xAAAA, 0088, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18421585Z, 0xAAAA, 0089, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18425710Z, 0xAAAA, 0090, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18428840Z, 0xAAAA, 0091, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18434085Z, 0xAAAA, 0093, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18437210Z, 0xAAAA, 0094, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18440335Z, 0xAAAA, 0095, 0.00725, 0.00000, 4.9805447
24-07-05, T13:07:35.18443463Z, 0xAAAA, 0096, 0.00886, 0.00000, 4.9805447
24-07-05, T13:07:35.18446588Z, 0xAAAA, 0097, 0.00564, 0.00081, 4.9805447
24-07-05, T13:07:35.18450716Z, 0xAAAA, 0098, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18453835Z, 0xAAAA, 0099, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18456960Z, 0xAAAA, 0100, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18459088Z, 0xAAAA, 0101, 0.00806, 0.00000, 4.9805447
24-07-05, T13:07:35.18462213Z, 0xAAAA, 0102, 0.00645, 0.00000, 4.9805447
24-07-05, T13:07:35.18465338Z, 0xAAAA, 0103, 0.00725, 0.00000, 4.9805447
