uptime, sync, seq, step, SWPMON, adc
001033, 0xEEEE, 0000, 0000, 0.00000, 0.0000000
003359, 0xEEEE, 0001, 0000, 0.01128, 4.3457694
006505, 0xEEEE, 0002, 0001, 0.01128, 4.3073930
009620, 0xEEEE, 0003, 0001, 0.01209, 4.6476692
012745, 0xEEEE, 0004, 0002, 0.39165, 5.0000000
015876, 0xEEEE, 0005, 0002, 0.39084, 5.0000000
018996, 0xEEEE, 0006, 0003, 0.83004, 4.7917906
022120, 0xEEEE, 0007, 0003, 0.78652, 4.4326696
025253, 0xEEEE, 0008, 0004, 1.17978, 4.4504463
028370, 0xEEEE, 0009, 0004, 1.57465, 4.9185168
031484, 0xEEEE, 0010, 0005, 1.57304, 5.0000000
034609, 0xEEEE, 0011, 0005, 1.57385, 4.9237049
037734, 0xEEEE, 0012, 0006, 1.97033, 4.5071336
040866, 0xEEEE, 0013, 0006, 1.96872, 4.3833829
043984, 0xEEEE, 0014, 0007, 2.36359, 4.8551156
047109, 0xEEEE, 0015, 0007, 2.36117, 5.0000000
050233, 0xEEEE, 0016, 0007, 2.54733, 5.0000000
053365, 0xEEEE, 0017, 0007, 2.56828, 4.7197681
056492, 0xEEEE, 0018, 0006, 2.54571, 4.3620966
059617, 0xEEEE, 0019, 0006, 2.54249, 4.6954299
062761, 0xEEEE, 0020, 0005, 2.36117, 5.0000000
065875, 0xEEEE, 0021, 0005, 2.36359, 5.0000000
068992, 0xEEEE, 0022, 0004, 1.93971, 4.8283360
072128, 0xEEEE, 0023, 0004, 1.96952, 4.4708934
075234, 0xEEEE, 0024, 0003, 1.57707, 4.4752422
078359, 0xEEEE, 0025, 0003, 1.18300, 4.9497978
081484, 0xEEEE, 0026, 0002, 1.18139, 5.0000000
084609, 0xEEEE, 0027, 0002, 1.17656, 4.9491112
087734, 0xEEEE, 0028, 0001, 0.77927, 4.5294118
090866, 0xEEEE, 0029, 0001, 0.78733, 4.4009308
093984, 0xEEEE, 0030, 0000, 0.41663, 4.8756390
097115, 0xEEEE, 0031, 0000, 0.39245, 5.0000000
100245, 0xEEEE, 0032, 0000, 0.01128, 5.0000000
103369, 0xEEEE, 0033, 0000, 0.01128, 4.7431907
106517, 0xEEEE, 0034, 0001, 0.01128, 4.3813230
