uptime, sync, seq, step, SWPMON, adc
10671201, 0xAAAA, 0000, 0000, 0.00081, 4.9805447
10674681, 0xAAAA, 0001, 0000, 0.01128, 0.0000000
10677813, 0xAAAA, 0002, 0000, 0.01128, 0.0000000
10680945, 0xAAAA, 0003, 0001, 0.01289, 0.0000000
10684163, 0xAAAA, 0004, 0001, 0.39245, 0.0000000
10687227, 0xAAAA, 0005, 0002, 0.39648, 0.0000000
10690308, 0xAAAA, 0006, 0002, 0.78571, 0.0000000
10693445, 0xAAAA, 0007, 0003, 0.79055, 0.0000000
10696559, 0xAAAA, 0008, 0003, 0.78571, 0.0000000
10699684, 0xAAAA, 0009, 0004, 1.18139, 0.0000000
10702824, 0xAAAA, 0010, 0004, 1.18059, 0.0000000
10705934, 0xAAAA, 0011, 0005, 1.57626, 0.0000000
10709079, 0xAAAA, 0012, 0005, 1.96872, 0.0000000
10712265, 0xAAAA, 0013, 0006, 1.96952, 0.0000000
10715304, 0xAAAA, 0014, 0006, 1.96872, 0.0000000
10718471, 0xAAAA, 0015, 0007, 2.37004, 0.0000000
10721556, 0xAAAA, 0016, 0007, 2.54733, 0.0000000
10724680, 0xAAAA, 0017, 0007, 2.54733, 0.0000000
10727806, 0xAAAA, 0018, 0007, 2.54813, 0.0000000
10730941, 0xAAAA, 0019, 0006, 2.54733, 0.0000000
10734077, 0xAAAA, 0020, 0006, 2.54894, 0.0000000
10737240, 0xAAAA, 0021, 0005, 2.36198, 0.0000000
10740304, 0xAAAA, 0022, 0005, 1.95985, 0.0000000
10743434, 0xAAAA, 0023, 0004, 1.96630, 0.0000000
10746571, 0xAAAA, 0024, 0004, 1.70440, 0.0000000
10749683, 0xAAAA, 0025, 0003, 1.57546, 0.0000000
10752807, 0xAAAA, 0026, 0003, 1.56579, 0.0000000
10755950, 0xAAAA, 0027, 0002, 1.18139, 0.0000000
10759080, 0xAAAA, 0028, 0002, 0.77846, 0.0000000
10762254, 0xAAAA, 0029, 0001, 0.78733, 0.0000000
10765308, 0xAAAA, 0030, 0001, 0.79458, 0.0000000
10768452, 0xAAAA, 0031, 0000, 0.39165, 0.0000000
10771559, 0xAAAA, 0032, 0000, 0.38923, 0.0000000
10774698, 0xAAAA, 0033, 0000, 0.01128, 0.0000000
10777814, 0xAAAA, 0034, 0000, 0.01209, 0.0000000
10780945, 0xAAAA, 0035, 0001, 0.01128, 0.0000000
10784105, 0xAAAA, 0036, 0001, 0.01128, 0.0000000
10787228, 0xAAAA, 0037, 0002, 0.39084, 0.0000000
10790305, 0xAAAA, 0038, 0002, 0.39245, 0.0000000
10793443, 0xAAAA, 0039, 0003, 0.78571, 0.0000000
10796555, 0xAAAA, 0040, 0003, 1.17092, 0.0000000
10799679, 0xAAAA, 0041, 0004, 1.18139, 0.0000000
10802815, 0xAAAA, 0042, 0004, 1.18059, 0.0000000
10805931, 0xAAAA, 0043, 0005, 1.56821, 0.0000000
10809075, 0xAAAA, 0044, 0005, 1.57465, 0.0000000
10812257, 0xAAAA, 0045, 0006, 1.96872, 0.0000000
10815321, 0xAAAA, 0046, 0006, 2.34586, 0.0000000
10818472, 0xAAAA, 0047, 0007, 2.36762, 0.0000000
10821559, 0xAAAA, 0048, 0007, 2.36440, 0.0000000
10824684, 0xAAAA, 0049, 0007, 2.54733, 0.0000000
10827826, 0xAAAA, 0050, 0007, 2.54813, 0.0000000
10830932, 0xAAAA, 0051, 0006, 2.54974, 0.0000000
10834081, 0xAAAA, 0052, 0006, 2.36359, 0.0000000
10837238, 0xAAAA, 0053, 0005, 2.36359, 0.0000000
10840308, 0xAAAA, 0054, 0005, 2.36440, 0.0000000
10843436, 0xAAAA, 0055, 0004, 1.97516, 0.0000000
10846586, 0xAAAA, 0056, 0004, 1.96872, 0.0000000
10849679, 0xAAAA, 0057, 0003, 1.57465, 0.0000000
10852803, 0xAAAA, 0058, 0003, 1.18542, 0.0000000
10855941, 0xAAAA, 0059, 0002, 1.18059, 0.0000000
10859075, 0xAAAA, 0060, 0002, 1.22974, 0.0000000
10862261, 0xAAAA, 0061, 0001, 0.78813, 0.0000000
10865320, 0xAAAA, 0062, 0001, 0.82520, 0.0000000
10868406, 0xAAAA, 0063, 0000, 0.39165, 0.0000000
10871555, 0xAAAA, 0064, 0000, 0.01128, 0.0000000
10874691, 0xAAAA, 0065, 0000, 0.01128, 0.0000000
10877814, 0xAAAA, 0066, 0000, 0.01128, 0.0000000
10880946, 0xAAAA, 0067, 0001, 0.01128, 0.0000000
10884091, 0xAAAA, 0068, 0001, 0.39165, 0.0000000
10887235, 0xAAAA, 0069, 0002, 0.39407, 0.0000000
10890308, 0xAAAA, 0070, 0002, 0.78571, 0.0000000
10893444, 0xAAAA, 0071, 0003, 0.78652, 0.0000000
10896559, 0xAAAA, 0072, 0003, 0.78733, 0.0000000
10899684, 0xAAAA, 0073, 0004, 1.17897, 0.0000000
10902807, 0xAAAA, 0074, 0004, 1.57546, 0.0000000
10905934, 0xAAAA, 0075, 0005, 1.58432, 0.0000000
10909079, 0xAAAA, 0076, 0005, 1.57546, 0.0000000
10912255, 0xAAAA, 0077, 0006, 1.97114, 0.0000000
10915304, 0xAAAA, 0078, 0006, 1.97516, 0.0000000
10918490, 0xAAAA, 0079, 0007, 2.37407, 0.0000000
10921555, 0xAAAA, 0080, 0007, 2.55055, 0.0000000
10924680, 0xAAAA, 0081, 0007, 2.54733, 0.0000000
10927806, 0xAAAA, 0082, 0007, 2.54652, 0.0000000
