uptime, sync, seq, step, SWPMON, adc
23295248, 0xAAAA, 0000, 0000, 0.01128, 4.9805447
23298586, 0xAAAA, 0001, 0000, 0.01370, 0.0000000
23301704, 0xAAAA, 0002, 0000, 0.01209, 0.0000000
23304821, 0xAAAA, 0003, 0001, 0.01209, 0.0000000
23307959, 0xAAAA, 0004, 0001, 0.01128, 0.0000000
23311138, 0xAAAA, 0005, 0002, 0.39165, 0.0000000
23314215, 0xAAAA, 0006, 0002, 0.36505, 0.0000000
23317346, 0xAAAA, 0007, 0003, 0.78571, 0.0000000
23320449, 0xAAAA, 0008, 0003, 1.17897, 0.0000000
23323575, 0xAAAA, 0009, 0004, 1.19429, 0.0000000
23326717, 0xAAAA, 0010, 0004, 1.17495, 0.0000000
23329825, 0xAAAA, 0011, 0005, 1.57385, 0.0000000
23332949, 0xAAAA, 0012, 0005, 1.57304, 0.0000000
23336142, 0xAAAA, 0013, 0006, 1.96791, 0.0000000
23339234, 0xAAAA, 0014, 0006, 2.36117, 0.0000000
23342334, 0xAAAA, 0015, 0007, 2.36037, 0.0000000
23345451, 0xAAAA, 0016, 0007, 2.36037, 0.0000000
23348587, 0xAAAA, 0017, 0007, 2.54652, 0.0000000
23351728, 0xAAAA, 0018, 0007, 2.54652, 0.0000000
23354821, 0xAAAA, 0019, 0006, 2.54007, 0.0000000
23357945, 0xAAAA, 0020, 0006, 2.35553, 0.0000000
23361167, 0xAAAA, 0021, 0005, 2.36117, 0.0000000
23364202, 0xAAAA, 0022, 0005, 2.39905, 0.0000000
23367331, 0xAAAA, 0023, 0004, 1.96227, 0.0000000
23370461, 0xAAAA, 0024, 0004, 1.97033, 0.0000000
23373571, 0xAAAA, 0025, 0003, 1.57143, 0.0000000
23376695, 0xAAAA, 0026, 0003, 1.17736, 0.0000000
23379840, 0xAAAA, 0027, 0002, 1.17978, 0.0000000
23382962, 0xAAAA, 0028, 0002, 1.17897, 0.0000000
23386156, 0xAAAA, 0029, 0001, 0.76799, 0.0000000
23389250, 0xAAAA, 0030, 0001, 0.38923, 0.0000000
23392334, 0xAAAA, 0031, 0000, 0.39165, 0.0000000
23395450, 0xAAAA, 0032, 0000, 0.01128, 0.0000000
23398587, 0xAAAA, 0033, 0000, 0.01128, 0.0000000
23401708, 0xAAAA, 0034, 0000, 0.01128, 0.0000000
23404825, 0xAAAA, 0035, 0001, 0.01128, 0.0000000
23407950, 0xAAAA, 0036, 0001, 0.39245, 0.0000000
23411140, 0xAAAA, 0037, 0002, 0.39165, 0.0000000
23414216, 0xAAAA, 0038, 0002, 0.39245, 0.0000000
23417347, 0xAAAA, 0039, 0003, 0.82198, 0.0000000
23420446, 0xAAAA, 0040, 0003, 0.78249, 0.0000000
23423587, 0xAAAA, 0041, 0004, 1.17897, 0.0000000
23426697, 0xAAAA, 0042, 0004, 1.57304, 0.0000000
23429821, 0xAAAA, 0043, 0005, 1.57304, 0.0000000
23432946, 0xAAAA, 0044, 0005, 1.59238, 0.0000000
23436138, 0xAAAA, 0045, 0006, 1.95744, 0.0000000
23439233, 0xAAAA, 0046, 0006, 1.95905, 0.0000000
23442346, 0xAAAA, 0047, 0007, 2.34667, 0.0000000
23445451, 0xAAAA, 0048, 0007, 2.53201, 0.0000000
